link_id,from_node_id,to_node_id,Date,FT,AT,period,vol_period,vol_period_hourly,speed_period,density_period,t0,t3,Demand,avg_discharge_rate,peak_factor,congestion_period,rho,waiting_time
7077BA,10857,10735,1/1/2018,6,1,1400_1800,1011.6666666666666,252.91666666666666,22.571601956875,11.536352212414304,9,10,281.33333333333337,304.33333333333337,3.595971563981042,0.5,1453.2997261706269,0.01658109399154147
7156AB,10828,10862,1/1/2018,6,1,1400_1800,1669.45277775,417.3631944375,30.122649006875,13.961903194274244,0,0,384.0,322.4,4.347533275390625,0.25,3581.8828243433463,0.004822073953195203
7156BA,10862,10828,1/1/2018,6,1,1400_1800,1070.25,267.5625,22.937275042499998,11.75870228282814,15,15,154.25,196.0,6.938411669367909,0.25,6895.810243878941,0.015270271408816389
7170AB,10902,10903,1/1/2018,6,1,1400_1800,500.16666666666663,125.04166666666666,39.868750000625,3.1246118075269815,0,0,71.0,112.0,7.044600938967136,0.25,0.0,0.0
7181AB,10834,10914,1/1/2018,6,1,1400_1800,608.75,152.1875,37.118750000000006,4.1014992546913085,0,0,136.25,126.0,4.467889908256881,0.25,0.0,0.0
7232AB,10940,10829,1/1/2018,6,1,1400_1800,1125.3333333333335,281.33333333333337,17.337858135624998,16.414483460539344,0,15,1125.3333333333335,281.33333333333337,1.0,4.0,4.687387856671814,0.029620144433945103
7232BA,10829,10940,1/1/2018,6,1,1400_1800,1205.0,301.25,20.70984131875,14.664421073060492,15,15,204.25,261.0,5.899632802937576,0.25,12127.740632738696,0.020167725349780983
7299AB,10966,10910,1/1/2018,6,1,1400_1800,1550.75,387.6875,15.277021933125003,26.092435550412866,0,15,1550.75,387.6875,1.0,4.0,8.335547436987373,0.038223442847883066
7299BA,10910,10966,1/1/2018,6,1,1400_1800,1336.0051386999999,334.00128467499997,15.277021933125003,22.02003314259853,0,15,1336.0051386999999,334.00128467499997,1.0,4.0,7.181256946440589,0.038223442847883066
7352AB,11014,10728,1/1/2018,6,1,1400_1800,1805.7222221666666,451.43055554166665,32.88843439625,13.728324345166865,0,0,339.7222222,295.7777777333334,5.315290270012448,0.25,1277.7749790460614,0.0018750219807094986
7352BA,10728,11014,1/1/2018,6,1,1400_1800,1084.25,481.8888888888889,24.820837478888887,19.656109115874926,0,0,543.75,351.0,1.9940229885057472,0.25,9818.144440221819,0.012140590921056182
7373AB,10985,11010,1/1/2018,6,1,1400_1800,1649.25,412.3125,21.039421826875,19.758922152997712,13,13,423.0,415.0,3.898936170212766,0.25,18525.717252369537,0.01937512262839853
7373BA,11010,10985,1/1/2018,6,1,1400_1800,1323.6666666666665,330.91666666666663,20.33267677125,16.379432059836695,4,8,433.33333333333337,346.6666666666667,3.054615384615384,1.25,133.5396624500461,0.02089901067489954
7410AB,11048,11031,1/1/2018,6,1,1400_1800,1254.87499995,313.7187499875,31.899435735624998,9.89721648004397,0,0,335.95833330000005,257.0,3.735210219743044,0.25,1700.6717280533974,0.0028721352951615146
7410BA,11031,11048,1/1/2018,6,1,1400_1800,851.5,340.6,18.578654272,18.988308195670886,6,9,370.3333333333333,390.66666666666663,2.2992799279927993,1.0,371.6412642939087,0.026425004571523664
7435AB,10970,11057,1/1/2018,6,1,1400_1800,1337.75,334.4375,19.910356173125,16.924245322588774,12,13,322.25,314.0,4.151280062063615,0.5,1984.5189885782897,0.02194487558141244
7469AB,11075,10759,1/1/2018,6,1,1400_1800,857.75,214.4375,27.922902775,7.715021715619262,0,0,175.0,234.0,4.901428571428571,0.25,4070.090400836175,0.00754928329927175
7469BA,10759,11075,1/1/2018,6,1,1400_1800,1026.0,456.0,27.22053373111111,17.2443360837051,6,6,506.5,564.0,2.025666337611056,0.25,11383.27852154628,0.008760033830730922
7515AB,11104,11081,1/1/2018,6,1,1400_1800,1721.7916667,430.447916675,32.31035220375,13.56935316772194,0,0,421.625,386.16666660000004,4.0837039233916395,0.25,2983.7279219899365,0.0033535281822141575
7515BA,11081,11104,1/1/2018,6,1,1400_1800,1290.8333333333335,368.80952380952385,15.381114644285713,24.535950614905744,0,13,1290.8333333333335,368.80952380952385,1.0,3.5,11.788328479992648,0.03806727012112968
7568AB,11118,10740,1/1/2018,6,1,1400_1800,1345.75,336.4375,23.874494488125002,14.520810715621929,13,13,375.5,406.0,3.5838881491344874,0.25,12919.533714876514,0.013811419970918549
7568BA,10740,11118,1/1/2018,6,1,1400_1800,1118.5,279.625,26.62810270625,10.838916888107407,4,5,219.33333333333334,235.66666666666669,5.099544072948328,0.5,705.9747397842743,0.010401560876123796
7652AB,11158,11165,1/1/2018,6,1,1400_1800,1597.0,425.8666666666667,26.449139734666666,16.12966746642821,0,0,343.5,286.0,4.6491994177583695,0.25,6283.527696605114,0.009535753715953273
7652BA,11165,11158,1/1/2018,6,1,1400_1800,947.0,236.75,23.853777726875002,10.060362257776932,4,5,235.25,235.0,4.025504782146652,0.5,939.719604641419,0.013884745931463046
7678AB,9855,11171,1/1/2018,6,1,1400_1800,1741.3128901,435.328222525,25.702860111249997,17.025405511788172,0,0,515.2458483,269.4664498,3.379576751264043,0.25,6512.903868316751,0.010490289959821974
7678BA,11171,9855,1/1/2018,6,1,1400_1800,1244.5,311.125,23.350100496874997,13.374677602019087,0,0,267.75,240.0,4.647992530345472,0.25,8018.450927720991,0.014500960155745425
7811AB,10761,10750,1/1/2018,6,1,1400_1800,1682.4047618666668,420.6011904666667,38.69487325625,10.933882354643277,0,0,489.57142856666667,317.6190476,3.436484777700968,0.25,0.0,0.0
8077AB,11312,11351,1/1/2018,6,1,1400_1800,1124.0,281.0,21.2072063575,13.403084759375426,2,2,242.5,218.0,4.635051546391753,0.25,9694.626767297334,0.019301547303646895
8077BA,11351,11312,1/1/2018,6,1,1400_1800,1285.5,321.375,21.182389320625,15.416117045118984,0,1,245.5,223.0,5.236252545824847,0.5,1251.9569662864606,0.019493599998232133
8131BA,11258,11369,1/1/2018,6,1,1400_1800,1214.4999999999998,323.8666666666666,20.379922635333333,15.98724805290828,4,4,338.3333333333333,298.0,3.5896551724137926,0.25,14342.200177298013,0.020888970709384926
8158AB,11370,11366,1/1/2018,6,1,1400_1800,1280.0,320.0,20.55743250875,15.8130309928932,13,13,342.0,392.0,3.742690058479532,0.25,18459.170159582703,0.020438246438738643
8158BA,11366,11370,1/1/2018,6,1,1400_1800,1610.5,460.14285714285717,22.312364444999996,20.77340243324732,7,7,475.25,419.0,3.3887427669647554,0.25,16116.60654200794,0.01669464182039738
9421BA,12010,12009,1/1/2018,6,1,1400_1800,1682.75,420.6875,19.938302260625,21.571274885054788,5,6,416.5,410.0,4.040216086434574,0.5,2702.301518650238,0.022885344839517596
9850AB,9884,12269,1/1/2018,6,1,1400_1800,1440.5,480.1666666666667,20.8139108325,23.935178432159173,8,11,556.0,556.0,2.5908273381294964,1.0,411.9404833583333,0.020580559720140553
9850BA,12269,9884,1/1/2018,6,1,1400_1800,1833.0,458.25,20.948246344375,21.98624208645617,5,7,465.0,440.0,3.9419354838709677,0.75,728.0000825371759,0.019389206743710294
9855AB,12012,12047,1/1/2018,6,1,1400_1800,1613.0,537.6666666666666,20.708168795000002,26.933932204191027,5,9,697.0,557.6,2.3142037302725966,1.25,217.45496667271135,0.021157975240247855
9855BA,12047,12012,1/1/2018,6,1,1400_1800,1249.8333333333333,357.0952380952381,24.321462591428574,14.900998494636093,6,7,378.33333333333337,385.33333333333337,3.303524229074889,0.5,1442.028518346993,0.01299405743896872
9890BA,12285,9882,1/1/2018,6,1,1400_1800,1979.25,494.8125,26.617852186249998,18.783842362603686,0,0,531.0,432.0,3.727401129943503,0.25,9315.679690838799,0.009359406839593378
