link_id,from_node_id,to_node_id,Date,FT,AT,period,vol_period,vol_period_hourly,speed_period,density_period,t0,t3,Demand,avg_discharge_rate,peak_factor,congestion_period,rho,waiting_time
10024AB,12391,27808,1/1/2018,6,1,0900_1400,1907.5,545.0,25.097541084285716,22.02474652790871,8,8,549.25,572.0,3.4729176149294494,0.25,15545.729201084463,0.011795941082310834
10024BA,27808,12391,1/1/2018,6,1,0900_1400,1484.0,371.0,27.193498776875,13.747744886974743,0,0,374.5,364.0,3.9626168224299065,0.25,7151.716463644394,0.008527592318715175
10035AB,12407,12408,1/1/2018,6,1,0900_1400,626.625,125.325,35.620625,3.5288015265184995,0,0,123.125,130.5,5.0893401015228426,0.25,53.158893247946494,0.00017680027820331286
10040AB,12389,12417,1/1/2018,6,1,0900_1400,1250.1666666666667,250.03333333333336,34.0713326135,7.345467262992931,0,0,269.3333333333333,222.66666666666666,4.64170792079208,0.25,426.121256546943,0.0008306068654623233
10040BA,12417,12389,1/1/2018,6,1,0900_1400,1129.5937176,225.91874352,25.652147108499996,8.822665266973866,0,0,211.89663206666663,217.69403679999996,5.330871503633001,0.25,5316.766753840055,0.01060031084476618
10127AB,9854,9807,1/1/2018,6,1,0900_1400,1099.1666666333333,219.83333332666666,37.5479326915,5.858598187283697,0,0,237.57142856666667,226.28571426666664,4.626678693077303,0.25,0.0,0.0
10127BA,9807,9854,1/1/2018,6,1,0900_1400,1103.1666666666667,220.63333333333335,24.393817282999997,9.113749478192789,0,0,211.16666666666666,277.3333333333333,5.224151539068667,0.25,8132.964195937151,0.012728121550632809
10184AB,12465,12459,1/1/2018,6,1,0900_1400,1376.4444444,275.28888888,39.21290495699999,7.036052950095359,0,0,298.2222222,249.11111119999998,4.615499255038413,0.25,0.0,0.0
10184BA,12459,12465,1/1/2018,6,1,0900_1400,1185.5000000000002,237.10000000000005,27.826159635499998,8.602621698868811,0,0,239.33333333333334,228.0,4.953342618384402,0.25,4001.723716091972,0.00761780373585978
10198AB,12529,12515,1/1/2018,6,1,0900_1400,1541.1666666666667,308.23333333333335,23.9628646305,12.949496807661145,0,0,296.3333333333333,296.0,5.200787401574804,0.25,9136.618064629649,0.013397114983092932
10198BA,12515,12529,1/1/2018,6,1,0900_1400,1523.1666666666667,304.6333333333333,23.58046701,13.037004027892058,5,5,302.5,314.0,5.0352617079889805,0.25,10296.867587737306,0.014232887124769588
10210AB,12531,12415,1/1/2018,6,1,0900_1400,1573.25,314.65,20.102202385500004,15.842060908774005,0,6,514.0,293.7142857142857,3.0607976653696496,1.75,43.31444799754417,0.021954288102003186
10210BA,12415,12531,1/1/2018,6,1,0900_1400,1884.25,376.85,20.102202385500004,18.992180757321883,0,6,629.5,359.7142857142857,2.9932486100079427,1.75,53.04755839387949,0.021954288102003186
10222AB,12537,12538,1/1/2018,6,1,0900_1400,936.625,187.325,38.71625,4.848669202127927,0,0,199.0,156.5,4.706658291457287,0.25,0.0,0.0
10226AB,12545,12546,1/1/2018,6,1,0900_1400,1047.625,209.525,44.54062499999999,4.754899415745673,0,0,238.125,301.5,4.399475065616798,0.25,0.0,0.0
10239AB,12460,12534,1/1/2018,6,1,0900_1400,1160.25,232.05,27.736991086999996,8.507021737519803,0,0,264.25,204.0,4.3907284768211925,0.25,3752.185116381199,0.007983100822910705
10239BA,12534,12460,1/1/2018,6,1,0900_1400,1239.25,247.85,28.9834520125,8.601298327693083,0,0,298.75,224.0,4.1481171548117155,0.25,3175.2691845634918,0.006152477803671201
10378AB,12631,12630,1/1/2018,6,1,0900_1400,1619.6666666666665,323.9333333333333,33.81154572850001,9.605178132379699,0,0,334.5,303.3333333333333,4.842052815146985,0.25,956.4302381268302,0.001368518541275799
10378BA,12630,12631,1/1/2018,6,1,0900_1400,2518.75,503.75,32.379928427,15.60131949734235,0,0,520.75,574.0,4.836773883821412,0.25,3149.4493552795407,0.0023814433883199196
10386AB,9834,9795,1/1/2018,6,1,0900_1400,2155.25,431.05,28.093276862499998,15.442225297735467,0,0,455.25,531.0,4.734211971444261,0.25,8826.286877340073,0.0072144137088532454
10386BA,9795,9834,1/1/2018,6,1,0900_1400,1623.6666666666667,324.73333333333335,27.28704805,11.944885311697444,0,0,320.6666666666667,272.0,5.0634095634095635,0.25,5217.459369148609,0.008325449616314035
10420AB,12653,12577,1/1/2018,6,1,0900_1400,1288.4444444666667,257.68888889333334,30.621631914999995,8.437645775303615,0,0,279.77777779999997,276.4444444,4.605242255472182,0.25,2621.9847197157223,0.0041166108573296575
10420BA,12577,12653,1/1/2018,6,1,0900_1400,1014.3333333333334,202.86666666666667,20.1570156345,10.145942812020454,10,15,340.83333333333337,227.22222222222226,2.9760391198044007,1.5,51.75569070709461,0.0213539677428416
10493AB,12573,12578,1/1/2018,6,1,0900_1400,1875.25,375.05,24.437193027,15.503276006848216,17,17,399.75,392.0,4.691056910569106,0.25,11456.303045913872,0.012684575899405063
10493BA,12578,12573,1/1/2018,6,1,0900_1400,1792.25,358.45,23.523495823500003,15.440438253956234,13,13,385.25,372.0,4.6521739130434785,0.25,12464.505732420806,0.014542854097153158
10745AB,12811,12792,1/1/2018,6,1,0900_1400,1609.6666666666667,321.93333333333334,21.952903295000002,15.83825015544023,12,13,332.3333333333333,342.66666666666663,4.843530591775327,0.5,1992.4890713291097,0.02018978063522525
10745BA,12792,12811,1/1/2018,6,1,0900_1400,2297.5,459.5,23.309853744499996,20.115587540349736,9,9,450.5,464.0,5.099889012208657,0.25,16095.711964439066,0.015056004516544565
10998BA,12918,12914,1/1/2018,6,1,0900_1400,1794.3333333333335,358.8666666666667,26.139423510500002,13.823179437800666,0,0,376.1666666666667,370.6666666666667,4.7700487372618525,0.25,8459.692521879997,0.00990577755203649
11339AB,13097,38071,1/1/2018,6,1,0900_1400,1063.5,212.7,30.156325043999992,7.100150285453958,0,0,245.0,254.0,4.340816326530613,0.25,2755.877650432564,0.00470916319860114
11339BA,38071,13097,1/1/2018,6,1,0900_1400,1195.25,239.05,30.639285493999996,7.853781779133387,0,0,205.5,164.0,5.816301703163017,0.25,1630.2389527627613,0.004314445060453615
11760AB,13082,13363,1/1/2018,6,1,0900_1400,954.6666666666667,347.1515151515152,29.414718456363634,11.984116421716378,0,0,373.6666666666667,384.0,2.554861730597681,0.25,5162.644088701055,0.005835236826240885
11809AB,13379,13383,1/1/2018,6,1,0900_1400,825.75,165.15,25.5515843265,6.516579222239015,0,0,181.0,165.0,4.5621546961325965,0.25,4082.9724358175017,0.01074014213967146
11809BA,13383,13379,1/1/2018,6,1,0900_1400,845.75,169.15,26.418237193499998,6.4447254478907725,0,0,192.5,241.0,4.393506493506494,0.25,5336.501781980503,0.009610746927552486
11833AB,9423,8563,1/1/2018,6,1,0900_1400,883.0,176.6,11.9553201445,15.088079543595361,0,19,883.0,176.6,1.0,5.0,2.8608491333136685,0.056248606654116115
11833BA,8563,9423,1/1/2018,6,1,0900_1400,868.5,173.7,23.757854599999998,7.434246293358863,14,14,164.5,174.0,5.279635258358662,0.25,5678.7411699238055,0.014165123049179353
11899AB,28044,13411,1/1/2018,6,1,0900_1400,1618.8333333333333,323.76666666666665,39.994647662,8.12396115604852,0,0,358.1666666666667,236.66666666666666,4.519776640297812,0.25,0.0,0.0
11899BA,13411,28044,1/1/2018,6,1,0900_1400,1594.3333333333337,318.86666666666673,31.525360358000007,10.161794181167402,0,0,351.1666666666667,349.3333333333333,4.540104413858567,0.25,2628.199950243817,0.0032653963281297424
13597AB,14394,14395,1/1/2018,6,1,0900_1400,760.5,152.1,21.151206263,7.297462110406668,0,0,138.75,139.0,5.481081081081081,0.25,6217.146722945699,0.01941305306675191
13597BA,14395,14394,1/1/2018,6,1,0900_1400,1049.5,209.9,21.151206263,9.998674461587411,0,0,167.0,158.0,6.2844311377245505,0.25,7066.9725339958295,0.01941305306675191
13598AB,14396,14397,1/1/2018,6,1,0900_1400,1473.9999999999998,294.79999999999995,31.500327515499997,9.371657825929294,0,0,307.1666666666667,332.0,4.79869777536625,0.25,2463.3022854209385,0.0032203060751089503
13598BA,14397,14396,1/1/2018,6,1,0900_1400,1366.5,273.3,28.713917773499997,9.59030079814171,0,0,237.83333333333331,244.0,5.745620182200421,0.25,3629.92233173103,0.006456914439127657
13730AB,14402,14478,1/1/2018,6,1,0900_1400,1692.5,338.5,23.917115016999997,14.322761030255474,13,15,385.6666666666667,391.11111111111114,4.388504753673293,0.75,460.1556713518907,0.01378751234741327
13730BA,14478,14402,1/1/2018,6,1,0900_1400,1596.6666666666667,354.81481481481484,29.221239579444443,12.32030520389035,0,0,280.33333333333337,392.0,5.695600475624256,0.25,5559.485967162067,0.0061555391324339065
13801AB,14384,14442,1/1/2018,6,1,0900_1400,1353.5,270.7,26.3308382035,10.361194578647922,0,0,236.66666666666669,290.0,5.719014084507042,0.25,6490.595541473087,0.009714133652827299
13801BA,14442,14384,1/1/2018,6,1,0900_1400,1953.75,390.75,28.572352902999995,13.776382931092154,0,0,445.0,371.0,4.390449438202247,0.25,5686.0756367721715,0.006652061382492152
13816AB,14553,14401,1/1/2018,6,1,0900_1400,1457.1666666666665,291.4333333333333,27.756197262499995,10.545982437496908,0,0,343.0,210.66666666666666,4.248299319727891,0.25,3721.32387839516,0.007666888924040662
13816BA,14401,14553,1/1/2018,6,1,0900_1400,1682.3333333333337,354.1754385964913,27.354809218947373,13.095456057215301,0,0,372.83333333333337,368.0,4.512293249888244,0.25,7081.111851144463,0.008351628372141626
13837AB,14549,39388,1/1/2018,6,1,0900_1400,1349.5,317.52941176470586,16.422532842352943,19.60671694405643,0,16,1349.5,317.52941176470586,1.0,4.25,4.90034715311183,0.03290843112024621
13837BA,39388,14549,1/1/2018,6,1,0900_1400,1361.5,363.06666666666666,15.594341465333335,23.830394551476598,0,7,698.0,349.0,1.9505730659025788,2.0,58.28979094431481,0.03711543517625903
13841AB,14534,14545,1/1/2018,6,1,0900_1400,1936.5,387.3,26.301273542499995,14.918039457818864,0,0,407.5,484.0,4.752147239263803,0.25,10881.230982631329,0.009757761369583019
13841BA,14545,14534,1/1/2018,6,1,0900_1400,1809.5,361.9,26.353928753500004,13.781097208651335,0,0,313.25,292.0,5.776536312849162,0.25,6381.714406098157,0.009485757952367172
13896AB,14537,14385,1/1/2018,6,1,0900_1400,1986.25,397.25,30.0976274415,13.406067066240572,0,0,453.0,316.0,4.384657836644592,0.25,3692.604642625566,0.0050718132507932895
13896BA,14385,14537,1/1/2018,6,1,0900_1400,2117.75,423.55,25.316362319499994,16.888384297009473,0,0,449.0,460.0,4.716592427616926,0.25,11857.299693215935,0.011187820513677475
13902AB,13977,13991,1/1/2018,6,1,0900_1400,2056.5,411.3,26.400973161000003,15.71258696029065,0,0,501.0,292.0,4.104790419161676,0.25,6408.733093640631,0.009525918434944335
13902BA,13991,13977,1/1/2018,6,1,0900_1400,2199.25,439.85,27.226192417,16.24152133794272,0,0,434.25,434.0,5.06447898675878,0.25,8344.309356204712,0.008344843426183985
15016AB,15148,15149,1/1/2018,6,1,0900_1400,1481.1666666666665,311.82456140350877,32.55218220894737,9.648907790523662,0,0,346.5,245.33333333333334,4.274651274651275,0.25,1277.222248818959,0.002259578536888161
15016BA,15149,15148,1/1/2018,6,1,0900_1400,1780.3333333333333,356.06666666666666,26.1394235945,13.712703852337762,0,0,342.99999999999994,366.6666666666667,5.190476190476191,0.25,8409.833964741574,0.009954822401445991
