link_id,from_node_id,to_node_id,Date,FT,AT,period,vol_period,vol_period_hourly,speed_period,density_period,t0,t3,Demand,avg_discharge_rate,peak_factor,congestion_period,rho,waiting_time
11152AB,12852,13018,1/1/2018,1,2,1800_0600,7332.5,611.0416666666666,63.64479166666666,9.919898663510631,0,0,1322.8333333333333,293.3333333333333,5.543026332367393,0.25,982.2138806778272,0.0014533230952264258
11153AB,13019,13020,1/1/2018,1,2,1800_0600,7578.833333333334,631.5694444444445,64.624652778125,9.987493814907701,0,0,1662.8333333333333,228.0,4.557782900671545,0.25,632.5570876659887,0.0012041550310405791
11374AB,13151,13152,1/1/2018,1,2,1800_0600,3147.666666666667,262.3055555555556,63.610416667291666,4.095017055737853,0,0,79.83333333333334,110.0,11.904866603925091,0.25,365.2386973450053,0.0014411249106100275
11485AB,13212,13149,1/1/2018,1,2,1800_0600,2345.25,195.4375,64.69765625000001,2.987713892457203,0,0,29.875,70.5,8.870027026216876,0.25,191.85370103172127,0.0011811324186842573
12349AB,13659,13666,1/1/2018,1,2,1800_0600,5574.5,464.5416666666667,71.82864583333333,6.562369200769926,0,0,1322.25,89.0,4.215919833616941,0.25,7.289864326656928,3.55506024044989e-05
12350AB,13513,13660,1/1/2018,1,2,1800_0600,5252.6,437.7166666666667,70.17458333333333,7.122701662958291,24,26,1130.0,1318.5333333333333,4.648318584070797,0.75,84.22103006989856,0.0007485326090592758
13467AB,14323,14190,1/1/2018,1,2,1800_0600,6539.166666666666,544.9305555555555,71.22013888916666,7.801854704172744,0,0,1322.8333333333333,161.33333333333334,4.943303515182058,0.25,39.125975378552205,0.0001052588438859983
13468AB,14337,14334,1/1/2018,1,2,1800_0600,5249.625,437.46875,66.9046875,6.593654934365108,0,0,76.25,140.0,19.85473430444676,0.25,218.17464075063563,0.000676384674946167
14164AB,14697,14682,1/1/2018,1,2,1800_0600,6670.200000000001,555.85,71.81750000000001,7.8426939955366395,0,0,1417.3000000000002,154.8,4.706272489945671,0.25,6.4921944161000456,1.8202795318612403e-05
14165AB,14678,14716,1/1/2018,1,2,1800_0600,7676.200000000001,639.6833333333334,69.28791666666666,10.12223433785667,24,26,1169.3,1468.3999999999999,6.564782348413582,0.75,98.9247824627133,0.0007894816088837656
15377AB,15154,15331,1/1/2018,1,2,1800_0600,6011.799999999999,500.9833333333333,69.458125,7.569964422785702,24,24,1019.0,1362.4,5.899705593719332,0.25,1155.3605856536951,0.00036807001433008304
15378AB,15330,15326,1/1/2018,1,2,1800_0600,4392.249999775,366.02083331458334,72.15729166625,5.123249869567648,0,0,763.25,103.66666670000001,5.754667539829676,0.25,2.6434718330560063,1.1067590401452033e-05
23696AB,20104,20105,1/1/2018,1,2,1800_0600,4493.3,374.44166666666666,70.32645833333333,5.504420029200816,24,24,854.6,1027.2,5.257781418207348,0.25,572.2942329502177,0.00024181424665344715
24393AB,20522,20512,1/1/2018,1,2,1800_0600,7208.375,600.6979166666666,65.26484375,9.453142596353132,0,0,1382.5,319.5,5.214014466546113,0.25,779.9690441370775,0.0010595562784421698
24729AB,20702,20703,1/1/2018,1,2,1800_0600,5082.5,423.5416666666667,66.52734375,6.4678084354545184,0,0,874.875,206.5,5.809401343049007,0.25,364.29297075056144,0.0007656816879173423
24777AB,20611,20729,1/1/2018,1,2,1800_0600,4031.3333333333335,335.94444444444446,71.24097222166667,4.799882781235772,0,0,838.0000000000001,112.0,4.81066030230708,0.25,16.71842099153751,6.478802777598552e-05
24779AB,20732,20728,1/1/2018,1,2,1800_0600,3196.666666666667,266.3888888888889,69.93680555520834,3.802359798042153,0,0,37.66666666666667,52.0,12.09019069486833,0.25,12.589166518846474,0.00010507784554325647
24782AB,20734,40856,1/1/2018,1,2,1800_0600,3561.833333333333,296.8194444444444,70.74236111145832,4.205779062725649,0,0,757.6666666666667,87.33333333333333,4.7010558732952035,0.25,6.155454788299445,3.059127896538767e-05
25079AB,20909,20105,1/1/2018,1,2,1800_0600,932.0,77.66666666666667,78.42812500000001,1.0521264645529678,0,0,254.5,20.0,3.5249398522264697,0.25,6.021310611232578,0.00013067080319515141
25199AB,20613,20972,1/1/2018,1,2,1800_0600,4684.25,390.3541666666667,63.497395833333336,6.760076194363147,22,23,1169.875,1293.25,4.004060262848595,0.5,649.1687795631177,0.0017429408562705869
28260AB,22723,22663,1/1/2018,1,2,1800_0600,4148.875,345.7395833333333,71.62291666666667,4.862359842947829,0,0,683.25,85.0,6.072264910354922,0.25,3.042944616709511,1.5537911645779775e-05
28276AB,22655,22722,1/1/2018,1,2,1800_0600,4718.625,393.21875,67.80026041666666,5.855785702863419,0,0,988.25,114.0,4.774728054642044,0.25,123.12531404332792,0.0004687702319510231
