link_id,from_node_id,to_node_id,Date,FT,AT,period,vol_period,vol_period_hourly,speed_period,density_period,t0,t3,Demand,avg_discharge_rate,peak_factor,congestion_period,rho,waiting_time
10072AB,12413,12466,1/1/2018,1,1,1400_1800,4573.166666666666,1143.2916666666665,55.903125001250004,21.375038750024228,10,14,1198.8333333333333,959.0666666666666,3.8146809398025856,1.25,90.08599505884838,0.005096077468236284
10076AB,12467,12451,1/1/2018,1,1,1400_1800,5829.5,1457.375,60.359374999375,24.445165805334923,2,3,1627.1666666666667,1597.3333333333335,3.582607804977978,0.5,1097.7946844964713,0.002386344177136528
10080AB,12469,12470,1/1/2018,1,1,1400_1800,5351.166666666667,1337.7916666666667,25.270833332499997,53.08368759003009,0,15,5351.166666666667,1337.7916666666667,1.0,4.0,19.173606672213317,0.025479611445513486
10085AB,12478,12479,1/1/2018,1,1,1400_1800,4828.5,1207.125,56.216666666875,21.947869398703347,9,10,1175.6666666666665,1121.3333333333333,4.107031471505529,0.5,1231.2494493624413,0.003812578804258452
10360AB,12596,12614,1/1/2018,1,1,1400_1800,4010.333333333333,1002.5833333333333,26.942708334375,38.36621096103377,0,15,4010.333333333333,1002.5833333333333,1.0,4.0,14.03739226446224,0.024891062115246262
10363AB,12612,12591,1/1/2018,1,1,1400_1800,4636.5,1159.125,44.680625,26.50465954232225,3,14,3366.6000000000004,1122.2,1.3772054892176082,3.0,13.256850563833849,0.008859951811508988
10519AB,12682,12698,1/1/2018,1,1,1400_1800,3529.7,882.425,39.80125,22.484703342932413,2,15,3007.100000000001,859.1714285714288,1.1737887000764853,3.5,8.355219239442786,0.011581895875306985
10520AB,12699,12683,1/1/2018,1,1,1400_1800,4280.125,1070.03125,33.27734375,39.68785438520091,4,15,3077.625,1025.875,1.3907233662320784,3.0,33.57383087920097,0.024545264441964885
11352AB,13120,13121,1/1/2018,1,1,1400_1800,5110.799999999999,1277.6999999999998,48.099375,28.70467906497545,12,15,1115.6000000000001,1115.6000000000001,4.581211903908209,1.0,335.78318773071214,0.008360802052973787
11533AB,13109,13237,1/1/2018,1,1,1400_1800,4774.166666666667,1193.5416666666667,67.7770833325,17.634027660493665,0,0,1219.0833333333335,1013.3333333333334,3.9161938615079634,0.25,1161.4125534000077,0.0004974526081928486
11877AB,13389,9486,1/1/2018,1,1,1400_1800,6493.4,1623.35,56.936249999999994,31.185621840529095,10,15,2415.8,1610.5333333333335,2.6878880702044867,1.5,86.918992728662,0.005059600692304036
11878AB,9448,13332,1/1/2018,1,1,1400_1800,5162.875,1290.71875,69.33046875,18.640139636072128,0,0,1405.25,1266.0,3.6739903931684754,0.25,487.0738072335778,0.00016698543615114648
40714AB,37377,11145,1/1/2018,1,1,1400_1800,5826.333333333333,1456.5833333333333,38.165625,39.788570926191994,3,15,4688.333333333333,1442.5641025641025,1.242730181301102,3.25,19.901436671403555,0.013155182892762511
7230AB,10937,10938,1/1/2018,1,1,1400_1800,5399.875,1349.96875,42.41328125,33.51148473505281,3,15,4336.625,1334.3461538461538,1.2451791427665524,3.25,15.382470735193634,0.010992720139966432
7279AB,10737,10941,1/1/2018,1,1,1400_1800,5451.125,1362.78125,51.2640625,29.418751404679735,6,12,2456.875,1403.9285714285713,2.2187229712541336,1.75,66.69905217377315,0.007072717231144772
7348AB,11007,10994,1/1/2018,1,1,1400_1800,5152.099999999999,1288.0249999999999,58.71875,22.1748922706705,5,6,1309.6,1303.6,3.9341020158827122,0.5,1091.6212891900882,0.0029076033281502725
7349AB,10977,11002,1/1/2018,1,1,1400_1800,3793.6,948.4,24.8975,42.13378137165611,0,15,3793.6,948.4,1.0,4.0,17.189063429885017,0.032220935245109925
7496AB,11084,11085,1/1/2018,1,1,1400_1800,5528.166666666666,1382.0416666666665,28.944791666249998,50.504929214815334,0,15,5528.166666666666,1382.0416666666665,1.0,4.0,18.18838353288404,0.023396475546535993
7596AB,11142,37380,1/1/2018,1,1,1400_1800,4953.333333333334,1238.3333333333335,53.946875000625,23.448477902920217,2,3,1345.0,1274.0,3.68277571251549,0.5,1674.599088196478,0.00456403466824873
7922AB,11272,11293,1/1/2018,1,1,1400_1800,4244.8,1061.2,27.140625,40.81282490257084,0,15,4244.8,1061.2,1.0,4.0,15.016700335015052,0.02515676229847142
7925AB,11295,11273,1/1/2018,1,1,1400_1800,4820.9,1205.225,36.276875000000004,36.17295787000707,0,13,4242.4,1212.1142857142856,1.1363614934942485,3.5,16.15680259478981,0.01587499076374907
9417AB,12001,12002,1/1/2018,1,1,1400_1800,6444.5833334,1611.14583335,40.016145833125,40.828271163776144,0,15,6444.5833334,1611.14583335,1.0,4.0,10.219142733314923,0.01127605241137716
9419AB,12005,12006,1/1/2018,1,1,1400_1800,5667.0,1416.75,56.789583333125,25.16303109020545,2,3,1449.8333333333333,1462.8333333333335,3.9087251408207844,0.5,1476.993623159624,0.0035058334832507873
