link_id,from_node_id,to_node_id,Date,FT,AT,period,vol_period,vol_period_hourly,speed_period,density_period,t0,t3,Demand,avg_discharge_rate,peak_factor,congestion_period,rho,waiting_time
12816AB,13890,13831,1/1/2018,1,3,1400_1800,5859.166666666666,1464.7916666666665,66.6885416675,21.971680155252216,0,0,1441.3333333333333,1342.0,4.0651017576318225,0.25,2823.4677964909642,0.0009131620367645993
12817AB,13834,13891,1/1/2018,1,3,1400_1800,5149.625,1287.40625,59.119531249999994,21.781127083924364,0,2,1190.25,1220.5,4.326507036336904,0.75,295.872190848919,0.0028408457488822364
15973AB,15603,15634,1/1/2018,1,3,1400_1800,5933.7,1483.425,56.278125,27.054379603176425,7,14,2999.3,1499.65,1.978361617710799,2.0,27.80574311693041,0.004120330761167296
15974AB,15633,15606,1/1/2018,1,3,1400_1800,5226.6,1306.65,60.754999999999995,21.86378523434731,9,14,1940.8000000000002,1293.8666666666668,2.693013190436933,1.5,36.818003696464814,0.0026677307140433658
17194AB,15861,16270,1/1/2018,1,3,1400_1800,6495.700000000001,1623.9250000000002,70.270625,23.13819471324132,0,0,1249.5,1304.0,5.198639455782313,0.25,605.850058747691,0.00020165318609263532
19260AB,17510,17511,1/1/2018,1,3,1400_1800,2457.7000000000003,614.4250000000001,72.056875,8.523521643220905,0,0,532.0,472.0,4.619736842105263,0.25,0.0,0.0
19376AB,17570,17589,1/1/2018,1,3,1400_1800,3203.3,800.825,71.25125,11.240184324046359,0,0,735.6999999999999,669.6,4.354084545330978,0.25,30.753804262586648,1.9934297076319046e-05
19378AB,17590,17568,1/1/2018,1,3,1400_1800,3616.6666667199997,904.1666666799999,75.327604166875,11.998602314633503,0,0,653.1666666599999,550.0,5.537126818204003,0.25,0.0,0.0
19446AB,17497,17612,1/1/2018,1,3,1400_1800,4013.0000000000005,1003.2500000000001,73.60125,13.620189771528253,0,0,686.3,574.8,5.847297100393415,0.25,0.0,0.0
20749AB,18299,18300,1/1/2018,1,3,1400_1800,6217.125,1554.28125,59.70625,26.300716043732397,12,15,1630.125,1590.0,3.8138946399815965,1.0,158.6860069265699,0.0027722922244334362
20750AB,18301,18302,1/1/2018,1,3,1400_1800,4943.0,1235.75,70.27109375,17.5924965244345,0,0,1220.5,1004.0,4.049979516591561,0.25,348.54023429183985,0.00015067344955760288
2193AB,7650,7651,1/1/2018,1,3,1400_1800,4980.875,1245.21875,68.04140625000001,18.307558417531183,0,0,1291.625,1243.0,3.8562856866350526,0.25,1756.0762588234065,0.0006131825231097641
2224AB,7702,7703,1/1/2018,1,3,1400_1800,6725.75,1681.4375,55.7859375,31.32499751730737,9,15,2928.625,1673.5,2.296555550813095,1.75,52.03627357862766,0.004629052612795167
25848AB,21369,21370,1/1/2018,1,3,1400_1800,5972.333333333334,1493.0833333333335,66.806250000625,22.36823325989051,0,0,1659.5,1198.0,3.598875163201768,0.25,2445.68159447158,0.0008860548811356528
25850AB,21373,21374,1/1/2018,1,3,1400_1800,9085.0,2271.25,68.417708333125,33.38390087198229,0,0,2463.5,1783.3333333333333,3.6878425005074082,0.25,2509.539612542328,0.0006107719072581601
26399AB,21708,21709,1/1/2018,1,3,1400_1800,5851.333333500001,1462.8333333750002,66.1802083325,22.14161824038942,0,0,1479.1666667499999,1338.666667,3.955830985805306,0.25,3217.651652509654,0.0010432396882873603
26400AB,21710,21711,1/1/2018,1,3,1400_1800,5304.375,1326.09375,36.53203125,38.94460894400726,2,15,4573.5,1306.7142857142858,1.1598064939324368,3.5,17.30648883923702,0.01577356863475581
32157AB,16291,15858,1/1/2018,1,3,1400_1800,4882.1,1220.525,72.363125,16.868577852421296,0,0,1164.4,1090.0,4.192803160425971,0.25,0.0,0.0
3951AB,8759,8760,1/1/2018,1,3,1400_1800,4927.5,1231.875,64.20625000000001,19.191084427537774,0,0,1303.625,1093.5,3.7798446639179213,0.25,3756.120700249703,0.0014908648565107355
4433AB,6066,9026,1/1/2018,1,3,1400_1800,5489.25,1372.3125,67.74375,20.28200404944996,0,0,1456.375,1136.5,3.7691185305982318,0.25,1790.0369031676553,0.0006836126170013837
4437AB,9029,6087,1/1/2018,1,3,1400_1800,5927.166666666666,1481.7916666666665,74.73645833375,19.831093333843384,0,0,1528.5,1193.3333333333333,3.8777668738414564,0.25,0.0,0.0
4607AB,9071,9125,1/1/2018,1,3,1400_1800,6765.625,1691.40625,63.57890625,26.77323049770374,14,14,1754.5,1752.5,3.8561555998860073,0.25,6865.142585421087,0.0017002354239531539
4608AB,9126,9059,1/1/2018,1,3,1400_1800,4618.5,1154.625,67.501875,17.11577446397342,0,0,1191.4,1097.6,3.8765318113144196,0.25,1851.7580412150307,0.0007322471097036174
