link_id,from_node_id,to_node_id,Date,FT,AT,period,vol_period,vol_period_hourly,speed_period,density_period,t0,t3,Demand,avg_discharge_rate,peak_factor,congestion_period,rho,waiting_time
10072AB,12413,12466,1/1/2018,1,1,0600_0900,4597.166666666666,1532.3888888888887,65.8111111125,23.29033687012047,0,0,1616.5,1532.0,2.8439014331374364,0.25,3213.8438942344346,0.0009105075218924616
10076AB,12467,12451,1/1/2018,1,1,0600_0900,5227.166666666667,1742.388888888889,59.783333331666675,29.281491765936423,0,0,1782.8333333333333,1561.3333333333333,2.931943535570721,0.25,8992.894313807185,0.002499892784892493
10080AB,12469,12470,1/1/2018,1,1,0600_0900,4419.0,1473.0,55.119444445,28.121495713136934,6,9,1568.1666666666667,1574.3333333333333,2.817940269954299,1.0,260.87397125750215,0.0046029001915714254
10085AB,12478,12479,1/1/2018,1,1,0600_0900,4202.5,1400.8333333333333,53.15000000166666,26.369298492547,0,0,1418.1666666666665,1317.3333333333333,2.963332941591257,0.25,13760.164822624569,0.004533623805531143
10360AB,12596,12614,1/1/2018,1,1,0600_0900,4162.666666666667,1387.5555555555557,61.83680555666666,22.547901656788667,0,0,1404.9166666666665,1148.6666666666667,2.962927813037547,0.25,5102.506222302277,0.0019280000900433608
10363AB,12612,12591,1/1/2018,1,1,0600_0900,4262.6,1420.8666666666668,50.20333333333334,28.621474416623276,7,11,1652.3,1321.84,2.5797978575319256,1.25,146.77832395957964,0.006024355233436262
10519AB,12682,12698,1/1/2018,1,1,0600_0900,3298.0999999999995,1099.3666666666666,40.49,27.289480049114015,0,11,3298.0999999999995,1099.3666666666666,1.0,3.0,16.139537607708764,0.011010569605938185
10520AB,12699,12683,1/1/2018,1,1,0600_0900,3194.125,1064.7083333333333,57.17916666666667,19.012295708077904,8,11,1108.75,1108.75,2.8808342728297633,1.0,139.27017413402817,0.0034891688371296043
11352AB,13120,13121,1/1/2018,1,1,0600_0900,4235.799999999999,1411.9333333333332,51.782500000000006,29.245600461696743,3,7,1730.6999999999998,1384.56,2.447449009071474,1.25,164.8083481773407,0.0064579542524915365
11533AB,13109,13237,1/1/2018,1,1,0600_0900,3318.75,1106.25,68.59513888916668,16.125895536780934,0,0,1068.0,1087.0,3.107443820224719,0.25,737.1912618821879,0.00029435279226487746
11877AB,13389,9486,1/1/2018,1,1,0600_0900,2690.3999999999996,896.7999999999998,73.655,12.181954115445203,0,0,894.4999999999999,824.0,3.0077138065958637,0.25,0.0,0.0
11878AB,9448,13332,1/1/2018,1,1,0600_0900,4780.625,1593.5416666666667,35.784375,47.35423786376418,2,11,3851.125,1540.45,1.2413580447271901,2.5,57.319747958848886,0.01615006188409977
40714AB,37377,11145,1/1/2018,1,1,0600_0900,3014.8333333333335,1004.9444444444445,63.14583333416667,15.934715370712967,0,0,1081.0,1052.6666666666667,2.7889300030835646,0.25,3770.6049075427745,0.0015546680831843955
7230AB,10937,10938,1/1/2018,1,1,0600_0900,3298.125,1099.375,62.772916666666674,17.53124113876041,0,0,1060.25,880.5,3.1107050224003774,0.25,3343.247119968951,0.0016479978626258707
7279AB,10737,10941,1/1/2018,1,1,0600_0900,4122.25,1374.0833333333333,38.880208333333336,36.950312229804474,0,4,1790.625,1432.5,2.302129144851658,1.25,329.30173763722826,0.01247173659729904
7348AB,11007,10994,1/1/2018,1,1,0600_0900,3355.1000000000004,1118.3666666666668,27.48416666666667,40.75270338862875,0,11,3355.1000000000004,1118.3666666666668,1.0,3.0,33.09404786718407,0.02219355837416594
7349AB,10977,11002,1/1/2018,1,1,0600_0900,2495.0,831.6666666666666,68.09416666666667,12.223813266170723,0,0,936.3000000000001,873.6,2.664744205916907,0.25,809.7116630513891,0.0004022863481627097
7496AB,11084,11085,1/1/2018,1,1,0600_0900,4551.333333333333,1517.111111111111,63.32777777916667,24.035416344931615,0,0,1634.0,1274.6666666666667,2.785393716850265,0.25,4471.316319785851,0.0015224964586962582
7596AB,11142,37380,1/1/2018,1,1,0600_0900,3393.6666666666665,1131.2222222222222,30.055555555833333,42.08409132867935,0,11,3393.6666666666665,1131.2222222222222,1.0,3.0,37.96201274660538,0.025168803264864578
7922AB,11272,11293,1/1/2018,1,1,0600_0900,3579.3999999999996,1193.1333333333332,61.89000000000001,19.297879094980782,0,0,1140.2,1030.8,3.1392738116119974,0.25,4455.967574123401,0.0018762259449423904
7925AB,11295,11273,1/1/2018,1,1,0600_0900,3973.3999999999996,1324.4666666666665,35.75333333333334,37.28693415703352,0,11,3973.3999999999996,1324.4666666666665,1.0,3.0,24.662170067349646,0.013965340175048252
9417AB,12001,12002,1/1/2018,1,1,0600_0900,3905.4166668000003,1301.8055556000002,65.13402777750001,20.001285958571028,0,0,1304.25,1112.3333336,2.994377356181714,0.25,2745.6696194303368,0.001071348711250476
9419AB,12005,12006,1/1/2018,1,1,0600_0900,4809.166666666667,1603.0555555555557,36.38611111083333,45.01301794502094,0,11,4809.166666666667,1603.0555555555557,1.0,3.0,30.70414073937732,0.014365132558710586
