o_zone_id,d_zone_id,volume
278,314,33
495,314,16
1032,314,15
1103,314,5
1275,314,2
1459,314,1
2529,314,3
3280,314,6
3335,314,7
4109,314,1
4173,314,2
4458,314,1
4896,314,4
5048,314,1
315,425,12
589,425,1
1275,425,5
1459,425,7
1786,425,1
1804,425,1
2529,425,3
3211,425,1
4896,425,1
315,494,12
589,494,4
1103,494,1
1275,494,24
1459,494,17
1786,494,8
1804,494,8
2087,494,1
2446,494,3
2529,494,7
3280,494,13
3335,494,13
4109,494,5
4173,494,3
4258,494,6
4458,494,8
4896,494,4
5445,494,2
278,550,1
1103,550,2
1275,550,25
1459,550,8
1786,550,14
1804,550,14
2529,550,7
3211,550,3
3335,550,1
4896,550,5
5445,550,2
278,654,1
315,654,38
589,654,7
1275,654,58
1459,654,35
1786,654,18
1804,654,18
2173,654,1
2189,654,1
2446,654,1
2529,654,44
3211,654,4
4109,654,3
4896,654,17
5048,654,2
5391,654,3
5445,654,1
315,1103,3
495,1103,3
1174,1103,27
1275,1103,2
1459,1103,2
2087,1103,3
3280,1103,18
3335,1103,70
3729,1103,2
4109,1103,4
4173,1103,12
4458,1103,1
5391,1103,1
278,1272,24
495,1272,1
589,1272,8
1032,1272,6
1103,1272,1
1275,1272,1
1459,1272,15
1786,1272,10
1804,1272,10
2173,1272,4
2189,1272,4
2446,1272,9
2529,1272,44
3211,1272,9
3280,1272,3
3335,1272,4
4109,1272,3
4173,1272,1
4896,1272,22
5048,1272,3
5391,1272,3
5445,1272,1
278,1424,10
495,1424,4
589,1424,3
1103,1424,2
1275,1424,14
1459,1424,45
1786,1424,14
1804,1424,14
2173,1424,6
2189,1424,6
2446,1424,6
2529,1424,39
3211,1424,18
3335,1424,3
4109,1424,10
4896,1424,23
5048,1424,1
5445,1424,3
278,1470,4
589,1470,3
1032,1470,1
1275,1470,3
1459,1470,11
2446,1470,5
2529,1470,2
3211,1470,7
3335,1470,4
4109,1470,2
4896,1470,9
5048,1470,3
5391,1470,2
5445,1470,1
495,2086,1
3280,2086,2
3335,2086,5
3729,2086,3
4173,2086,2
589,2430,1
1275,2430,3
1459,2430,3
1786,2430,1
1804,2430,1
2173,2430,2
2189,2430,2
2446,2430,2
