o_zone_id,d_zone_id,volume
3729,2430,1
4109,2430,14
4173,2430,1
4896,2430,58
5048,2430,10
5391,2430,18
5445,2430,11
278,2527,34
315,2527,5
495,2527,6
589,2527,19
1032,2527,7
1103,2527,2
1275,2527,108
1459,2527,77
1786,2527,17
1804,2527,17
2173,2527,8
2189,2527,8
2446,2527,18
2529,2527,18
3211,2527,39
3335,2527,8
3729,2527,2
4109,2527,17
4173,2527,3
4896,2527,40
5048,2527,4
5391,2527,5
5445,2527,2
278,3197,6
589,3197,12
1103,3197,1
1275,3197,51
1459,3197,53
1786,3197,22
1804,3197,22
2446,3197,97
2529,3197,38
3211,3197,1
5048,3197,1
5391,3197,2
315,3279,1
495,3279,16
1103,3279,6
1174,3279,21
1275,3279,7
1611,3279,14
1786,3279,1
1804,3279,1
2446,3279,2
2529,3279,3
3280,3279,1
3335,3279,16
3729,3279,15
4109,3279,16
4173,3279,8
4258,3279,12
4458,3279,7
4896,3279,3
5391,3279,1
315,3334,5
495,3334,20
589,3334,4
1103,3334,1
1174,3334,32
1275,3334,8
1459,3334,4
1611,3334,24
1786,3334,1
1804,3334,1
2087,3334,8
2446,3334,2
2529,3334,3
3280,3334,6
3729,3334,1
4109,3334,16
4173,3334,15
4258,3334,10
4458,3334,4
4896,3334,2
5391,3334,2
2087,3396,1
3280,3396,14
3335,3396,30
4109,3396,5
4173,3396,2
4258,3396,4
4458,3396,1
4896,3396,1
2087,3729,4
2446,3729,2
2529,3729,2
4109,3729,5
4173,3729,3
4258,3729,14
4458,3729,2
4896,3729,2
495,3909,3
1174,3909,3
3280,3909,12
3335,3909,15
3729,3909,14
4109,3909,67
4173,3909,29
495,3976,1
589,3976,3
1275,3976,22
1459,3976,24
1786,3976,14
1804,3976,14
2173,3976,1
2189,3976,1
2446,3976,30
2529,3976,40
5048,3976,2
5391,3976,4
5445,3976,30
315,4108,1
495,4108,4
589,4108,2
1174,4108,5
1275,4108,8
1459,4108,15
1611,4108,3
1786,4108,4
1804,4108,4
2087,4108,7
2446,4108,20
2529,4108,10
3280,4108,13
3335,4108,9
3729,4108,6
4109,4108,8
4173,4108,3
4258,4108,62
4458,4108,43
4896,4108,10
5048,4108,4
5391,4108,18
315,4172,5
495,4172,9
589,4172,1
1103,4172,3
1174,4172,18
1275,4172,1
1459,4172,3
1611,4172,6
1786,4172,1
1804,4172,1
2446,4172,12
2529,4172,1
3280,4172,4
3335,4172,6
4109,4172,9
4258,4172,43
4458,4172,9
5048,4172,1
495,4377,7
1174,4377,2
1611,4377,2
3280,4377,15
3335,4377,6
3729,4377,2
4109,4377,65
4173,4377,17
495,5048,1
589,5048,1
1275,5048,1
1459,5048,19
1786,5048,1
1804,5048,1
2446,5048,18
2529,5048,1
3280,5048,1
4109,5048,4
4173,5048,8
4896,5048,14
5391,5048,14
278,5213,11
315,5213,1
495,5213,3
589,5213,15
1032,5213,1
1275,5213,27
1459,5213,50
1611,5213,5
1786,5213,25
1804,5213,25
2446,5213,227
2529,5213,57
3280,5213,3
3335,5213,3
3729,5213,2
4109,5213,15
4173,5213,8
5048,5213,13
5391,5213,37
278,5238,1
315,5238,1
495,5238,2
589,5238,1
1459,5238,4
1786,5238,1
1804,5238,1
2173,5238,2
2189,5238,2
2446,5238,28
2529,5238,2
3211,5238,2
3280,5238,4
3335,5238,1
4109,5238,19
4173,5238,6
4896,5238,57
5048,5238,11
315,5444,1
589,5444,1
1275,5444,2
2173,5444,21
2189,5444,21
2446,5444,8
2529,5444,1
278,5603,1
315,5603,1
495,5603,2
589,5603,1
1459,5603,4
1786,5603,1
1804,5603,1
2173,5603,2
2189,5603,2
2446,5603,28
2529,5603,2
3211,5603,2
3280,5603,4
3335,5603,1
4109,5603,19
4173,5603,6
4896,5603,57
5048,5603,11
