link_id,from_node_id,to_node_id,date,FT,AT,assignment_period,period_volume,period_mean_hourly_volume_per_lane,period_mean_daily_speed,period_mean_density,t0,t3,demand,average_discharge_rate,peak_hour_factor,congestion_duration,congestion_period_mean_speed
78,3,4,1/31/2016,7,1,0900_1400,331.0,66.2,73.45833333350001,0.9024749734706063,0,0,71.0,24.0,2.853448275862069,0,73.0
78,3,4,1/4/2016,7,1,0900_1400,436.0,87.2,70.7000000005,1.24980934665504,0,0,110.0,32.0,3.1142857142857143,0,63.833333335000006
78,3,4,1/5/2016,7,1,0900_1400,451.0,90.2,68.616666667,1.308469618053907,0,0,84.0,72.0,2.5055555555555555,0,60.0
78,3,4,1/6/2016,7,1,0900_1400,531.0,106.2,73.383333333,1.4451406271746978,0,0,71.0,68.0,2.655,0,71.8333333325
78,3,4,1/7/2016,7,1,0900_1400,389.0,77.8,67.900000001,1.1265076216758798,0,0,53.0,84.0,2.3719512195121952,0,63.541666667499996
78,3,4,1/8/2016,7,1,0900_1400,558.0,111.6,72.7,1.534070533149999,0,0,61.0,48.0,2.536363636363636,0,72.0833333325
78,3,4,1/9/2016,7,1,0900_1400,335.0,67.0,73.4833333325,0.9132280006110178,0,0,64.0,20.0,3.1018518518518516,0,72.3333333325
78,3,4,2/1/2016,7,1,0900_1400,530.0,106.0,74.26666666700001,1.4297938116902729,0,0,99.0,80.0,3.0813953488372094,0,73.55555555666666
78,3,4,2/10/2016,7,1,0900_1400,609.0,121.8,72.616666667,1.6751449572304633,0,0,75.0,60.0,2.580508474576271,0,72.4166666675
78,3,4,2/11/2016,7,1,0900_1400,565.0,113.0,72.23333333400001,1.567808065932859,0,0,165.0,40.0,2.5223214285714284,0,71.25000000249999
78,3,4,2/12/2016,7,1,0900_1400,648.0,129.6,71.316666667,1.8340969596693466,0,0,158.0,56.0,2.8421052631578947,0,68.75
78,3,4,2/13/2016,7,1,0900_1400,449.0,89.8,73.0166666665,1.2348994482772768,0,0,49.0,52.0,2.80625,0,73.3333333325
78,3,4,2/14/2016,7,1,0900_1400,389.0,77.8,73.466666666,1.060476273357593,0,0,80.0,40.0,2.6283783783783785,0,72.5
78,3,4,2/15/2016,7,1,0900_1400,394.0,78.8,73.466666667,1.0752312869787195,0,0,102.0,40.0,3.283333333333333,0,72.4166666675
78,3,4,2/16/2016,7,1,0900_1400,587.0,117.4,72.83333333350001,1.6103774832049704,0,0,96.0,84.0,3.1902173913043477,0,71.0833333325
78,3,4,2/17/2016,7,1,0900_1400,609.0,121.8,72.16666666649999,1.6947228621447081,0,0,75.0,44.0,2.8726415094339623,0,71.91666666500001
78,3,4,2/18/2016,7,1,0900_1400,592.0,118.4,72.45,1.6367524434886203,0,0,115.0,88.0,3.0833333333333335,0,72.1666666675
78,3,4,2/19/2016,7,1,0900_1400,637.0,127.4,72.4333333335,1.7729237532641826,0,0,211.0,92.0,2.48828125,0,69.0833333325
78,3,4,2/2/2016,7,1,0900_1400,461.0,92.2,73.008333333,1.256895703944688,0,0,54.0,32.0,2.9551282051282053,0,69.7083333325
78,3,4,2/20/2016,7,1,0900_1400,401.0,80.2,70.6166666675,1.139149340983102,0,0,80.0,40.0,3.341666666666667,0,64.0833333325
78,3,4,2/21/2016,7,1,0900_1400,364.0,72.8,73.5166666675,0.9899787283703543,0,0,67.0,32.0,2.6,0,72.58333333499999
78,3,4,2/22/2016,7,1,0900_1400,548.0,109.6,72.93333333400001,1.5002207783257338,0,0,103.0,56.0,2.8541666666666665,0,71.66666667
78,3,4,2/23/2016,7,1,0900_1400,569.0,113.8,72.6166666665,1.564241058802597,0,0,90.0,88.0,2.5401785714285716,0,72.0
78,3,4,2/24/2016,7,1,0900_1400,554.0,110.8,72.416666667,1.5340901508894593,0,0,90.0,72.0,2.8854166666666665,0,71.6666666675
78,3,4,2/25/2016,7,1,0900_1400,572.0,114.4,71.383333333,1.6158345041149318,0,0,159.0,60.0,3.0425531914893615,0,68.08333333499999
78,3,4,2/26/2016,7,1,0900_1400,655.0,131.0,70.949999999,1.8604706982189185,0,0,150.0,76.0,2.8728070175438596,0,67.11111111000001
78,3,4,2/27/2016,7,1,0900_1400,436.0,87.2,72.08333333350001,1.211183477950573,0,0,58.0,40.0,3.0277777777777777,0,72.6666666675
78,3,4,2/28/2016,7,1,0900_1400,423.0,84.6,72.68333333400001,1.1598626919660542,0,0,52.0,48.0,2.858108108108108,0,72.0
78,3,4,2/29/2016,7,1,0900_1400,536.0,107.2,72.01666666700001,1.4887704195706966,0,0,88.0,32.0,3.116279069767442,0,70.9999999975
78,3,4,2/3/2016,7,1,0900_1400,474.0,94.8,72.5999999995,1.3056598735567717,0,0,42.0,88.0,2.6333333333333333,0,71.0833333325
78,3,4,2/4/2016,7,1,0900_1400,512.0,102.4,72.599999999,1.4093794806949986,0,0,56.0,84.0,3.4594594594594597,0,71.7499999975
78,3,4,2/6/2016,7,1,0900_1400,290.0,72.5,72.15625000062501,1.0138225898411592,0,0,83.0,36.0,2.5,0,69.5
78,3,4,2/7/2016,7,1,0900_1400,325.0,65.0,73.866666665,0.8801461542587374,0,0,64.0,36.0,2.8017241379310347,0,72.5833333325
78,3,4,2/8/2016,7,1,0900_1400,542.0,108.4,72.3499999995,1.5004021738755742,0,0,109.0,88.0,2.882978723404255,0,72.2499999975
78,3,4,2/9/2016,7,1,0900_1400,560.0,112.0,73.43333333400003,1.52768882542397,0,0,78.0,72.0,2.6923076923076925,0,73.25
