link_id,from_node_id,to_node_id,date,FT,AT,assignment_period,period_volume,period_mean_hourly_volume_per_lane,period_mean_daily_speed,period_mean_density,t0,t3,demand,average_discharge_rate,peak_hour_factor,congestion_duration,congestion_period_mean_speed
78,3,4,1/1/2016,0,1,1400_1800,3591.0,897.75,71.41666666625,12.568024271615322,0,0,836.0,1016.0,3.1171875,0.0,71.0833333325
78,3,4,1/10/2016,0,1,1400_1800,4977.0,1244.25,71.104166665625,17.50420623991186,0,0,1283.0,1120.0,3.627551020408163,0.0,71.16666666500001
78,3,4,1/11/2016,0,1,1400_1800,2983.0,917.8461538461538,26.48717948792307,43.822565870336526,0,12,2983.0,917.8461538461538,1.0,3.25,26.48717948792307
78,3,4,1/12/2016,0,1,1400_1800,4295.0,1073.75,29.7708333333125,56.86966652738776,4,15,2552.0,850.6666666666666,1.6829937304075235,3.0,18.72222222191667
78,3,4,1/13/2016,0,1,1400_1800,4379.0,1094.75,31.270833332875,50.502499238141745,3,15,3028.0,931.6923076923077,1.4461690885072656,3.25,23.205128204307695
78,3,4,1/14/2016,0,1,1400_1800,4405.0,1101.25,30.083333333000006,55.77474366067713,4,15,2561.0,853.6666666666666,1.7200312377977354,3.0,19.805555555666665
78,3,4,1/15/2016,0,1,1400_1800,3950.0,987.5,22.000000000624997,57.488937597573425,0,15,3950.0,987.5,1.0,4.0,22.000000000625
78,3,4,1/16/2016,0,1,1400_1800,4316.0,1079.0,23.6666666675,53.81180521850721,0,14,3980.0,1061.3333333333333,1.0844221105527638,3.75,20.866666667333334
78,3,4,1/17/2016,0,1,1400_1800,4881.0,1220.25,70.729166666875,17.251822111971155,0,0,844.0,1268.0,3.557580174927114,0.0,70.33333333333333
78,3,4,1/18/2016,0,1,1400_1800,6329.0,1582.25,52.9166666675,30.160982129657654,8,15,2850.0,1425.0,2.220701754385965,2.0,46.541666667499996
78,3,4,1/19/2016,0,1,1400_1800,4768.0,1192.0,33.12500000125,46.28582895064808,4,15,2974.0,991.3333333333334,1.6032279757901815,3.0,25.194444445
78,3,4,1/2/2016,0,1,1400_1800,5322.0,1330.5,71.08333333312501,18.71705007686137,0,0,1290.0,1324.0,3.7373595505617976,0.0,70.6666666675
78,3,4,1/20/2016,0,1,1400_1800,4507.0,1126.75,31.875,52.556073720344465,4,15,2730.0,910.0,1.6509157509157508,3.0,22.11111111083334
78,3,4,1/21/2016,0,1,1400_1800,4290.0,1072.5,31.8333333339375,48.48431973833017,3,15,2958.0,910.1538461538462,1.4503042596348885,3.25,24.538461538692307
78,3,4,1/22/2016,0,1,1400_1800,4689.0,1172.25,33.0625,40.736370604495605,3,15,3335.0,1026.1538461538462,1.4059970014992504,3.25,27.435897436153844
78,3,4,1/23/2016,0,1,1400_1800,6718.0,1679.5,55.291666666249995,31.01484594757513,4,4,1613.0,1272.0,4.164910105393677,0.25,56.75
78,3,4,1/24/2016,0,1,1400_1800,4613.0,1153.25,71.47916666625,16.130470490933018,0,0,1097.0,1116.0,3.4841389728096677,0.0,70.16666666500001
78,3,4,1/25/2016,0,1,1400_1800,4191.0,1047.75,29.062499998750003,52.77684883755977,3,15,2876.0,884.9230769230769,1.4572322670375522,3.25,21.23076923
78,3,4,1/26/2016,0,1,1400_1800,4525.0,1131.25,34.229166667125,43.237236577887764,4,15,2783.0,927.6666666666666,1.6259432267337406,3.0,24.222222222833338
78,3,4,1/27/2016,0,1,1400_1800,4464.0,1116.0,34.541666666937495,46.01125784209175,3,15,3122.0,960.6153846153846,1.4298526585522102,3.25,27.82051282084616
78,3,4,1/28/2016,0,1,1400_1800,5103.0,1275.75,49.89583333375,26.742686928668455,3,11,2758.0,1225.7777777777778,1.850253807106599,2.25,40.666666666666664
78,3,4,1/29/2016,0,1,1400_1800,3877.0,969.25,26.343749999375003,44.886400715135316,0,15,3877.0,969.25,1.0,4.0,26.343749999375
78,3,4,1/3/2016,0,1,1400_1800,4958.0,1239.5,70.85416666687499,17.511699532871848,0,0,1123.0,1588.0,3.1221662468513856,0.0,70.83333333
78,3,4,1/30/2016,0,1,1400_1800,6214.0,1553.5,66.87499999937499,23.6326026274692,14,15,1596.0,1568.0,3.893483709273183,0.5,57.66666666500001
78,3,4,1/31/2016,0,1,1400_1800,5143.0,1285.75,70.70833333375,18.183920153381262,0,0,1177.0,1328.0,3.3835526315789473,0.0,69.83333333499999
78,3,4,1/4/2016,0,1,1400_1800,4455.0,1113.75,37.6041666670625,39.443809119947886,6,15,2147.0,858.8,2.0749883558453655,2.5,24.0333333333
78,3,4,1/5/2016,0,1,1400_1800,3933.0,983.25,23.749999999125002,65.6743808551831,2,15,3096.0,884.5714285714286,1.2703488372093024,3.5,18.642857141857142
78,3,4,1/6/2016,0,1,1400_1800,4807.0,1201.75,36.5625,44.22752071498406,5,15,2703.0,982.9090909090909,1.778394376618572,2.75,24.939393940000002
78,3,4,1/7/2016,0,1,1400_1800,4276.0,1069.0,34.56250000062501,42.65235363331482,5,15,2328.0,846.5454545454545,1.8367697594501717,2.75,21.393939394545455
78,3,4,1/8/2016,0,1,1400_1800,4304.0,1076.0,31.5625,41.4810374023147,3,15,3139.0,965.8461538461538,1.3711373048741637,3.25,24.153846153846153
78,3,4,1/9/2016,0,1,1400_1800,6602.0,1650.5,62.64583333374999,26.76231285918169,13,15,1230.0,1640.0,5.367479674796748,0.75,52.11111111
78,3,4,2/1/2016,0,1,1400_1800,4590.0,1147.5,37.333333333750005,35.57834484703568,3,15,3337.0,1026.7692307692307,1.375486964339227,3.25,30.153846153846153
78,3,4,2/10/2016,0,1,1400_1800,4445.0,1111.25,31.562499999812502,48.24642324497107,5,15,2323.0,844.7272727272727,1.9134739560912613,2.75,18.93939393881818
78,3,4,2/11/2016,0,1,1400_1800,4235.0,1058.75,30.854166665999998,44.538538647834905,4,15,2464.0,821.3333333333334,1.71875,3.0,21.0555555555
78,3,4,2/12/2016,0,1,1400_1800,3706.0,926.5,22.416666666875,55.14625694356366,0,15,3706.0,926.5,1.0,4.0,22.416666666875
78,3,4,2/13/2016,0,1,1400_1800,7205.0,1801.25,60.729166664999994,29.709198914547898,0,0,1845.0,1856.0,3.737033195020747,0.0,59.916666664999994
78,3,4,2/14/2016,0,1,1400_1800,5653.0,1413.25,70.958333333125,19.925114638232934,0,0,1439.0,1564.0,3.614450127877238,0.0,70.8333333325
78,3,4,2/15/2016,0,1,1400_1800,5270.0,1317.5,41.583333332500004,33.474359732794746,5,15,3015.0,1096.3636363636363,1.747927031509121,2.75,33.424242423636365
78,3,4,2/16/2016,0,1,1400_1800,4156.0,1039.0,32.68750000025,47.92165389302754,5,15,2130.0,774.5454545454545,1.9511737089201877,2.75,20.060606061272725
78,3,4,2/17/2016,0,1,1400_1800,4312.0,1078.0,31.458333333749994,47.10345994292756,4,15,2586.0,862.0,1.6674400618716163,3.0,21.777777779166666
78,3,4,2/18/2016,0,1,1400_1800,4214.0,1053.5,29.229166665625,44.90829858751648,3,15,2864.0,881.2307692307693,1.4713687150837989,3.25,23.076923076153847
78,3,4,2/19/2016,0,1,1400_1800,3876.0,969.0,24.8541666675,52.440367578057064,0,15,3876.0,969.0,1.0,4.0,24.8541666675
78,3,4,2/2/2016,0,1,1400_1800,4548.0,1137.0,33.91666666712499,45.94568759595732,5,15,2386.0,867.6363636363636,1.906119027661358,2.75,22.818181818545455
78,3,4,2/20/2016,0,1,1400_1800,6914.0,1728.5,58.18749999875,29.826056593403305,10,10,1726.0,1768.0,4.005793742757821,0.25,55.0
78,3,4,2/21/2016,0,1,1400_1800,5856.0,1464.0,70.20833333375,20.915941438086858,0,0,1103.0,1492.0,3.623762376237624,0.0,65.77777777666667
78,3,4,2/22/2016,0,1,1400_1800,3947.0,986.75,32.06250000062499,43.20016699883486,4,15,2566.0,855.3333333333334,1.5381917381137957,3.0,21.805555556666672
78,3,4,2/23/2016,0,1,1400_1800,4278.0,1069.5,30.7708333335625,46.67145571220807,3,15,2931.0,901.8461538461538,1.45957011258956,3.25,23.743589743615384
78,3,4,2/24/2016,0,1,1400_1800,3901.0,975.25,28.708333333125,54.68087337929616,3,15,2590.0,796.9230769230769,1.5061776061776062,3.25,21.205128205384614
78,3,4,2/25/2016,0,1,1400_1800,4315.0,1078.75,30.437499999812502,50.337989530914555,3,15,2916.0,897.2307692307693,1.479766803840878,3.25,22.923076922846157
78,3,4,2/26/2016,0,1,1400_1800,3456.0,864.0,21.437499999812502,60.273307928663314,1,15,3033.0,808.8,1.13946587537092,3.75,19.06666666646667
78,3,4,2/27/2016,0,1,1400_1800,6985.0,1746.25,63.06249999874999,27.89094887065117,0,0,1743.0,1820.0,3.771598272138229,0.0,61.083333332500004
78,3,4,2/28/2016,0,1,1400_1800,5965.0,1491.25,70.85416666625,21.068755728286597,0,0,1132.0,1416.0,3.6020531400966185,0.0,70.0
78,3,4,2/29/2016,0,1,1400_1800,4308.0,1077.0,29.208333332062505,53.80558564807585,4,15,2500.0,833.3333333333334,1.7232,3.0,19.083333331916666
78,3,4,2/3/2016,0,1,1400_1800,3863.0,965.75,23.520833333187504,56.940846232439796,2,15,2976.0,850.2857142857143,1.2980510752688172,3.5,18.2619047615
78,3,4,2/4/2016,0,1,1400_1800,4464.0,1116.0,31.541666666750004,52.044353922861454,5,15,2324.0,845.0909090909091,1.9208261617900173,2.75,19.06060606072727
78,3,4,2/6/2016,0,1,1400_1800,7362.0,1840.5,66.854166668125,27.566223839588904,0,0,1774.0,2000.0,3.681,0.0,63.08333333499999
78,3,4,2/7/2016,0,1,1400_1800,4793.0,1198.25,71.66666666625,16.717984869676734,0,0,854.0,1316.0,2.922560975609756,0.0,71.5
78,3,4,2/8/2016,0,1,1400_1800,4673.0,1168.25,37.229166666874995,37.406959916984306,5,15,2659.0,966.9090909090909,1.7574276043625423,2.75,26.93939393909091
78,3,4,2/9/2016,0,1,1400_1800,4239.0,1059.75,34.0208333341875,42.37071336208457,4,15,2627.0,875.6666666666666,1.6136277122192615,3.0,24.805555556416664
84,5,6,1/1/2016,0,1,1400_1800,3725.0,931.25,74.37500000062501,12.508648494685596,0,0,667.0,1056.0,3.222318339100346,0.0,73.11111111333332
84,5,6,1/10/2016,0,1,1400_1800,5108.0,1277.0,72.770833331875,17.5491991198874,0,0,952.0,1200.0,3.7339181286549707,0.0,71.55555555333333
84,5,6,1/11/2016,0,1,1400_1800,4045.0,1244.6153846153845,20.487179486153845,68.4017475233596,0,12,4045.0,1244.6153846153845,1.0,3.25,20.487179486153845
84,5,6,1/12/2016,0,1,1400_1800,5539.0,1384.75,27.416666666250002,69.26315683556354,2,15,4707.0,1344.857142857143,1.176758019970257,3.5,21.619047618571432
84,5,6,1/13/2016,0,1,1400_1800,5505.0,1376.25,27.8958333335625,63.5654232107453,2,15,4619.0,1319.7142857142858,1.1918164104784585,3.5,21.952380952642862
84,5,6,1/14/2016,0,1,1400_1800,5769.0,1442.25,27.312500000625,71.54808794777578,3,15,4443.0,1367.076923076923,1.2984469952734639,3.25,19.794871795384612
84,5,6,1/15/2016,0,1,1400_1800,5389.0,1347.25,18.583333334375002,86.12214094117088,0,15,5389.0,1347.25,1.0,4.0,18.583333334375
84,5,6,1/16/2016,0,1,1400_1800,5202.0,1300.5,22.791666666875,75.7525893978382,0,13,4554.0,1301.142857142857,1.1422924901185771,3.5,15.952380952142859
84,5,6,1/17/2016,0,1,1400_1800,4895.0,1223.75,72.75,16.827175468397805,0,0,1263.0,1224.0,3.588709677419355,0.0,72.25
84,5,6,1/18/2016,0,1,1400_1800,6529.0,1632.25,47.56249999937499,38.40143247132256,3,13,4530.0,1647.2727272727273,1.441280353200883,2.75,39.030303030000006
