link_id,from_node_id,to_node_id,date,FT,AT,assignment_period,period_volume,period_mean_hourly_volume_per_lane,period_mean_daily_speed,period_mean_density,t0,t3,demand,average_discharge_rate,peak_hour_factor,congestion_duration,congestion_period_mean_speed
78,3,4,1/1/2016,7,1,1800_0600,418.0,35.57446808510638,73.07446808531914,0.48700793133102865,0,0,32.0,20.0,5.225,0,71.0416666675
78,3,4,1/10/2016,7,1,1800_0600,516.0,43.91489361702128,72.52482269489361,0.606133093559036,0,0,41.0,88.0,5.375,0,69.4166666675
78,3,4,1/11/2016,7,1,1800_0600,460.0,41.81818181818182,73.18560606022729,0.5828659751877135,0,0,76.0,24.0,2.8048780487804876,0,70.5833333325
78,3,4,1/12/2016,7,1,1800_0600,498.0,46.325581395348834,69.91085271302326,0.6850410095203091,0,0,99.0,40.0,3.364864864864865,0,62.0
78,3,4,1/13/2016,7,1,1800_0600,608.0,55.27272727272727,70.17045454568182,0.7989251196061707,0,0,76.0,24.0,3.619047619047619,0,68.4166666675
78,3,4,1/14/2016,7,1,1800_0600,493.0,41.95744680851064,69.63475177276597,0.6182200556921528,0,0,56.0,24.0,3.975806451612903,0,65.41666666500001
78,3,4,1/15/2016,7,1,1800_0600,564.0,51.27272727272727,71.57954545477271,0.7278322823312146,0,0,62.0,16.0,4.40625,0,68.5833333325
78,3,4,1/16/2016,7,1,1800_0600,480.0,40.0,71.76388888937497,0.5578253509473875,0,0,68.0,68.0,3.870967741935484,0,69.9166666675
78,3,4,1/17/2016,7,1,1800_0600,483.0,40.25,71.906249999375,0.5603766065258107,0,0,36.0,52.0,4.644230769230769,0,69.125
78,3,4,1/18/2016,7,1,1800_0600,371.0,33.72727272727273,71.64772727295455,0.46616299265391165,0,0,11.0,16.0,4.215909090909091,0,66.6666666675
78,3,4,1/19/2016,7,1,1800_0600,577.0,52.45454545454545,70.37500000022727,0.7538774088040114,0,0,70.0,12.0,4.006944444444445,0,64.4583333325
78,3,4,1/2/2016,7,1,1800_0600,453.0,39.391304347826086,72.36956521717393,0.5415947430759934,0,0,19.0,40.0,3.653225806451613,0,69.625
78,3,4,1/20/2016,7,1,1800_0600,734.0,66.72727272727273,69.4431818177273,1.0235708861989663,0,0,65.0,20.0,1.239864864864865,0,61.541666667499996
78,3,4,1/21/2016,7,1,1800_0600,655.0,56.95652173913044,70.58333333347824,0.8184083757760207,0,0,112.0,24.0,4.09375,0,59.41666666500001
78,3,4,1/22/2016,7,1,1800_0600,611.0,52.0,71.67375886574466,0.7360400685995983,0,0,64.0,40.0,4.128378378378378,0,70.25
78,3,4,1/23/2016,7,1,1800_0600,557.0,46.416666666666664,72.70833333354169,0.6401688225538048,0,0,29.0,48.0,3.5705128205128207,0,71.00000000249999
78,3,4,1/24/2016,7,1,1800_0600,412.0,35.06382978723404,71.16312056680853,0.4898385753006275,0,0,15.0,68.0,5.722222222222222,0,67.625
78,3,4,1/25/2016,7,1,1800_0600,463.0,45.170731707317074,71.39837398365854,0.6439662358905456,0,0,77.0,24.0,2.823170731707317,0,67.66666666500001
78,3,4,1/26/2016,7,1,1800_0600,599.0,54.45454545454545,70.81818181727273,0.8000802552877272,0,0,123.0,12.0,3.255434782608696,0,59.41666666500001
78,3,4,1/27/2016,7,1,1800_0600,607.0,53.955555555555556,71.4888888888889,0.7595748361826142,0,0,94.0,24.0,3.2989130434782608,0,66.4166666675
78,3,4,1/28/2016,7,1,1800_0600,609.0,55.36363636363637,71.82196969681819,0.7652877280259678,0,0,10.0,40.0,3.5406976744186047,0,69.375
78,3,4,1/29/2016,7,1,1800_0600,619.0,51.583333333333336,70.86805555541669,0.729259277259517,0,0,61.0,8.0,3.86875,0,67.9166666675
78,3,4,1/3/2016,7,1,1800_0600,519.0,44.170212765957444,71.31560283702127,0.6207118282201827,0,0,23.0,132.0,2.3169642857142856,0,69.33333333499999
78,3,4,1/30/2016,7,1,1800_0600,621.0,52.851063829787236,70.10638297872342,0.7518575244472903,0,0,32.0,56.0,4.5661764705882355,0,65.75
78,3,4,1/31/2016,7,1,1800_0600,473.0,39.416666666666664,69.57986111125,0.5562980919545021,0,0,16.0,88.0,5.375,0,60.583333332500004
78,3,4,1/4/2016,7,1,1800_0600,367.0,34.95238095238095,70.79365079404761,0.5065967412967832,0,0,63.0,24.0,1.6681818181818182,0,56.666666667499996
78,3,4,1/5/2016,7,1,1800_0600,416.0,36.17391304347826,70.62318840565219,0.5331574907231,0,0,51.0,20.0,4.16,0,64.33333333499999
78,3,4,1/6/2016,7,1,1800_0600,571.0,47.583333333333336,71.06597222166668,0.6760478167922829,0,0,63.0,36.0,3.481707317073171,0,68.6666666675
78,3,4,1/7/2016,7,1,1800_0600,521.0,45.30434782608695,71.82971014456521,0.6437419719500476,0,0,59.0,20.0,3.8308823529411766,0,65.5
78,3,4,1/8/2016,7,1,1800_0600,701.0,59.659574468085104,71.01418439744683,0.8375802403631362,0,0,14.0,44.0,3.6510416666666665,0,65.5
78,3,4,1/9/2016,7,1,1800_0600,575.0,47.916666666666664,72.20138888916665,0.6591999998886956,0,0,13.0,36.0,4.637096774193548,0,66.25
78,3,4,2/1/2016,7,1,1800_0600,502.0,45.63636363636363,71.81439393886365,0.6379463000524122,0,0,75.0,8.0,2.6145833333333335,0,71.4166666675
78,3,4,2/10/2016,7,1,1800_0600,641.0,54.5531914893617,71.46453900723402,0.7808643190698348,0,0,88.0,28.0,4.451388888888889,0,62.75
78,3,4,2/11/2016,7,1,1800_0600,588.0,51.130434782608695,69.85507246391303,0.7575446620308623,0,0,66.0,44.0,4.2,0,62.25
78,3,4,2/12/2016,7,1,1800_0600,722.0,61.4468085106383,71.14893617021276,0.8848996696108272,0,0,98.0,36.0,5.3088235294117645,0,58.7499999975
78,3,4,2/13/2016,7,1,1800_0600,653.0,55.57446808510638,71.7836879431915,0.7750823858651477,0,0,12.0,48.0,2.6762295081967213,0,69.375
78,3,4,2/14/2016,7,1,1800_0600,582.0,49.53191489361702,71.24468085063832,0.6908535768642285,0,0,21.0,56.0,4.85,0,65.5
78,3,4,2/15/2016,7,1,1800_0600,453.0,39.391304347826086,71.9782608695652,0.5508744975956512,0,0,63.0,56.0,3.4318181818181817,0,70.0833333325
78,3,4,2/16/2016,7,1,1800_0600,573.0,49.82608695652174,69.5398550723913,0.7361489172717952,0,0,70.0,24.0,3.4107142857142856,0,63.583333332500004
78,3,4,2/17/2016,7,1,1800_0600,599.0,49.916666666666664,70.24652777791667,0.7137049134974324,0,0,75.0,24.0,3.83974358974359,0,66.5
78,3,4,2/18/2016,7,1,1800_0600,561.0,47.744680851063826,69.98936170212767,0.6880073769161732,0,0,13.0,32.0,3.6907894736842106,0,64.25
78,3,4,2/19/2016,7,1,1800_0600,671.0,59.644444444444446,70.80740740777777,0.8393699997218185,0,0,77.0,28.0,3.994047619047619,0,64.25
78,3,4,2/2/2016,7,1,1800_0600,619.0,58.95238095238095,71.31349206333334,0.8458032799303662,0,0,112.0,20.0,3.5170454545454546,0,59.5
78,3,4,2/20/2016,7,1,1800_0600,553.0,47.06382978723404,71.69148936170212,0.6560651381280815,0,0,81.0,16.0,3.7364864864864864,0,67.4166666675
78,3,4,2/21/2016,7,1,1800_0600,572.0,48.680851063829785,71.81560283638296,0.6775997411106748,0,0,50.0,48.0,4.205882352941177,0,70.0416666675
78,3,4,2/23/2016,7,1,1800_0600,596.0,54.18181818181818,71.44318181863636,0.7759287673544876,0,0,96.0,32.0,3.4651162790697674,0,63.0
78,3,4,2/24/2016,7,1,1800_0600,625.0,54.34782608695652,70.18478260826086,0.7817597222181879,0,0,75.0,28.0,3.8109756097560976,0,63.16666666500001
78,3,4,2/25/2016,7,1,1800_0600,706.0,61.391304347826086,71.31884058,0.8773772550175617,0,0,70.0,16.0,3.922222222222222,0,67.6666666675
78,3,4,2/26/2016,7,1,1800_0600,692.0,58.8936170212766,70.67375886531916,0.8440257068272671,0,0,99.0,24.0,2.7903225806451615,0,64.4166666675
78,3,4,2/27/2016,7,1,1800_0600,652.0,55.48936170212766,72.33687943234042,0.7652818823234705,0,0,30.0,68.0,4.17948717948718,0,70.00000000249999
78,3,4,2/28/2016,7,1,1800_0600,498.0,41.5,72.10069444479164,0.5762249224839384,0,0,28.0,76.0,5.1875,0,68.75
78,3,4,2/29/2016,7,1,1800_0600,517.0,47.0,70.5037878790909,0.668159705590896,0,0,69.0,16.0,3.692857142857143,0,69.45833333499999
78,3,4,2/3/2016,7,1,1800_0600,653.0,58.044444444444444,70.40740740733332,0.8502519672799137,0,0,103.0,36.0,3.886904761904762,0,60.16666666500001
78,3,4,2/4/2016,7,1,1800_0600,657.0,55.91489361702128,69.76595744638297,0.816370733633177,0,0,74.0,12.0,3.2205882352941178,0,64.9583333325
78,3,4,2/6/2016,7,1,1800_0600,414.0,66.24,72.0666666668,0.9194842359986499,0,0,37.0,12.0,2.5875,0,70.0
78,3,4,2/7/2016,7,1,1800_0600,346.0,29.4468085106383,72.22340425531915,0.4056883550758016,0,0,11.0,52.0,4.552631578947368,0,70.0
78,3,4,2/8/2016,7,1,1800_0600,547.0,52.095238095238095,72.60317460285715,0.7336948701239131,0,0,73.0,20.0,3.598684210526316,0,68.66666666500001
78,3,4,2/9/2016,7,1,1800_0600,596.0,52.977777777777774,70.78148148133333,0.7641127361679008,0,0,105.0,40.0,2.9215686274509802,0,60.083333332500004
