link_id,from_node_id,to_node_id,date,FT,AT,assignment_period,period_volume,period_mean_hourly_volume_per_lane,period_mean_daily_speed,period_mean_density,t0,t3,demand,average_discharge_rate,peak_hour_factor,congestion_duration,congestion_period_mean_speed
78,3,4,1/1/2016,1,1,1800_0600,8623.25,718.6041666666666,62.17361111124998,11.521436501517782,0,0,519.5,441.0,7.551007005253941,0.0,61.145833332500004
78,3,4,1/10/2016,1,1,1800_0600,7977.75,664.8125,62.97222222249999,10.539794603820441,0,0,1076.25,613.0,5.927005943536404,0.0,62.4375
78,3,4,1/11/2016,1,1,1800_0600,8085.0,673.75,62.22916666687502,11.101349315935018,24,24,1085.5,1146.0,7.448180561953017,0.25,55.1875
78,3,4,1/12/2016,1,1,1800_0600,7915.75,659.6458333333334,56.86111111193751,17.546756875978406,24,30,1798.25,1027.5714285714287,4.40191853190602,1.75,22.178571428999998
78,3,4,1/13/2016,1,1,1800_0600,8384.5,698.7083333333334,59.05555555583333,13.469649381728223,24,28,1396.0,1116.8,6.0060888252149,1.25,28.783333332
78,3,4,1/14/2016,1,1,1800_0600,8148.25,679.0208333333334,55.762152777291654,19.033269768325255,24,30,1713.5,979.1428571428571,4.755325357455501,1.75,16.0
78,3,4,1/15/2016,1,1,1800_0600,9144.5,762.0416666666666,56.83333333395833,16.96747049633918,24,31,2421.25,1210.625,3.7767681982447083,2.0,26.739583335
78,3,4,1/16/2016,1,1,1800_0600,8666.75,722.2291666666666,61.600694444375016,11.970852954015754,38,38,942.0,877.0,9.200371549893843,0.25,53.583333332500004
78,3,4,1/17/2016,1,1,1800_0600,7889.0,657.4166666666666,62.447916666666664,10.497596705735104,0,0,263.0,604.0,5.7332848837209305,0.0,61.3750000025
78,3,4,1/18/2016,1,1,1800_0600,7970.5,664.2083333333334,62.57291666645833,10.59595478263265,0,0,1152.5,413.0,5.414741847826087,0.0,61.041666667499996
78,3,4,1/19/2016,1,1,1800_0600,7941.25,661.7708333333334,58.61979166652083,15.269860010108799,24,28,1321.75,1057.4,6.008133156799698,1.25,21.5666666666
78,3,4,1/2/2016,1,1,1800_0600,8114.0,676.1666666666666,63.102430555625006,10.65297236948112,0,0,279.5,475.0,6.050708426547352,0.0,62.0
78,3,4,1/20/2016,1,1,1800_0600,8295.25,691.2708333333334,55.243055555208336,16.166243616949973,24,28,1428.75,1143.0,5.8059492563429576,1.25,27.916666666000005
78,3,4,1/21/2016,1,1,1800_0600,8337.0,694.75,58.598958333541674,14.744898985245376,24,28,1413.5,1130.8,5.898125221082419,1.25,23.216666668
78,3,4,1/22/2016,1,1,1800_0600,9033.0,752.75,59.10937499937501,14.430436715998338,24,28,1468.5,1174.8,6.151174668028601,1.25,28.816666666000003
78,3,4,1/23/2016,1,1,1800_0600,8951.75,745.9791666666666,62.07118055520835,12.252638428264744,24,25,959.0,1465.5,9.334462982273202,0.5,53.979166665
78,3,4,1/24/2016,1,1,1800_0600,7422.25,618.5208333333334,62.56770833291668,9.851458628845007,0,0,248.5,534.0,6.154436152570481,0.0,61.3125
78,3,4,1/25/2016,1,1,1800_0600,7772.5,647.7083333333334,59.91145833374998,12.25451103662302,24,26,1078.75,1128.6666666666667,7.205098493626883,0.75,44.083333332500004
78,3,4,1/26/2016,1,1,1800_0600,7380.75,615.0625,58.366319444375,13.579292732234686,24,28,1230.25,984.2,5.99939036781142,1.25,27.716666668
78,3,4,1/27/2016,1,1,1800_0600,8353.5,696.125,58.71527777812499,14.25278632616097,24,28,1420.0,1136.0,5.88274647887324,1.25,26.883333333999996
78,3,4,1/28/2016,1,1,1800_0600,8740.25,728.3541666666666,62.5659722225,11.659216448860688,0,0,1147.25,469.0,6.260924068767908,0.0,62.2500000025
78,3,4,1/29/2016,1,1,1800_0600,9182.25,765.1875,60.35937500020833,13.631343120773991,24,27,1181.25,1259.0,7.773333333333333,1.0,39.229166665
78,3,4,1/3/2016,1,1,1800_0600,7796.25,649.6875,62.87673611125001,10.282303555895181,0,0,309.75,657.0,5.740979381443299,0.0,61.166666667499996
78,3,4,1/30/2016,1,1,1800_0600,6417.0,534.75,59.52951388854166,9.704690148023547,24,27,1133.25,1383.25,5.662475181998676,1.0,43.27083333499999
78,3,4,1/31/2016,1,1,1800_0600,5555.25,472.78723404255317,60.71808510595745,7.615328563323895,41,41,764.25,795.0,7.268891069676153,0.25,57.270833332500004
78,3,4,1/4/2016,1,1,1800_0600,7501.0,625.0833333333334,57.30121527770834,15.122930817795277,24,28,1411.0,1128.8,5.316087880935506,1.25,21.966666666000002
78,3,4,1/5/2016,1,1,1800_0600,7896.75,658.0625,60.069444444937496,14.042673037289829,24,28,1335.25,1068.2,5.91406103725894,1.25,27.5999999994
78,3,4,1/6/2016,1,1,1800_0600,9421.75,785.1458333333334,59.696180555208336,14.140785701726351,24,25,1056.5,1196.5,8.917889256980596,0.5,42.270833332500004
78,3,4,1/7/2016,1,1,1800_0600,8109.25,675.7708333333334,61.29340277791666,13.355754582145595,24,25,1005.75,1075.0,8.062888391747451,0.5,39.604166665
78,3,4,1/8/2016,1,1,1800_0600,8953.75,746.1458333333334,59.23611111083333,14.978858520183406,24,28,1488.25,1190.6,6.016294305392239,1.25,25.750000002
78,3,4,1/9/2016,1,1,1800_0600,8988.5,749.0416666666666,61.54861111124998,12.67941917770501,24,27,1423.5,1423.5,6.3143659992975065,1.0,43.979166667499996
78,3,4,2/1/2016,1,1,1800_0600,7698.5,641.5416666666666,62.859374999583345,10.637606619356264,24,24,1063.5,1062.0,7.238834038551951,0.25,52.541666664999994
78,3,4,2/10/2016,1,1,1800_0600,8723.25,726.9375,58.80208333291668,14.85497741718033,24,29,1790.0,1193.3333333333333,4.8733240223463685,1.5,28.666666664999997
78,3,4,2/11/2016,1,1,1800_0600,8508.75,709.0625,56.39930555520834,17.667855299556727,24,31,2126.75,1063.375,4.000822851769131,2.0,21.979166666250002
78,3,4,2/12/2016,1,1,1800_0600,9514.25,792.8541666666666,57.821180555625006,16.25465862198602,24,30,2093.75,1196.4285714285713,4.544119402985075,1.75,29.35714285857143
78,3,4,2/13/2016,1,1,1800_0600,9648.5,804.0416666666666,62.107638888125,13.153533202879975,25,26,1370.25,1399.0,7.041415800036489,0.5,52.895833332500004
78,3,4,2/14/2016,1,1,1800_0600,8703.0,725.25,62.90277777833331,11.545664902015348,0,0,1079.25,691.0,6.422878228782288,0.0,61.229166667499996
78,3,4,2/15/2016,1,1,1800_0600,8492.0,707.6666666666666,61.82118055604166,11.920669267285644,24,26,1107.5,1335.6666666666667,7.667720090293454,0.75,51.58333333499999
78,3,4,2/16/2016,1,1,1800_0600,8137.5,678.125,58.79340277812501,14.661739157451168,24,28,1334.5,1067.6,6.097789434245035,1.25,22.383333334
78,3,4,2/17/2016,1,1,1800_0600,8760.25,730.0208333333334,60.411458334375006,13.67986691706774,24,27,1036.75,1121.5,8.449722691102002,1.0,42.3125000025
