link_id,from_node_id,to_node_id,date,FT,AT,assignment_period,period_volume,period_mean_hourly_volume_per_lane,period_mean_daily_speed,period_mean_density,t0,t3,demand,average_discharge_rate,peak_hour_factor,congestion_duration,congestion_period_mean_speed
78,3,4,1/1/2016,0,1,0900_1400,4887.0,977.4,72.23333333299999,13.53602918259119,0,0,987.0,1428.0,3.198298429319372,0.0,71.9166666675
78,3,4,1/10/2016,0,1,0900_1400,4458.0,891.6,72.166666668,12.377651373032208,0,0,960.0,484.0,3.7274247491638794,0.0,71.25000000249999
78,3,4,1/11/2016,0,1,0900_1400,6794.0,1358.8,59.383333332999996,24.303325701768347,2,6,1551.0,1240.8,4.380399742101869,1.25,37.66666666799999
78,3,4,1/12/2016,0,1,0900_1400,5610.0,1122.0,70.68333333400001,15.908752801644358,0,0,1199.0,912.0,2.9526315789473685,0.0,69.33333333666667
78,3,4,1/13/2016,0,1,0900_1400,5529.0,1105.8,70.75,15.655196489658602,0,0,1122.0,1008.0,3.2832541567695963,0.0,69.44444444666665
78,3,4,1/14/2016,0,1,0900_1400,5591.0,1118.2,70.04999999949999,16.038430099098353,0,0,1306.0,724.0,2.876028806584362,0.0,67.55555555666666
78,3,4,1/15/2016,0,1,0900_1400,7849.0,1569.8,59.66666666599999,27.382229566667906,5,10,2498.0,1665.3333333333333,3.1421136909527623,1.5,48.166666666666664
78,3,4,1/16/2016,0,1,0900_1400,7905.0,1581.0,60.749999998999996,26.8618287233838,19,19,1275.0,1520.0,6.2,0.25,51.777777776666674
78,3,4,1/17/2016,0,1,0900_1400,5168.0,1033.6,71.54999999949999,14.469343437380477,0,0,1248.0,544.0,3.903323262839879,0.0,70.66666666500001
78,3,4,1/18/2016,0,1,0900_1400,5808.0,1161.6,70.85,16.450695413452195,0,0,1192.0,672.0,3.322654462242563,0.0,69.22222222333333
78,3,4,1/19/2016,0,1,0900_1400,5620.0,1124.0,69.96666666750001,16.25013524205142,0,0,1296.0,912.0,3.0411255411255413,0.0,64.44444444666667
78,3,4,1/2/2016,0,1,0900_1400,5212.0,1042.4,71.74999999949999,14.540958038470587,0,0,1140.0,600.0,4.009230769230769,0.0,71.41666666500001
78,3,4,1/20/2016,0,1,0900_1400,5580.0,1116.0,70.9666666665,15.760953190076602,0,0,1206.0,948.0,3.0794701986754967,0.0,69.44444444333334
78,3,4,1/21/2016,0,1,0900_1400,5853.0,1170.6,70.6166666675,16.610745429567984,0,0,1267.0,1024.0,3.1132978723404254,0.0,69.22222222333333
78,3,4,1/22/2016,0,1,0900_1400,5165.0,1033.0,65.716666667,16.011463056171074,0,0,1778.0,720.0,2.6138663967611335,0.0,61.00000000249999
78,3,4,1/23/2016,0,1,0900_1400,6334.0,1266.8,71.10000000049999,17.85179479784022,0,0,1500.0,760.0,3.8621951219512196,0.0,70.66666666500001
78,3,4,1/24/2016,0,1,0900_1400,4449.0,889.8,72.14999999899999,12.353414214772908,0,0,1207.0,436.0,3.3300898203592815,0.0,71.166666665
78,3,4,1/25/2016,0,1,0900_1400,5438.0,1087.6,70.8,15.463810930016901,0,0,1202.0,820.0,2.8088842975206614,0.0,67.88888888999999
78,3,4,1/26/2016,0,1,0900_1400,5073.0,1014.6,71.22499999849998,14.261017428675823,0,0,875.0,972.0,3.320026178010471,0.0,71.04166666500001
78,3,4,1/27/2016,0,1,0900_1400,5453.0,1090.6,71.23333333349998,15.3312844619066,0,0,1136.0,872.0,3.1556712962962963,0.0,70.55555555333335
78,3,4,1/28/2016,0,1,0900_1400,5934.0,1186.8,65.0833333335,18.903029504162703,17,18,1335.0,1274.0,4.444943820224719,0.5,52.666666667499996
78,3,4,1/29/2016,0,1,0900_1400,6832.0,1366.4,69.75,19.70169382502942,0,0,1322.0,1048.0,3.588235294117647,0.0,67.11111111333334
78,3,4,1/3/2016,0,1,0900_1400,7406.0,1481.2,69.35000000049999,21.600660069979746,11,11,1733.0,1704.0,4.273514137334103,0.25,64.24999999750001
78,3,4,1/30/2016,0,1,0900_1400,6117.0,1223.4,71.383333334,17.170071739132887,0,0,1337.0,720.0,3.66726618705036,0.0,70.58333333499999
78,3,4,1/31/2016,0,1,0900_1400,4475.0,895.0,71.783333334,12.480505680947488,0,0,779.0,476.0,3.656045751633987,0.0,71.6666666675
78,3,4,1/4/2016,0,1,0900_1400,5636.0,1127.2,67.1,17.458552270706427,17,18,1621.0,1726.0,3.4768661320172733,0.5,58.41666667
78,3,4,1/5/2016,0,1,0900_1400,5568.0,1113.6,63.450000001000014,19.160488639598174,11,14,1313.0,1331.0,4.240670220868241,1.0,44.166666667499996
78,3,4,1/6/2016,0,1,0900_1400,5276.0,1055.2,71.0500000005,14.863449043495814,0,0,915.0,964.0,3.1630695443645083,0.0,70.41666666500001
78,3,4,1/7/2016,0,1,0900_1400,5756.0,1151.2,63.2000000005,18.179678355461544,2,2,936.0,1028.0,6.14957264957265,0.25,54.83333333499999
78,3,4,1/8/2016,0,1,0900_1400,6509.0,1301.8,69.54999999949999,18.998172052335697,0,0,1343.0,1008.0,3.552947598253275,0.0,60.0
78,3,4,1/9/2016,0,1,0900_1400,5850.0,1170.0,71.516666667,16.37668824766083,0,0,851.0,764.0,3.482142857142857,0.0,71.66666667
78,3,4,2/1/2016,0,1,0900_1400,5452.0,1090.4,72.7500000005,15.00062100049801,0,0,933.0,740.0,3.5310880829015545,0.0,72.75
78,3,4,2/10/2016,0,1,0900_1400,5832.0,1166.4,70.39999999950001,16.641777919600795,0,0,1221.0,924.0,3.225663716814159,0.0,67.88888888999999
78,3,4,2/11/2016,0,1,0900_1400,6424.0,1284.8,70.18333333500001,18.376172110189696,0,0,1675.0,1000.0,3.3810526315789473,0.0,68.58333333499999
78,3,4,2/12/2016,0,1,0900_1400,7639.0,1527.8,65.75,23.75703496959422,0,0,1806.0,992.0,4.012079831932773,0.0,57.333333332500004
78,3,4,2/13/2016,0,1,0900_1400,7184.0,1436.8,70.24999999949999,20.52708248765929,0,0,1686.0,952.0,3.570576540755467,0.0,67.24999999750001
78,3,4,2/14/2016,0,1,0900_1400,5320.0,1064.0,71.7000000005,14.864614654561262,0,0,960.0,532.0,3.292079207920792,0.0,71.75
78,3,4,2/15/2016,0,1,0900_1400,6822.0,1364.4,70.75000000050001,19.359846761872753,0,0,1301.0,884.0,3.6915584415584415,0.0,68.33333333333333
78,3,4,2/16/2016,0,1,0900_1400,5996.0,1199.2,70.73333333349998,16.98337721353449,0,0,1408.0,924.0,3.612048192771084,0.0,70.0833333325
78,3,4,2/17/2016,0,1,0900_1400,6275.0,1255.0,69.7166666665,18.081493122308085,0,0,1101.0,1052.0,3.201530612244898,0.0,67.5
78,3,4,2/18/2016,0,1,0900_1400,6488.0,1297.6,69.8166666655,18.775373471001718,0,0,1376.0,1004.0,3.4147368421052633,0.0,63.88888888666668
78,3,4,2/19/2016,0,1,0900_1400,7202.0,1440.4,66.466666667,22.2220631861817,19,19,1223.0,1272.0,5.888798037612428,0.25,50.44444444333334
78,3,4,2/2/2016,0,1,0900_1400,5480.0,1096.0,71.85,15.393636204717335,0,0,1206.0,924.0,2.7236580516898607,0.0,67.11111111000001
78,3,4,2/20/2016,0,1,0900_1400,6660.0,1332.0,61.483333333,23.30766154745006,12,17,1968.0,1312.0,3.3841463414634148,1.5,39.77777777666666
78,3,4,2/21/2016,0,1,0900_1400,5365.0,1073.0,71.91666666649999,14.937793926934905,0,0,1079.0,632.0,3.7465083798882683,0.0,71.66666666500001
78,3,4,2/22/2016,0,1,0900_1400,5638.0,1127.6,70.76666666599999,15.992658358764226,0,0,1179.0,904.0,3.1817155756207676,0.0,68.44444444333334
