link_id,from_node_id,to_node_id,FT,AT,period,vol_period,vol_period_hourly,speed_period,density_period,t0,t3,Demand,VOC,VOC_period,alpha,beta,peak_factor,period_cap,vol_valid,demand_est
10909AB,9828,9791,6,2,0900_1400,2163.5,432.7,27.325,15.880180503237757,0.0,0.0,411.5,0.5553055764430262,0.4635274597785252,2.64,2.59,5.257594167679223,3896.0530774031813,682.074504818264,2163.5
10909BA,9791,9828,6,2,0900_1400,1324.5,264.9,27.237500000000004,9.76439709970852,0.0,0.0,205.5,0.2773154215286559,0.4635274597785252,2.64,2.59,6.445255474452555,4776.149817773965,344.95550972148396,1324.5000000000002
10917AB,9830,12908,6,2,0900_1400,1986.0,397.2,27.004999999999995,14.768743131080765,0.0,0.0,415.5,0.5607034435287422,0.4635274597785252,2.64,2.59,4.7797833935018055,3541.979317090097,685.5679422813141,1986.0000000000002
10917BA,12908,9830,6,2,0900_1400,2640.0,528.0,24.685,21.50172216837281,0.0,0.0,589.5,0.7955106617573852,0.4635274597785252,2.64,2.59,4.478371501272265,3318.6230265825743,739.1334908313382,2640.0
11143AB,6016,25429,6,2,0900_1400,2527.0,505.4,28.78,17.75219622111097,0.0,0.0,598.5,0.807655862700246,0.4635274597785252,2.64,2.59,4.222222222222222,3128.8078458954647,737.9237814387784,2527.0
11143BA,25429,6016,6,2,0900_1400,1698.5,339.7,32.975,10.325615214498155,0.0,0.0,320.5,0.4325041002429889,0.4635274597785252,2.64,2.59,5.299531981279251,3927.130399563266,568.7023500216922,1698.5
11180AB,13037,12841,6,2,0900_1400,2730.0,546.0,21.625,25.871480451372655,14.0,14.0,605.5,0.8171021301002489,0.4635274597785252,2.64,2.59,4.508670520231214,3341.0756127450813,736.7980059304834,2730.0000000000005
11180BA,12841,13037,6,2,0900_1400,2752.5,550.5,24.075,23.000386449972186,0.0,0.0,586.0,0.7907875280573837,0.4635274597785252,2.64,2.59,4.697098976109215,3480.7073990679633,739.5285633349513,2752.5
11247AB,13060,13061,6,2,0900_1400,2341.5,468.3,30.9875,15.150796608516236,0.0,0.0,490.5,0.661913451385916,0.4635274597785252,2.64,2.59,4.773700305810397,3537.4715457094303,729.9429333595573,2341.5
11247BA,13061,13060,6,2,0900_1400,2329.0,465.8,30.130000000000003,15.459156012937797,0.0,0.0,403.5,0.5445098422715944,0.4635274597785252,2.64,2.59,5.771995043370508,4277.241326408063,674.7200009801478,2328.9999999999995
11250AB,13056,13062,6,2,0900_1400,2263.5,452.7,28.255000000000003,16.079442032609908,0.0,0.0,325.5,0.4392514341001338,0.4635274597785252,2.64,2.59,6.953917050691245,5153.0850539784515,576.6125131936744,2263.5
11250BA,13062,13056,6,2,0900_1400,1389.5,277.9,26.752499999999998,10.44134722817127,0.0,0.0,263.5,0.3555844942715369,0.4635274597785252,2.64,2.59,5.273244781783681,3907.6507057670765,466.2899597759409,1389.5
11283AB,12845,12854,6,2,0900_1400,1558.5,311.7,33.3,9.367764322298262,0.0,0.0,293.0,0.39539376402869186,0.4635274597785252,2.64,2.59,5.319112627986348,3941.6403134949464,521.9560641946936,1558.4999999999998
11283BA,12854,12845,6,2,0900_1400,1564.5,312.9,33.502500000000005,9.37290399475427,0.0,0.0,341.5,0.4608429024429975,0.4635274597785252,2.64,2.59,4.581259150805271,3394.8662151599824,600.6449321704495,1564.5
11323AB,13080,13077,6,2,0900_1400,3467.0,693.4,37.6675,18.409790451355683,0.0,0.0,561.5,0.7577255921573737,0.4635274597785252,2.64,2.59,6.17453250222618,4575.5350431399065,741.0152482165353,3467.0
11323BA,13077,13080,6,2,0900_1400,2376.5,475.3,38.955,12.175919439075402,0.0,0.0,406.0,0.5478835092001669,0.4635274597785252,2.64,2.59,5.853448275862069,4337.600895251177,677.0712350356418,2376.5000000000005
11333AB,13085,38068,6,2,0900_1400,1638.0,327.6,29.972500000000004,10.974112521017783,0.0,0.0,328.5,0.4432998344144207,0.4635274597785252,2.64,2.59,4.986301369863014,3695.0160429536927,581.2681210645534,1638.0
11333BA,38068,13085,6,2,0900_1400,1036.3333333799999,207.26666667599997,29.686666666999997,7.049076708151716,0.0,0.0,192.33333336500002,0.25954744241424077,0.4635274597785252,2.64,2.59,5.388214904034868,3992.847410632541,316.231935761163,1036.3333333799999
11372AB,13147,13148,6,2,0900_1400,938.5,187.7,25.0425,7.5633083518057855,0.0,0.0,132.5,0.1788043472143402,0.4635274597785252,2.64,2.59,7.083018867924529,5248.7538173497605,187.75857574607912,938.5000000000001
11372BA,13148,13147,6,2,0900_1400,623.3333333333334,124.66666666666667,25.4183333335,4.93690414914981,0.0,0.0,132.0,0.1781296138286257,0.4635274597785252,2.64,2.59,4.722222222222222,3499.3245644883486,186.73125973871365,623.3333333333333
11520AB,13208,13146,6,2,0900_1400,1219.5,243.9,28.942500000000003,8.507109495057477,0.0,0.0,278.0,0.3751517624572571,0.4635274597785252,2.64,2.59,4.386690647482014,3250.6844483742593,494.3042936469361,1219.5
11520BA,13146,13208,6,2,0900_1400,1497.5,299.5,30.817500000000003,9.786821886838132,0.0,0.0,187.0,0.2523502862572197,0.4635274597785252,2.64,2.59,8.008021390374331,5934.211615966244,304.5677769934261,1497.5
11601AB,13265,13259,6,2,0900_1400,2158.5,431.7,27.3675,15.915892220866928,0.0,0.0,408.5,0.5512571761287394,0.4635274597785252,2.64,2.59,5.283965728274174,3915.595285594811,679.374249113926,2158.5
11601BA,13259,13265,6,2,0900_1400,1907.0,381.4,25.642500000000002,14.985077949348113,0.0,0.0,295.5,0.3987674309572643,0.4635274597785252,2.64,2.59,6.45346869712352,4782.236090400202,526.4233100187777,1907.0
11666AB,12331,13261,6,2,0900_1400,2876.5,575.3,30.840000000000003,18.764411838795848,0.0,0.0,468.5,0.6322251824144783,0.4635274597785252,2.64,2.59,6.139807897545357,4549.80294997836,720.8504298759,2876.5
11666BA,13261,12331,6,2,0900_1400,1976.0,395.2,28.35,14.066972283533,0.0,0.0,368.5,0.49727850527158,0.4635274597785252,2.64,2.59,5.3622795115332424,3973.6284175823,636.6528992164561,1975.9999999999998
11667AB,13310,13309,6,2,0900_1400,1836.5,367.3,27.190000000000005,13.725990125209805,0.0,0.0,417.0,0.5627276436858857,0.4635274597785252,2.64,2.59,4.404076738609112,3263.5681232413976,686.8466544116561,1836.4999999999998
11667BA,13309,13310,6,2,0900_1400,2709.0,541.8,27.747499999999995,19.62736568454794,0.0,0.0,453.5,0.6119831808430436,0.4635274597785252,2.64,2.59,5.9735391400220506,4426.592241094257,712.8627004152955,2709.0
11670AB,13310,13263,6,2,0900_1400,3293.0,658.6,28.119999999999997,23.579751093965985,0.0,0.0,649.0,0.8758039346574096,0.4635274597785252,2.64,2.59,5.073959938366718,3759.9739732707767,726.6309198156179,3293.0
11670BA,13263,13310,6,2,0900_1400,2769.0,553.8,24.8,22.570224302811273,0.0,0.0,434.0,0.5856685788001784,0.4635274597785252,2.64,2.59,6.380184331797235,4727.929925270488,700.1636210257366,2769.0000000000005
11701AB,13260,13085,6,2,0900_1400,1985.0,397.0,29.480000000000008,13.56283965964322,0.0,0.0,378.0,0.5100984396001553,0.4635274597785252,2.64,2.59,5.251322751322752,3891.4057481845225,647.9443277040892,1985.0
11701BA,13085,13260,6,2,0900_1400,1728.0,345.6,28.584999999999997,12.206115328466941,0.0,0.0,365.5,0.4932301049572931,0.4635274597785252,2.64,2.59,4.727770177838577,3503.4357851080904,632.9378213847215,1728.0
11812AB,13384,13380,6,2,0900_1400,1208.0,241.6,32.26,7.5695234579595265,0.0,0.0,263.0,0.3549097608858224,0.4635274597785252,2.64,2.59,4.593155893536122,3403.6820993171395,465.3032047301198,1208.0
11812BA,13380,13384,6,2,0900_1400,1230.0,246.0,26.8325,9.053459225124588,0.0,0.0,149.5,0.20174528232863287,0.4635274597785252,2.64,2.59,8.22742474916388,6096.796841060165,223.3323719613008,1230.0
11890AB,28245,28044,6,2,0900_1400,1404.5,280.9,32.705,8.610595123111167,0.0,0.0,303.5,0.40956316512869617,0.4635274597785252,2.64,2.59,4.627677100494234,3429.2634679651105,540.433633719709,1404.4999999999998
11890BA,28044,28245,6,2,0900_1400,1666.5,333.3,32.67,10.269846706928616,0.0,0.0,311.5,0.42035889930012804,0.4635274597785252,2.64,2.59,5.34991974317817,3964.4694159553205,553.9968504160835,1666.5
11902AB,13415,13412,6,2,0900_1400,1689.5,337.9,28.057499999999997,12.147485450594242,0.0,0.0,335.0,0.45207136842870915,0.4635274597785252,2.64,2.59,5.043283582089552,3737.241767538373,591.1196113500579,1689.5
11902BA,13412,13415,6,2,0900_1400,1201.0,240.2,33.32,7.219078271894975,0.0,0.0,228.5,0.3083531572715225,0.4635274597785252,2.64,2.59,5.256017505470459,3894.8847179873405,394.4318549297968,1201.0
11934AB,12328,12312,6,2,0900_1400,2020.0,404.0,26.7875,15.157665479949864,0.0,0.0,422.0,0.5694749775430306,0.4635274597785252,2.64,2.59,4.786729857819905,3547.126879420027,690.9865012326013,2019.9999999999998
11934BA,12312,12328,6,2,0900_1400,3010.0,602.0,27.26,22.183705441143005,0.0,0.0,713.0,0.9621698080288645,0.4635274597785252,2.64,2.59,4.221598877980365,3128.3459269693712,704.152810873737,3010.0
11946AB,13435,13436,6,2,0900_1400,2176.5,435.3,28.709999999999997,15.156646115333022,0.0,0.0,404.5,0.5458593090430234,0.4635274597785252,2.64,2.59,5.380716934487021,3987.291164486586,675.6662936602364,2176.5
11946BA,13436,13435,6,2,0900_1400,2160.0,432.0,32.925,13.264105305301575,0.0,0.0,436.0,0.5883675123430364,0.4635274597785252,2.64,2.59,4.954128440366972,3671.1748264249054,701.5906214000748,2160.0
11975AB,12314,12321,6,2,0900_1400,1709.5,341.9,37.419999999999995,9.149289301387828,0.0,0.0,331.5,0.4473482347287077,0.4635274597785252,2.64,2.59,5.1568627450980395,3821.407725095235,585.8552194248385,1709.5000000000002
11975BA,12321,12314,6,2,0900_1400,1658.0,331.6,38.7125,8.572118318074809,0.0,0.0,299.5,0.40416529804298024,0.4635274597785252,2.64,2.59,5.535893155258765,4102.281932734569,533.4833318992258,1658.0
11977AB,13425,13416,6,2,0900_1400,1626.5,325.3,27.947499999999998,11.661137670920343,0.0,0.0,292.5,0.39471903064297736,0.4635274597785252,2.64,2.59,5.5606837606837605,4120.652600282569,521.057626063675,1626.4999999999998
11977BA,13416,13425,6,2,0900_1400,1639.0,327.8,24.302500000000002,13.603786433858692,0.0,0.0,321.0,0.43317883362870335,0.4635274597785252,2.64,2.59,5.105919003115265,3783.6567088706347,569.501791276003,1639.0
12170AB,13550,13580,6,2,0900_1400,724.5,144.9,36.85,3.9563909388445957,0.0,0.0,160.5,0.21658941681435168,0.4635274597785252,2.64,2.59,4.514018691588785,3345.038786548841,246.88720470499115,724.5000000000001
12170BA,13580,13550,6,2,0900_1400,1076.9999999349998,215.39999998699994,35.261666667,6.116563812452002,0.0,0.0,229.6666667,0.30992753521650523,0.4635274597785252,2.64,2.59,4.689404933724323,3475.0058563936336,396.9046694642551,1076.9999999349998
12187AB,13581,13584,6,2,0900_1400,1452.5,290.5,38.607499999999995,7.527354510154635,0.0,0.0,307.5,0.4149610322144121,0.4635274597785252,2.64,2.59,4.723577235772358,3500.328674836839,547.2721242375025,1452.5
12187BA,13584,13581,6,2,0900_1400,1592.5,318.5,37.63250000000001,8.494825000927733,0.0,0.0,317.0,0.4277809665429874,0.4635274597785252,2.64,2.59,5.023659305993691,3722.699522770775,563.0542815114843,1592.5
12206AB,13483,39835,6,2,0900_1400,1093.0,218.6,39.11999999999999,5.599534362368774,0.0,0.0,192.5,0.2597723535000791,0.4635274597785252,2.64,2.59,5.677922077922078,4207.5301134755555,316.5963298898205,1093.0
12206BA,39835,13483,6,2,0900_1400,1345.5,269.1,39.410000000000004,6.841604506995824,0.0,0.0,252.0,0.34006562640010357,0.4635274597785252,2.64,2.59,5.339285714285714,3956.5892449740113,443.2736150084884,1345.5
13029AB,13985,29304,6,2,0900_1400,967.5,193.5,24.2125,8.112915527938396,0.0,0.0,229.5,0.30970262404295146,0.4635274597785252,2.64,2.59,4.215686274509804,3123.964490096865,396.5516757855366,967.5
13029BA,29304,13985,6,2,0900_1400,1172.0,234.4,23.884999999999998,9.836222714021726,0.0,0.0,200.5,0.27056808767151097,0.4635274597785252,2.64,2.59,5.8453865336658355,4331.6268747217955,334.06736179171713,1171.9999999999998
13089AB,14071,31580,6,2,0900_1400,1528.5,305.7,30.262500000000006,10.153548981971278,0.0,0.0,348.0,0.4696144364572859,0.4635274597785252,2.64,2.59,4.392241379310345,3254.797726259904,609.8403504881152,1528.5000000000002
13089BA,31580,14071,6,2,0900_1400,1462.5,292.5,28.7625,10.249051818333415,0.0,0.0,360.5,0.4864827711001482,0.4635274597785252,2.64,2.59,4.056865464632455,3006.272959456826,626.5867293839381,1462.5000000000002
13129AB,14129,14130,6,2,0900_1400,1299.5,259.9,24.924999999999997,10.582228228690392,0.0,0.0,218.5,0.29485848955723265,0.4635274597785252,2.64,2.59,5.947368421052632,4407.198863262725,373.0727494088246,1299.5
13129BA,14130,14129,6,2,0900_1400,1353.0,270.6,23.265000000000004,11.73134657916585,0.0,0.0,252.5,0.34074035978581807,0.4635274597785252,2.64,2.59,5.358415841584159,3970.765308959779,444.2877424457346,1353.0
13143AB,9408,29705,6,2,0900_1400,1673.5,334.7,34.12250000000001,9.896917958066199,0.0,0.0,380.0,0.5127973731430133,0.4635274597785252,2.64,2.59,4.403947368421052,3263.47225560627,650.2299562570686,1673.5
13143BA,29705,9408,6,2,0900_1400,1731.0,346.2,30.21,11.640148621751091,0.0,0.0,378.5,0.5107731729858699,0.4635274597785252,2.64,2.59,4.57331571994716,3388.979867288149,648.5187152933557,1731.0
13167AB,14179,29524,6,2,0900_1400,1841.5,368.3,34.225,10.829091547486884,0.0,0.0,403.0,0.5438351088858799,0.4635274597785252,2.64,2.59,4.569478908188586,3386.136661482858,674.2439505089499,1841.5
13167BA,29524,14179,6,2,0900_1400,1758.0,351.6,32.5625,10.859326659471956,0.0,0.0,404.5,0.5458593090430234,0.4635274597785252,2.64,2.59,4.34610630407911,3220.6100928864776,675.6662936602364,1758.0
13195AB,14210,14204,6,2,0900_1400,1569.0,313.8,35.475,8.87617300754551,0.0,0.0,248.5,0.33534249270010213,0.4635274597785252,2.64,2.59,6.313883299798793,4678.798643639718,436.1425938062749,1568.9999999999998
13195BA,14204,14210,6,2,0900_1400,1624.0,324.8,35.475,9.184693562977438,0.0,0.0,272.0,0.36705496182868325,0.4635274597785252,2.64,2.59,5.970588235294118,4424.405522020909,482.85704530617926,1624.0000000000002
13247AB,14175,29534,6,2,0900_1400,2158.5,431.7,36.26,11.952994384377378,0.0,0.0,461.0,0.6221041816287609,0.4635274597785252,2.64,2.59,4.682212581344903,3469.6760827884605,717.0444477508069,2158.5
13247BA,29534,14175,6,2,0900_1400,1832.5,366.5,35.377500000000005,10.424225999637645,0.0,0.0,381.0,0.5141468399144423,0.4635274597785252,2.64,2.59,4.809711286089239,3564.156886201889,651.3608539063798,1832.4999999999998
13252AB,14223,14177,6,2,0900_1400,794.5,158.9,30.902499999999996,5.137410619931918,0.0,0.0,112.5,0.15181501178576054,0.4635274597785252,2.64,2.59,7.062222222222222,5233.342807503046,147.73019413185486,794.5000000000001
13252BA,14177,14223,6,2,0900_1400,1261.5,252.3,31.467499999999994,8.07358635506544,0.0,0.0,189.5,0.25572395318579216,0.4635274597785252,2.64,2.59,6.6569920844327175,4933.053725645626,310.0359157389131,1261.4999999999998
13286AB,14232,14234,6,2,0900_1400,1301.5,260.3,33.904999999999994,7.725315965148072,0.0,0.0,289.0,0.38999589694297593,0.4635274597785252,2.64,2.59,4.503460207612457,3337.214596876391,514.722565104871,1301.5
13286BA,14234,14232,6,2,0900_1400,1458.0,291.6,30.177500000000002,9.846358921641434,0.0,0.0,311.5,0.42035889930012804,0.4635274597785252,2.64,2.59,4.680577849117175,3468.4646915468693,553.9968504160835,1458.0
13288AB,14172,29612,6,2,0900_1400,1907.0,381.4,32.91,11.632080586255771,0.0,0.0,399.0,0.5384372418001641,0.4635274597785252,2.64,2.59,4.779448621553884,3541.731239882856,670.3656534284269,1907.0
13288BA,29612,14172,6,2,0900_1400,1791.0,358.2,35.44250000000001,10.140354136889481,0.0,0.0,303.5,0.40956316512869617,0.4635274597785252,2.64,2.59,5.901153212520593,4372.9518484339715,540.433633719709,1790.9999999999998
13430AB,14168,14239,6,2,0900_1400,2128.0,425.6,27.659999999999997,15.587796512320072,0.0,0.0,494.5,0.6673113184716318,0.4635274597785252,2.64,2.59,4.303336703741152,3188.9163889409792,731.2785361264368,2128.0
13430BA,14239,14168,6,2,0900_1400,1936.0,387.2,31.992500000000007,12.274191729322894,0.0,0.0,472.5,0.6376230495001942,0.4635274597785252,2.64,2.59,4.097354497354497,3036.2766865431677,722.7300774509856,1935.9999999999998
13439AB,14166,14156,6,2,0900_1400,2288.5,457.7,30.765000000000004,14.945358874186132,0.0,0.0,484.0,0.6531419173716275,0.4635274597785252,2.64,2.59,4.728305785123967,3503.8326880157647,727.5686066448071,2288.5
13439BA,14156,14166,6,2,0900_1400,2379.0,475.8,30.317500000000003,15.839307164394665,0.0,0.0,420.0,0.5667760440001727,0.4635274597785252,2.64,2.59,5.664285714285715,4197.425112059386,689.3531107550563,2379.0000000000005
13445AB,14315,14316,6,2,0900_1400,2512.5,502.5,34.917500000000004,14.467277686007728,0.0,0.0,534.0,0.7206152559430766,0.4635274597785252,2.64,2.59,4.705056179775281,3486.603953051015,739.7009964029664,2512.5
13445BA,14316,14315,6,2,0900_1400,2362.0,472.4,34.917500000000004,13.576720868629815,0.0,0.0,497.5,0.6713597187859188,0.4635274597785252,2.64,2.59,4.747738693467337,3518.233122879968,732.2186838782466,2362.0000000000005
13446AB,14103,14133,6,2,0900_1400,1634.5,326.9,33.772499999999994,9.720136953594848,0.0,0.0,279.5,0.3771759626144006,0.4635274597785252,2.64,2.59,5.847942754919499,4333.521120143606,497.13270667892573,1634.5000000000002
13446BA,14133,14103,6,2,0900_1400,1686.0,337.2,31.517500000000002,10.908627462168562,0.0,0.0,353.0,0.47636177031443083,0.4635274597785252,2.64,2.59,4.776203966005665,3539.326841629475,616.687421388798,1685.9999999999998
13447AB,14312,14317,6,2,0900_1400,2956.0,591.2,33.822500000000005,17.535465473865166,0.0,0.0,668.5,0.9021185367002748,0.4635274597785252,2.64,2.59,4.421839940164547,3276.7312495454453,720.5762514848045,2956.0
13447BA,14317,14312,6,2,0900_1400,2549.0,509.8,35.1575,14.579612313012666,0.0,0.0,528.0,0.7125184553145028,0.4635274597785252,2.64,2.59,4.827651515151516,3577.4511958078083,738.9467317051707,2549.0000000000005
13527AB,14173,14353,6,2,0900_1400,1546.5,309.3,30.7,10.155297727825705,0.0,0.0,259.0,0.34951189380010644,0.4635274597785252,2.64,2.59,5.971042471042471,4424.742125898804,457.3623331615399,1546.5
13527BA,14353,14173,6,2,0900_1400,1609.5,321.9,30.2625,10.683268654768625,0.0,0.0,299.5,0.40416529804298024,0.4635274597785252,2.64,2.59,5.373956594323873,3982.2815263789435,533.4833318992258,1609.5
13611AB,29829,14414,6,2,0900_1400,1121.0,224.2,32.2425,7.007026689041341,0.0,0.0,242.5,0.32724569207152826,0.4635274597785252,2.64,2.59,4.622680412371134,3425.5607549907045,423.7929089768961,1121.0
13611BA,14414,29829,6,2,0900_1400,1095.0,219.0,32.3575,6.854471949026211,0.0,0.0,231.5,0.31240155758580945,0.4635274597785252,2.64,2.59,4.730021598272138,3505.1041629305223,400.7816293579548,1095.0
13681AB,14473,29722,6,2,0900_1400,1723.0,344.6,23.5725,14.691275105540555,0.0,0.0,308.0,0.4156357656001266,0.4635274597785252,2.64,2.59,5.5941558441558445,4145.456533347657,548.1189750486091,1723.0
13681BA,29722,14473,6,2,0900_1400,1953.5,390.7,23.9075,16.529941670526163,0.0,0.0,406.5,0.5485582425858814,0.4635274597785252,2.64,2.59,4.805658056580566,3561.1533076073747,677.5356890491913,1953.5
13684AB,14461,14484,6,2,0900_1400,1388.5,277.7,27.859999999999996,10.081195003296804,0.0,0.0,307.5,0.4149610322144121,0.4635274597785252,2.64,2.59,4.515447154471545,3346.0973253087445,547.2721242375025,1388.5000000000002
13684BA,14484,14461,6,2,0900_1400,1477.5,295.5,27.857499999999998,10.749782944849366,0.0,0.0,311.5,0.42035889930012804,0.4635274597785252,2.64,2.59,4.743178170144462,3514.8536226066526,553.9968504160835,1477.5000000000002
13738AB,14415,14463,6,2,0900_1400,1482.5,296.5,33.239999999999995,8.9393554288359,0.0,0.0,251.5,0.3393908930143891,0.4635274597785252,2.64,2.59,5.894632206759443,4368.119565120878,442.25832528323235,1482.4999999999998
13738BA,14463,14415,6,2,0900_1400,1350.0,270.0,32.535,8.30348840423606,0.0,0.0,226.0,0.30497949034295,0.4635274597785252,2.64,2.59,5.9734513274336285,4426.52716903003,389.11873077072624,1349.9999999999998
13746AB,14389,14451,6,2,0900_1400,1586.5,317.3,30.252499999999998,10.61118712717602,0.0,0.0,319.5,0.4311546334715599,0.4635274597785252,2.64,2.59,4.965571205007825,3679.654297637624,567.0978838360782,1586.5
13746BA,14451,14389,6,2,0900_1400,2462.5,492.5,25.915,19.247893237254495,0.0,0.0,449.5,0.6065853137573276,0.4635274597785252,2.64,2.59,5.478309232480534,4059.6103205115764,710.4754449163403,2462.5
13789AB,14387,14516,6,2,0900_1400,1739.0,347.8,27.18,12.932699905129502,0.0,0.0,319.0,0.4304799000858454,0.4635274597785252,2.64,2.59,5.45141065830721,4039.6775776365216,566.2928646074802,1738.9999999999998
13789BA,14516,14387,6,2,0900_1400,2797.5,559.5,27.810000000000002,20.301854292849946,0.0,0.0,503.0,0.6787817860287781,0.4635274597785252,2.64,2.59,5.561630218687872,4121.353957310508,733.8077589380476,2797.4999999999995
14053AB,29804,29802,6,2,0900_1400,1424.5,284.9,23.6,12.205282084598428,0.0,0.0,315.0,0.4250820330001295,0.4635274597785252,2.64,2.59,4.522222222222222,3351.117877051195,559.7862328570783,1424.5
14053BA,29802,29804,6,2,0900_1400,1590.0,318.0,21.9975,14.773075225293997,11.0,11.0,339.5,0.45814396890013953,0.4635274597785252,2.64,2.59,4.683357879234168,3470.5247868199444,597.7490455054907,1590.0
14087AB,14399,14665,6,2,0900_1400,1923.5,384.7,18.6225,21.076593244431837,11.0,12.0,411.5,0.5553055764430262,0.4635274597785252,2.64,2.59,4.674362089914945,3463.8586061405217,682.074504818264,1923.4999999999998
14087BA,14665,14399,6,2,0900_1400,1801.5,360.3,18.7075,19.37158434330518,7.0,7.0,338.5,0.4567945021287106,0.4635274597785252,2.64,2.59,5.3220088626292466,3943.7865202072703,596.2894182966036,1801.5
14113AB,13979,14690,6,2,0900_1400,1513.5,302.7,26.8825,11.437437320615622,0.0,0.0,310.5,0.41900943252869904,0.4635274597785252,2.64,2.59,4.874396135265701,3612.090522320966,552.32643590885,1513.5000000000002
14113BA,14690,13979,6,2,0900_1400,1551.0,310.2,30.262500000000006,10.36010650842276,0.0,0.0,297.0,0.4007916311144078,0.4635274597785252,2.64,2.59,5.222222222222222,3869.8412830812326,529.0835375237987,1551.0
14194AB,14721,13978,6,2,0900_1400,2740.5,548.1,28.160000000000004,19.70303010010402,0.0,0.0,579.5,0.7820159940430953,0.4635274597785252,2.64,2.59,4.729076790336497,3504.4040286584936,740.1456355855527,2740.4999999999995
14194BA,13978,14721,6,2,0900_1400,2390.0,478.0,27.322499999999998,17.64512019497031,0.0,0.0,359.5,0.4851333043287192,0.4635274597785252,2.64,2.59,6.6481223922114046,4926.480987132088,625.2926356637628,2390.0
14308AB,14392,29885,6,2,0900_1400,1419.0,283.8,25.74,11.127308423052568,0.0,0.0,277.0,0.3738022956858281,0.4635274597785252,2.64,2.59,5.122743682310469,3796.1243587242047,492.4111668222146,1418.9999999999998
14308BA,29885,14392,6,2,0900_1400,2185.0,437.0,26.222499999999997,16.79617248910978,0.0,0.0,413.5,0.5580045099858842,0.4635274597785252,2.64,2.59,5.28415961305925,3915.738960703514,683.8364473273257,2185.0
14321AB,14785,14783,6,2,0900_1400,1016.5,203.3,27.0,7.5523704629015445,0.0,0.0,210.5,0.28406275538580084,0.4635274597785252,2.64,2.59,4.828978622327791,3578.4346266001576,355.8077721698313,1016.5000000000001
14321BA,14783,14785,6,2,0900_1400,1130.0,226.0,27.0,8.423847821860853,0.0,0.0,223.0,0.3009310900286631,0.4635274597785252,2.64,2.59,5.067264573991031,3755.0124843942504,382.718644704728,1130.0
14334AB,14115,14679,6,2,0900_1400,1953.5,390.7,29.312499999999993,13.37454040847382,0.0,0.0,425.0,0.5735233778573176,0.4635274597785252,2.64,2.59,4.596470588235294,3406.138398923289,693.3805478793399,1953.5000000000002
14334BA,14679,14115,6,2,0900_1400,1992.5,398.5,30.100000000000005,13.326724603764841,0.0,0.0,476.5,0.6430209165859101,0.4635274597785252,2.64,2.59,4.181532004197272,3098.6550337725976,724.5072276534754,1992.5
14348AB,14795,9298,6,2,0900_1400,1816.5,363.3,31.305,11.669191377083138,0.0,0.0,441.0,0.5951148462001813,0.4635274597785252,2.64,2.59,4.119047619047619,3052.352015074711,705.0320938750976,1816.5
14348BA,9298,14795,6,2,0900_1400,1888.5,377.7,31.072499999999998,12.240194862903188,0.0,0.0,282.0,0.38054962954297306,0.4635274597785252,2.64,2.59,6.696808510638298,4962.559028813202,501.8162825216492,1888.5
14381AB,14808,14812,6,2,0900_1400,1213.0,242.6,31.0925,7.910309193031372,0.0,0.0,264.0,0.3562592276572514,0.4635274597785252,2.64,2.59,4.59469696969697,3404.824088281578,467.27539160918093,1213.0
14381BA,14812,14808,6,2,0900_1400,1334.0,266.8,33.195,8.06385078604164,0.0,0.0,264.0,0.3562592276572514,0.4635274597785252,2.64,2.59,5.053030303030303,3744.464413658388,467.27539160918093,1334.0
14402AB,14822,29427,6,2,0900_1400,2191.0,438.2,31.159999999999997,14.121196719642125,0.0,0.0,470.5,0.6349241159573362,0.4635274597785252,2.64,2.59,4.656748140276302,3450.806080497381,721.8031632628637,2191.0
14402BA,29427,14822,6,2,0900_1400,2306.5,461.3,31.5375,14.821414417585189,0.0,0.0,470.0,0.6342493825716218,0.4635274597785252,2.64,2.59,4.907446808510638,3636.5821763169656,721.5674080351417,2306.5
14411AB,14111,14816,6,2,0900_1400,1866.5,373.3,30.309999999999995,12.372015620531283,0.0,0.0,430.5,0.580945445100177,0.4635274597785252,2.64,2.59,4.335656213704994,3212.8662264976447,697.5963962673943,1866.5000000000002
14411BA,14816,14111,6,2,0900_1400,1758.0,351.6,29.527499999999996,12.101309720862389,0.0,0.0,343.0,0.46286710260014097,0.4635274597785252,2.64,2.59,5.12536443148688,3798.0664214944027,602.7963514349657,1758.0
14419AB,14795,14821,6,2,0900_1400,1646.0,329.2,32.12,10.270289512312614,0.0,0.0,260.0,0.35086136057153544,0.4635274597785252,2.64,2.59,6.3307692307692305,4691.311683106823,459.3552615036591,1645.9999999999998
14419BA,14821,14795,6,2,0900_1400,1735.5,347.1,29.97,11.618161896140347,0.0,0.0,301.0,0.40618949820012373,0.4635274597785252,2.64,2.59,5.76578073089701,4272.636313076081,536.1026682468357,1735.5000000000002
14470AB,14164,39393,6,2,0900_1400,1406.0,281.2,32.895,8.576250348984214,0.0,0.0,331.0,0.4466735013429932,0.4635274597785252,2.64,2.59,4.24773413897281,3147.7130292543497,585.095481394919,1406.0
14470BA,39393,14164,6,2,0900_1400,1497.5,299.5,30.847499999999997,9.806272407110201,0.0,0.0,291.0,0.3926948304858339,0.4635274597785252,2.64,2.59,5.146048109965636,3813.3937188511604,518.3524176343798,1497.5000000000002
