agent_id,o_zone_id,d_zone_id,path_id,o_node_id,d_node_id,agent_type,demand_period,volume,toll,travel_time,distance,node_sequence,link_sequence,time_sequence,time_decimal_sequence,link_travel_time_sequence,
526,1020,2005,0,30300,60700,p,AM,1,0.0,4.7073,5.7754,30300;48200;48101;6502;6600;50300;50303;49503;49504;49502;46700;47100;47200;25201;1301;1400;34801;37900;7301;7201;57300;4001;4000;3901;51300;19301;52000;36401;36301;41000;40302;40301;24603;24600;54700;56900;56901;43501;43301;60700;,218;367;366;30;31;1124;481;482;1062;472;352;356;357;177;0;1;253;269;39;38;464;989;17;16;402;134;407;264;263;297;960;291;965;172;444;1006;461;325;323;,0715:19;0715:51;0715:52;0715:55;0716:04;0717:39;0717:43;0717:52;0717:53;0717:54;0718:04;0718:07;0718:07;0718:08;0718:22;0718:31;0718:42;0718:44;0718:51;0718:52;0718:53;0718:58;0718:59;0719:00;0719:09;0719:37;0720:06;0720:23;0720:30;0720:39;0720:40;0720:42;0720:43;0720:44;0720:45;0721:00;0721:02;0721:06;0721:07;0721:15;,435.32;435.85;435.87;435.93;436.07;437.67;437.72;437.87;437.90;437.92;438.07;438.12;438.13;438.15;438.37;438.53;438.70;438.73;438.85;438.87;438.90;438.97;438.98;439.00;439.17;439.63;440.10;440.40;440.52;440.67;440.68;440.70;440.72;440.73;440.75;441.00;441.05;441.10;441.12;441.27;,0.53;0.02;0.07;0.13;1.60;0.05;0.15;0.03;0.02;0.15;0.05;0.02;0.02;0.22;0.17;0.17;0.03;0.12;0.02;0.03;0.07;0.02;0.02;0.17;0.47;0.47;0.30;0.12;0.15;0.02;0.02;0.02;0.02;0.02;0.25;0.05;0.05;0.02;0.15;
527,1020,2005,0,30300,60700,p,AM,1,0.0,4.7073,5.7754,30300;48200;48101;6502;6600;50300;50303;49503;49504;49502;46700;47100;47200;25201;1301;1400;34801;37900;7301;7201;57300;4001;4000;3901;51300;19301;52000;36401;36301;41000;40302;40301;24603;24600;54700;56900;56901;43501;43301;60700;,218;367;366;30;31;1124;481;482;1062;472;352;356;357;177;0;1;253;269;39;38;464;989;17;16;402;134;407;264;263;297;960;291;965;172;444;1006;461;325;323;,0715:20;0715:52;0715:52;0715:57;0716:05;0717:39;0717:45;0717:53;0717:55;0717:57;0718:06;0718:08;0718:09;0718:10;0718:23;0718:34;0718:44;0718:45;0718:52;0718:53;0718:55;0719:00;0719:00;0719:01;0719:12;0719:39;0720:07;0720:25;0720:32;0720:42;0720:43;0720:44;0720:45;0720:45;0720:46;0721:01;0721:04;0721:07;0721:07;0721:16;,435.33;435.87;435.88;435.95;436.08;437.67;437.75;437.90;437.93;437.95;438.10;438.15;438.17;438.18;438.40;438.57;438.73;438.77;438.88;438.90;438.93;439.00;439.02;439.03;439.20;439.67;440.13;440.43;440.55;440.70;440.72;440.73;440.75;440.77;440.78;441.03;441.07;441.12;441.13;441.28;,0.53;0.02;0.07;0.13;1.58;0.08;0.15;0.03;0.02;0.15;0.05;0.02;0.02;0.22;0.17;0.17;0.03;0.12;0.02;0.03;0.07;0.02;0.02;0.17;0.47;0.47;0.30;0.12;0.15;0.02;0.02;0.02;0.02;0.02;0.25;0.03;0.05;0.02;0.15;
528,1020,2005,0,30300,60700,p,AM,1,0.0,4.7073,5.7754,30300;48200;48101;6502;6600;50300;50303;49503;49504;49502;46700;47100;47200;25201;1301;1400;34801;37900;7301;7201;57300;4001;4000;3901;51300;19301;52000;36401;36301;41000;40302;40301;24603;24600;54700;56900;56901;43501;43301;60700;,218;367;366;30;31;1124;481;482;1062;472;352;356;357;177;0;1;253;269;39;38;464;989;17;16;402;134;407;264;263;297;960;291;965;172;444;1006;461;325;323;,0715:22;0715:53;0715:54;0715:59;0716:07;0717:43;0717:45;0717:54;0717:57;0717:58;0718:07;0718:09;0718:10;0718:12;0718:24;0718:35;0718:45;0718:46;0718:53;0718:54;0718:57;0719:00;0719:01;0719:02;0719:13;0719:40;0720:08;0720:27;0720:34;0720:43;0720:44;0720:45;0720:45;0720:46;0720:47;0721:02;0721:05;0721:07;0721:08;0721:17;,435.37;435.90;435.92;435.98;436.12;437.72;437.77;437.92;437.95;437.97;438.12;438.17;438.18;438.20;438.42;438.58;438.75;438.78;438.90;438.92;438.95;439.02;439.03;439.05;439.22;439.68;440.15;440.45;440.57;440.72;440.73;440.75;440.77;440.78;440.80;441.05;441.08;441.13;441.15;441.30;,0.53;0.02;0.07;0.13;1.60;0.05;0.15;0.03;0.02;0.15;0.05;0.02;0.02;0.22;0.17;0.17;0.03;0.12;0.02;0.03;0.07;0.02;0.02;0.17;0.47;0.47;0.30;0.12;0.15;0.02;0.02;0.02;0.02;0.02;0.25;0.03;0.05;0.02;0.15;
529,1020,2005,0,30300,60700,p,AM,1,0.0,4.7073,5.7754,30300;48200;48101;6502;6600;50300;50303;49503;49504;49502;46700;47100;47200;25201;1301;1400;34801;37900;7301;7201;57300;4001;4000;3901;51300;19301;52000;36401;36301;41000;40302;40301;24603;24600;54700;56900;56901;43501;43301;60700;,218;367;366;30;31;1124;481;482;1062;472;352;356;357;177;0;1;253;269;39;38;464;989;17;16;402;134;407;264;263;297;960;291;965;172;444;1006;461;325;323;,0715:23;0715:55;0715:57;0716:00;0716:08;0717:43;0717:46;0717:55;0717:58;0717:59;0718:07;0718:10;0718:12;0718:13;0718:25;0718:36;0718:45;0718:47;0718:54;0718:55;0718:58;0719:01;0719:02;0719:04;0719:14;0719:42;0720:09;0720:28;0720:35;0720:44;0720:45;0720:45;0720:46;0720:47;0720:49;0721:04;0721:06;0721:08;0721:09;0721:19;,435.40;435.93;435.95;436.02;436.15;437.72;437.78;437.93;437.97;437.98;438.13;438.18;438.20;438.22;438.43;438.60;438.77;438.80;438.92;438.93;438.97;439.03;439.05;439.07;439.23;439.70;440.17;440.47;440.58;440.73;440.75;440.77;440.78;440.80;440.82;441.07;441.10;441.15;441.17;441.32;,0.53;0.02;0.07;0.13;1.57;0.07;0.15;0.03;0.02;0.15;0.05;0.02;0.02;0.22;0.17;0.17;0.03;0.12;0.02;0.03;0.07;0.02;0.02;0.17;0.47;0.47;0.30;0.12;0.15;0.02;0.02;0.02;0.02;0.02;0.25;0.03;0.05;0.02;0.15;
530,1020,2005,0,30300,60700,p,AM,1,0.0,4.7073,5.7754,30300;48200;48101;6502;6600;50300;50303;49503;49504;49502;46700;47100;47200;25201;1301;1400;34801;37900;7301;7201;57300;4001;4000;3901;51300;19301;52000;36401;36301;41000;40302;40301;24603;24600;54700;56900;56901;43501;43301;60700;,218;367;366;30;31;1124;481;482;1062;472;352;356;357;177;0;1;253;269;39;38;464;989;17;16;402;134;407;264;263;297;960;291;965;172;444;1006;461;325;323;,0715:24;0715:57;0715:58;0716:01;0716:09;0717:43;0717:47;0717:57;0717:59;0718:00;0718:08;0718:12;0718:13;0718:14;0718:27;0718:37;0718:46;0718:49;0718:55;0718:57;0718:59;0719:02;0719:04;0719:05;0719:15;0719:43;0720:10;0720:29;0720:36;0720:45;0720:45;0720:46;0720:47;0720:49;0720:50;0721:05;0721:07;0721:09;0721:10;0721:20;,435.42;435.95;435.97;436.03;436.17;437.72;437.80;437.95;437.98;438.00;438.15;438.20;438.22;438.23;438.45;438.62;438.78;438.82;438.93;438.95;438.98;439.05;439.07;439.08;439.25;439.72;440.18;440.48;440.60;440.75;440.77;440.78;440.80;440.82;440.83;441.08;441.12;441.17;441.18;441.33;,0.53;0.02;0.07;0.13;1.55;0.08;0.15;0.03;0.02;0.15;0.05;0.02;0.02;0.22;0.17;0.17;0.03;0.12;0.02;0.03;0.07;0.02;0.02;0.17;0.47;0.47;0.30;0.12;0.15;0.02;0.02;0.02;0.02;0.02;0.25;0.03;0.05;0.02;0.15;
531,1020,2005,0,30300,60700,p,AM,1,0.0,4.7073,5.7754,30300;48200;48101;6502;6600;50300;50303;49503;49504;49502;46700;47100;47200;25201;1301;1400;34801;37900;7301;7201;57300;4001;4000;3901;51300;19301;52000;36401;36301;41000;40302;40301;24603;24600;54700;56900;56901;43501;43301;60700;,218;367;366;30;31;1124;481;482;1062;472;352;356;357;177;0;1;253;269;39;38;464;989;17;16;402;134;407;264;263;297;960;291;965;172;444;1006;461;325;323;,0715:27;0715:59;0716:00;0716:04;0716:12;0717:50;0717:51;0718:00;0718:01;0718:02;0718:12;0718:15;0718:15;0718:16;0718:30;0718:39;0718:50;0718:52;0718:59;0719:00;0719:01;0719:06;0719:07;0719:07;0719:17;0719:45;0720:14;0720:31;0720:38;0720:47;0720:49;0720:50;0720:51;0720:52;0720:52;0721:07;0721:08;0721:12;0721:13;0721:22;,435.45;435.98;436.00;436.07;436.20;437.83;437.85;438.00;438.03;438.05;438.20;438.25;438.27;438.28;438.50;438.67;438.83;438.87;438.98;439.00;439.03;439.10;439.12;439.13;439.30;439.77;440.23;440.53;440.65;440.80;440.82;440.83;440.85;440.87;440.88;441.13;441.15;441.20;441.22;441.37;,0.53;0.02;0.07;0.13;1.63;0.02;0.15;0.03;0.02;0.15;0.05;0.02;0.02;0.22;0.17;0.17;0.03;0.12;0.02;0.03;0.07;0.02;0.02;0.17;0.47;0.47;0.30;0.12;0.15;0.02;0.02;0.02;0.02;0.02;0.25;0.02;0.05;0.02;0.15;
532,1020,2005,0,30300,60700,p,AM,1,0.0,4.7073,5.7754,30300;48200;48101;6502;6600;50300;50303;49503;49504;49502;46700;47100;47200;25201;1301;1400;34801;37900;7301;7201;57300;4001;4000;3901;51300;19301;52000;36401;36301;41000;40302;40301;24603;24600;54700;56900;56901;43501;43301;60700;,218;367;366;30;31;1124;481;482;1062;472;352;356;357;177;0;1;253;269;39;38;464;989;17;16;402;134;407;264;263;297;960;291;965;172;444;1006;461;325;323;,0715:28;0716:00;0716:00;0716:05;0716:13;0717:50;0717:52;0718:00;0718:02;0718:04;0718:13;0718:15;0718:16;0718:17;0718:30;0718:40;0718:51;0718:52;0719:00;0719:00;0719:02;0719:07;0719:07;0719:08;0719:19;0719:46;0720:15;0720:32;0720:39;0720:49;0720:50;0720:51;0720:52;0720:52;0720:53;0721:08;0721:09;0721:13;0721:14;0721:22;,435.47;436.00;436.02;436.08;436.22;437.83;437.87;438.02;438.05;438.07;438.22;438.27;438.28;438.30;438.52;438.68;438.85;438.88;439.00;439.02;439.05;439.12;439.13;439.15;439.32;439.78;440.25;440.55;440.67;440.82;440.83;440.85;440.87;440.88;440.90;441.15;441.17;441.22;441.23;441.38;,0.53;0.02;0.07;0.13;1.62;0.03;0.15;0.03;0.02;0.15;0.05;0.02;0.02;0.22;0.17;0.17;0.03;0.12;0.02;0.03;0.07;0.02;0.02;0.17;0.47;0.47;0.30;0.12;0.15;0.02;0.02;0.02;0.02;0.02;0.25;0.02;0.05;0.02;0.15;
533,1020,2005,0,30300,60700,p,AM,1,0.0,4.7073,5.7754,30300;48200;48101;6502;6600;50300;50303;49503;49504;49502;46700;47100;47200;25201;1301;1400;34801;37900;7301;7201;57300;4001;4000;3901;51300;19301;52000;36401;36301;41000;40302;40301;24603;24600;54700;56900;56901;43501;43301;60700;,218;367;366;30;31;1124;481;482;1062;472;352;356;357;177;0;1;253;269;39;38;464;989;17;16;402;134;407;264;263;297;960;291;965;172;444;1006;461;325;323;,0715:30;0716:01;0716:02;0716:07;0716:15;0717:52;0717:53;0718:02;0718:05;0718:06;0718:15;0718:17;0718:19;0718:20;0718:32;0718:43;0718:52;0718:54;0719:01;0719:02;0719:05;0719:08;0719:09;0719:10;0719:21;0719:49;0720:16;0720:35;0720:42;0720:51;0720:52;0720:52;0720:53;0720:54;0720:55;0721:10;0721:12;0721:15;0721:15;0721:24;,435.50;436.03;436.05;436.12;436.25;437.88;437.90;438.05;438.08;438.10;438.25;438.30;438.32;438.33;438.55;438.72;438.88;438.92;439.03;439.05;439.08;439.15;439.17;439.18;439.35;439.82;440.28;440.58;440.70;440.85;440.87;440.88;440.90;440.92;440.93;441.18;441.20;441.25;441.27;441.42;,0.53;0.02;0.07;0.13;1.63;0.02;0.15;0.03;0.02;0.15;0.05;0.02;0.02;0.22;0.17;0.17;0.03;0.12;0.02;0.03;0.07;0.02;0.02;0.17;0.47;0.47;0.30;0.12;0.15;0.02;0.02;0.02;0.02;0.02;0.25;0.02;0.05;0.02;0.15;
534,1020,2005,0,30300,60700,p,AM,1,0.0,4.7073,5.7754,30300;48200;48101;6502;6600;50300;50303;49503;49504;49502;46700;47100;47200;25201;1301;1400;34801;37900;7301;7201;57300;4001;4000;3901;51300;19301;52000;36401;36301;41000;40302;40301;24603;24600;54700;56900;56901;43501;43301;60700;,218;367;366;30;31;1124;481;482;1062;472;352;356;357;177;0;1;253;269;39;38;464;989;17;16;402;134;407;264;263;297;960;291;965;172;444;1006;461;325;323;,0715:31;0716:04;0716:05;0716:08;0716:16;0717:52;0717:54;0718:04;0718:06;0718:07;0718:15;0718:19;0718:20;0718:21;0718:34;0718:44;0718:53;0718:55;0719:02;0719:04;0719:06;0719:09;0719:10;0719:12;0719:22;0719:50;0720:17;0720:36;0720:43;0720:52;0720:52;0720:53;0720:54;0720:55;0720:57;0721:12;0721:13;0721:15;0721:16;0721:25;,435.53;436.07;436.08;436.15;436.28;437.88;437.92;438.07;438.10;438.12;438.27;438.32;438.33;438.35;438.57;438.73;438.90;438.93;439.05;439.07;439.10;439.17;439.18;439.20;439.37;439.83;440.30;440.60;440.72;440.87;440.88;440.90;440.92;440.93;440.95;441.20;441.22;441.27;441.28;441.43;,0.53;0.02;0.07;0.13;1.60;0.03;0.15;0.03;0.02;0.15;0.05;0.02;0.02;0.22;0.17;0.17;0.03;0.12;0.02;0.03;0.07;0.02;0.02;0.17;0.47;0.47;0.30;0.12;0.15;0.02;0.02;0.02;0.02;0.02;0.25;0.02;0.05;0.02;0.15;
535,1020,2005,0,30300,60700,p,AM,1,0.0,4.7073,5.7754,30300;48200;48101;6502;6600;50300;50303;49503;49504;49502;46700;47100;47200;25201;1301;1400;34801;37900;7301;7201;57300;4001;4000;3901;51300;19301;52000;36401;36301;41000;40302;40301;24603;24600;54700;56900;56901;43501;43301;60700;,218;367;366;30;31;1124;481;482;1062;472;352;356;357;177;0;1;253;269;39;38;464;989;17;16;402;134;407;264;263;297;960;291;965;172;444;1006;461;325;323;,0715:32;0716:05;0716:06;0716:09;0716:17;0717:52;0717:58;0718:07;0718:08;0718:09;0718:19;0718:22;0718:22;0718:23;0718:37;0718:46;0718:57;0718:59;0719:06;0719:07;0719:08;0719:13;0719:14;0719:15;0719:24;0719:52;0720:21;0720:38;0720:45;0720:54;0720:55;0720:57;0720:58;0720:59;0721:00;0721:15;0721:15;0721:19;0721:20;0721:29;,435.55;436.08;436.10;436.17;436.30;437.88;437.97;438.12;438.15;438.17;438.32;438.37;438.38;438.40;438.62;438.78;438.95;438.98;439.10;439.12;439.15;439.22;439.23;439.25;439.42;439.88;440.35;440.65;440.77;440.92;440.93;440.95;440.97;440.98;441.00;441.25;441.27;441.32;441.33;441.48;,0.53;0.02;0.07;0.13;1.58;0.08;0.15;0.03;0.02;0.15;0.05;0.02;0.02;0.22;0.17;0.17;0.03;0.12;0.02;0.03;0.07;0.02;0.02;0.17;0.47;0.47;0.30;0.12;0.15;0.02;0.02;0.02;0.02;0.02;0.25;0.02;0.05;0.02;0.15;
536,1020,2005,0,30300,60700,p,AM,1,0.0,4.7073,5.7754,30300;48200;48101;6502;6600;50300;50303;49503;49504;49502;46700;47100;47200;25201;1301;1400;34801;37900;7301;7201;57300;4001;4000;3901;51300;19301;52000;36401;36301;41000;40302;40301;24603;24600;54700;56900;56901;43501;43301;60700;,218;367;366;30;31;1124;481;482;1062;472;352;356;357;177;0;1;253;269;39;38;464;989;17;16;402;134;407;264;263;297;960;291;965;172;444;1006;461;325;323;,0715:35;0716:07;0716:07;0716:12;0716:20;0717:58;0717:59;0718:07;0718:09;0718:10;0718:20;0718:22;0718:23;0718:24;0718:37;0718:47;0718:58;0719:00;0719:07;0719:07;0719:09;0719:14;0719:15;0719:15;0719:25;0719:53;0720:22;0720:39;0720:46;0720:55;0720:57;0720:58;0720:59;0721:00;0721:00;0721:15;0721:16;0721:20;0721:21;0721:30;,435.58;436.12;436.13;436.20;436.33;437.97;437.98;438.13;438.17;438.18;438.33;438.38;438.40;438.42;438.63;438.80;438.97;439.00;439.12;439.13;439.17;439.23;439.25;439.27;439.43;439.90;440.37;440.67;440.78;440.93;440.95;440.97;440.98;441.00;441.02;441.27;441.28;441.33;441.35;441.50;,0.53;0.02;0.07;0.13;1.63;0.02;0.15;0.03;0.02;0.15;0.05;0.02;0.02;0.22;0.17;0.17;0.03;0.12;0.02;0.03;0.07;0.02;0.02;0.17;0.47;0.47;0.30;0.12;0.15;0.02;0.02;0.02;0.02;0.02;0.25;0.02;0.05;0.02;0.15;
537,1020,2005,0,30300,60700,p,AM,1,0.0,4.7073,5.7754,30300;48200;48101;6502;6600;50300;50303;49503;49504;49502;46700;47100;47200;25201;1301;1400;34801;37900;7301;7201;57300;4001;4000;3901;51300;19301;52000;36401;36301;41000;40302;40301;24603;24600;54700;56900;56901;43501;43301;60700;,218;367;366;30;31;1124;481;482;1062;472;352;356;357;177;0;1;253;269;39;38;464;989;17;16;402;134;407;264;263;297;960;291;965;172;444;1006;461;325;323;,0715:37;0716:08;0716:09;0716:14;0716:22;0717:58;0718:00;0718:08;0718:10;0718:12;0718:21;0718:23;0718:24;0718:25;0718:38;0718:49;0718:59;0719:00;0719:07;0719:08;0719:10;0719:15;0719:15;0719:16;0719:27;0719:54;0720:22;0720:40;0720:47;0720:57;0720:58;0720:59;0721:00;0721:00;0721:01;0721:19;0721:20;0721:22;0721:23;0721:32;,435.62;436.15;436.17;436.23;436.37;437.97;438.00;438.15;438.18;438.20;438.35;438.40;438.42;438.43;438.65;438.82;438.98;439.02;439.13;439.15;439.18;439.25;439.27;439.28;439.45;439.92;440.38;440.68;440.80;440.95;440.97;440.98;441.00;441.02;441.03;441.32;441.33;441.38;441.40;441.55;,0.53;0.02;0.07;0.13;1.60;0.03;0.15;0.03;0.02;0.15;0.05;0.02;0.02;0.22;0.17;0.17;0.03;0.12;0.02;0.03;0.07;0.02;0.02;0.17;0.47;0.47;0.30;0.12;0.15;0.02;0.02;0.02;0.02;0.02;0.28;0.02;0.05;0.02;0.15;
538,1020,2005,0,30300,60700,p,AM,1,0.0,4.7073,5.7754,30300;48200;48101;6502;6600;50300;50303;49503;49504;49502;46700;47100;47200;25201;1301;1400;34801;37900;7301;7201;57300;4001;4000;3901;51300;19301;52000;36401;36301;41000;40302;40301;24603;24600;54700;56900;56901;43501;43301;60700;,218;367;366;30;31;1124;481;482;1062;472;352;356;357;177;0;1;253;269;39;38;464;989;17;16;402;134;407;264;263;297;960;291;965;172;444;1006;461;325;323;,0715:37;0716:09;0716:10;0716:15;0716:22;0718:00;0718:02;0718:12;0718:14;0718:15;0718:23;0718:27;0718:28;0718:29;0718:42;0718:52;0719:01;0719:04;0719:10;0719:12;0719:14;0719:17;0719:19;0719:20;0719:30;0719:58;0720:25;0720:44;0720:51;0721:00;0721:00;0721:01;0721:02;0721:04;0721:05;0721:21;0721:22;0721:25;0721:27;0721:36;,435.63;436.17;436.18;436.25;436.38;438.02;438.05;438.20;438.23;438.25;438.40;438.45;438.47;438.48;438.70;438.87;439.03;439.07;439.18;439.20;439.23;439.30;439.32;439.33;439.50;439.97;440.43;440.73;440.85;441.00;441.02;441.03;441.05;441.07;441.08;441.35;441.38;441.43;441.45;441.60;,0.53;0.02;0.07;0.13;1.63;0.03;0.15;0.03;0.02;0.15;0.05;0.02;0.02;0.22;0.17;0.17;0.03;0.12;0.02;0.03;0.07;0.02;0.02;0.17;0.47;0.47;0.30;0.12;0.15;0.02;0.02;0.02;0.02;0.02;0.27;0.03;0.05;0.02;0.15;
539,1020,2005,0,30300,60700,p,AM,1,0.0,4.7073,5.7754,30300;48200;48101;6502;6600;50300;50303;49503;49504;49502;46700;47100;47200;25201;1301;1400;34801;37900;7301;7201;57300;4001;4000;3901;51300;19301;52000;36401;36301;41000;40302;40301;24603;24600;54700;56900;56901;43501;43301;60700;,218;367;366;30;31;1124;481;482;1062;472;352;356;357;177;0;1;253;269;39;38;464;989;17;16;402;134;407;264;263;297;960;291;965;172;444;1006;461;325;323;,0715:39;0716:12;0716:13;0716:16;0716:24;0718:00;0718:04;0718:13;0718:15;0718:15;0718:24;0718:28;0718:29;0718:30;0718:43;0718:52;0719:02;0719:05;0719:12;0719:13;0719:15;0719:19;0719:20;0719:21;0719:30;0719:59;0720:27;0720:45;0720:52;0721:00;0721:01;0721:02;0721:04;0721:05;0721:06;0721:22;0721:23;0721:27;0721:28;0721:37;,435.67;436.20;436.22;436.28;436.42;438.02;438.07;438.22;438.25;438.27;438.42;438.47;438.48;438.50;438.72;438.88;439.05;439.08;439.20;439.22;439.25;439.32;439.33;439.35;439.52;439.98;440.45;440.75;440.87;441.02;441.03;441.05;441.07;441.08;441.10;441.37;441.40;441.45;441.47;441.62;,0.53;0.02;0.07;0.13;1.60;0.05;0.15;0.03;0.02;0.15;0.05;0.02;0.02;0.22;0.17;0.17;0.03;0.12;0.02;0.03;0.07;0.02;0.02;0.17;0.47;0.47;0.30;0.12;0.15;0.02;0.02;0.02;0.02;0.02;0.27;0.03;0.05;0.02;0.15;
540,1020,2005,0,30300,60700,p,AM,1,0.0,4.7073,5.7754,30300;48200;48101;6502;6600;50300;50303;49503;49504;49502;46700;47100;47200;25201;1301;1400;34801;37900;7301;7201;57300;4001;4000;3901;51300;19301;52000;36401;36301;41000;40302;40301;24603;24600;54700;56900;56901;43501;43301;60700;,218;367;366;30;31;1124;481;482;1062;472;352;356;357;177;0;1;253;269;39;38;464;989;17;16;402;134;407;264;263;297;960;291;965;172;444;1006;461;325;323;,0715:42;0716:14;0716:15;0716:19;0716:27;0718:05;0718:06;0718:15;0718:16;0718:17;0718:27;0718:30;0718:30;0718:31;0718:45;0718:54;0719:05;0719:07;0719:14;0719:15;0719:16;0719:21;0719:22;0719:22;0719:32;0720:00;0720:29;0720:46;0720:53;0721:02;0721:04;0721:05;0721:06;0721:07;0721:07;0721:22;0721:24;0721:28;0721:29;0721:37;,435.70;436.23;436.25;436.32;436.45;438.08;438.10;438.25;438.28;438.30;438.45;438.50;438.52;438.53;438.75;438.92;439.08;439.12;439.23;439.25;439.28;439.35;439.37;439.38;439.55;440.02;440.48;440.78;440.90;441.05;441.07;441.08;441.10;441.12;441.13;441.38;441.42;441.47;441.48;441.63;,0.53;0.02;0.07;0.13;1.63;0.02;0.15;0.03;0.02;0.15;0.05;0.02;0.02;0.22;0.17;0.17;0.03;0.12;0.02;0.03;0.07;0.02;0.02;0.17;0.47;0.47;0.30;0.12;0.15;0.02;0.02;0.02;0.02;0.02;0.25;0.03;0.05;0.02;0.15;
541,1020,2005,0,30300,60700,p,AM,1,0.0,4.7073,5.7754,30300;48200;48101;6502;6600;50300;50303;49503;49504;49502;46700;47100;47200;25201;1301;1400;34801;37900;7301;7201;57300;4001;4000;3901;51300;19301;52000;36401;36301;41000;40302;40301;24603;24600;54700;56900;56901;43501;43301;60700;,218;367;366;30;31;1124;481;482;1062;472;352;356;357;177;0;1;253;269;39;38;464;989;17;16;402;134;407;264;263;297;960;291;965;172;444;1006;461;325;323;,0715:43;0716:15;0716:15;0716:20;0716:28;0718:05;0718:07;0718:15;0718:17;0718:19;0718:28;0718:30;0718:31;0718:32;0718:45;0718:55;0719:06;0719:07;0719:15;0719:15;0719:17;0719:22;0719:22;0719:23;0719:34;0720:01;0720:30;0720:47;0720:54;0721:04;0721:05;0721:06;0721:07;0721:07;0721:08;0721:23;0721:27;0721:30;0721:30;0721:39;,435.72;436.25;436.27;436.33;436.47;438.08;438.12;438.27;438.30;438.32;438.47;438.52;438.53;438.55;438.77;438.93;439.10;439.13;439.25;439.27;439.30;439.37;439.38;439.40;439.57;440.03;440.50;440.80;440.92;441.07;441.08;441.10;441.12;441.13;441.15;441.40;441.45;441.50;441.52;441.67;,0.53;0.02;0.07;0.13;1.62;0.03;0.15;0.03;0.02;0.15;0.05;0.02;0.02;0.22;0.17;0.17;0.03;0.12;0.02;0.03;0.07;0.02;0.02;0.17;0.47;0.47;0.30;0.12;0.15;0.02;0.02;0.02;0.02;0.02;0.25;0.05;0.05;0.02;0.15;
542,1020,2005,0,30300,60700,p,AM,1,0.0,4.7073,5.7754,30300;48200;48101;6502;6600;50300;50303;49503;49504;49502;46700;47100;47200;25201;1301;1400;34801;37900;7301;7201;57300;4001;4000;3901;51300;19301;52000;36401;36301;41000;40302;40301;24603;24600;54700;56900;56901;43501;43301;60700;,218;367;366;30;31;1124;481;482;1062;472;352;356;357;177;0;1;253;269;39;38;464;989;17;16;402;134;407;264;263;297;960;291;965;172;444;1006;461;325;323;,0715:45;0716:16;0716:17;0716:22;0716:30;0718:05;0718:08;0718:17;0718:20;0718:21;0718:30;0718:32;0718:34;0718:35;0718:47;0718:58;0719:07;0719:09;0719:16;0719:17;0719:20;0719:23;0719:24;0719:25;0719:36;0720:04;0720:31;0720:50;0720:57;0721:06;0721:07;0721:07;0721:08;0721:09;0721:10;0721:25;0721:28;0721:30;0721:31;0721:40;,435.75;436.28;436.30;436.37;436.50;438.08;438.15;438.30;438.33;438.35;438.50;438.55;438.57;438.58;438.80;438.97;439.13;439.17;439.28;439.30;439.33;439.40;439.42;439.43;439.60;440.07;440.53;440.83;440.95;441.10;441.12;441.13;441.15;441.17;441.18;441.43;441.47;441.52;441.53;441.68;,0.53;0.02;0.07;0.13;1.58;0.07;0.15;0.03;0.02;0.15;0.05;0.02;0.02;0.22;0.17;0.17;0.03;0.12;0.02;0.03;0.07;0.02;0.02;0.17;0.47;0.47;0.30;0.12;0.15;0.02;0.02;0.02;0.02;0.02;0.25;0.03;0.05;0.02;0.15;
543,1020,2005,0,30300,60700,p,AM,1,0.0,4.7073,5.7754,30300;48200;48101;6502;6600;50300;50303;49503;49504;49502;46700;47100;47200;25201;1301;1400;34801;37900;7301;7201;57300;4001;4000;3901;51300;19301;52000;36401;36301;41000;40302;40301;24603;24600;54700;56900;56901;43501;43301;60700;,218;367;366;30;31;1124;481;482;1062;472;352;356;357;177;0;1;253;269;39;38;464;989;17;16;402;134;407;264;263;297;960;291;965;172;444;1006;461;325;323;,0715:45;0716:17;0716:19;0716:22;0716:30;0718:09;0718:10;0718:20;0718:22;0718:22;0718:31;0718:35;0718:36;0718:37;0718:50;0719:00;0719:09;0719:12;0719:19;0719:20;0719:22;0719:25;0719:27;0719:28;0719:37;0720:06;0720:34;0720:52;0720:59;0721:07;0721:08;0721:09;0721:10;0721:12;0721:13;0721:29;0721:30;0721:32;0721:34;0721:43;,435.77;436.30;436.32;436.38;436.52;438.17;438.18;438.33;438.37;438.38;438.53;438.58;438.60;438.62;438.83;439.00;439.17;439.20;439.32;439.33;439.37;439.43;439.45;439.47;439.63;440.10;440.57;440.87;440.98;441.13;441.15;441.17;441.18;441.20;441.22;441.48;441.50;441.55;441.57;441.72;,0.53;0.02;0.07;0.13;1.65;0.02;0.15;0.03;0.02;0.15;0.05;0.02;0.02;0.22;0.17;0.17;0.03;0.12;0.02;0.03;0.07;0.02;0.02;0.17;0.47;0.47;0.30;0.12;0.15;0.02;0.02;0.02;0.02;0.02;0.27;0.02;0.05;0.02;0.15;
