o_zone_id,d_zone_id,volume
278,314,28
495,314,8
589,314,1
1032,314,22
1103,314,3
1275,314,1
1459,314,1
2173,314,1
2189,314,1
2529,314,8
3280,314,8
3335,314,7
3729,314,2
4109,314,3
4173,314,6
4258,314,1
4896,314,1
5391,314,2
589,425,19
1275,425,4
1459,425,7
1786,425,2
1804,425,2
2446,425,1
2529,425,5
4896,425,1
5048,425,1
315,494,1
495,494,1
589,494,4
1032,494,1
1103,494,7
1275,494,6
1459,494,13
1786,494,8
1804,494,8
2446,494,2
2529,494,13
3211,494,3
3280,494,16
3335,494,33
3729,494,1
4109,494,6
4173,494,15
4258,494,13
4458,494,7
4896,494,2
5391,494,1
278,550,11
315,550,6
495,550,7
1032,550,3
1103,550,2
1275,550,66
1459,550,13
1786,550,15
1804,550,15
2173,550,3
2189,550,3
2446,550,2
2529,550,27
3211,550,5
3280,550,3
3729,550,1
4109,550,1
4173,550,2
4896,550,9
5048,550,2
5391,550,2
589,654,62
1275,654,24
1459,654,31
1786,654,25
1804,654,25
2173,654,5
2189,654,5
2446,654,5
2529,654,68
3211,654,12
4896,654,16
5048,654,3
5391,654,2
5445,654,3
495,1103,3
589,1103,1
1174,1103,58
1459,1103,3
1786,1103,2
1804,1103,2
2087,1103,4
2446,1103,1
2529,1103,3
3280,1103,43
3335,1103,164
3729,1103,9
4109,1103,12
4173,1103,51
4258,1103,7
4896,1103,1
5048,1103,1
278,1272,28
315,1272,5
495,1272,9
589,1272,25
1032,1272,7
1103,1272,1
1275,1272,27
1459,1272,11
1786,1272,7
1804,1272,7
2173,1272,6
2189,1272,6
2446,1272,6
2529,1272,82
3211,1272,19
3280,1272,1
3335,1272,3
4109,1272,3
4173,1272,2
4896,1272,35
5048,1272,4
5391,1272,1
5445,1272,1
278,1424,15
315,1424,2
495,1424,11
589,1424,2
1032,1424,6
1103,1424,1
1275,1424,81
1459,1424,108
1786,1424,24
1804,1424,24
2173,1424,4
2189,1424,4
2446,1424,16
2529,1424,69
3211,1424,30
3335,1424,3
3729,1424,1
4109,1424,16
4173,1424,3
4896,1424,46
5048,1424,12
5391,1424,9
5445,1424,6
278,1470,5
315,1470,1
495,1470,3
589,1470,7
1275,1470,4
1459,1470,28
2173,1470,4
2189,1470,4
2446,1470,1
2529,1470,8
3211,1470,10
3335,1470,2
4109,1470,7
4896,1470,19
