node_id,zone_id,node_type,control_type,x_coord,y_coord,geometry
1410,,1,0,120.1192695,30.40218932,POINT(120.1192694765625 30.4021893203125)
1411,,1,0,120.1190788,30.40307484,POINT(120.11907875390625 30.403074839843754)
1412,,1,0,120.1188772,30.40395866,POINT(120.11887718749999 30.4039586640625)
1413,,1,0,120.1202307,30.38564788,POINT(120.12023074999999 30.385647875)
1414,,1,0,120.1210248,30.38557531,POINT(120.1210248125 30.385575312500002)
1415,,1,0,120.1218013,30.38505569,POINT(120.1218013125 30.3850556875)
1416,,1,0,120.121502,30.384265,POINT(120.12150199999999 30.384265)
1417,,1,0,120.1205356,30.38431147,POINT(120.12053556250001 30.38431146875)
1418,,1,0,120.120124,30.385115,POINT(120.120124 30.385115)
1419,,1,0,120.12022,30.385652,POINT(120.12022 30.385652)
1420,,1,0,120.1211074,30.38565966,POINT(120.121107359375 30.385659656250002)
1421,,1,0,120.1221511,30.38566409,POINT(120.12215114453126 30.3856640859375)
1422,,1,0,120.1231922,30.3856669,POINT(120.12319223828123 30.3856668984375)
1423,,1,0,120.1242341,30.38566383,POINT(120.12423412499999 30.385663828124997)
1424,1424,1,0,120.1252815,30.38566613,POINT(120.1252815 30.385666125)
1425,,1,0,120.126314,30.385673,POINT(120.126314 30.385673)
1426,,1,0,120.1202505,30.37803561,POINT(120.1202505 30.378035609375004)
1427,,1,0,120.1201913,30.37873118,POINT(120.12019125 30.378731179687502)
1428,,1,0,120.1201233,30.3796298,POINT(120.1201232734375 30.379629796875)
1429,,1,0,120.120097,30.38052977,POINT(120.120097 30.380529773437498)
1430,,1,0,120.120097,30.381424,POINT(120.120097 30.381424)
1431,,1,0,120.120676,30.129318,POINT(120.120676 30.129318)
1432,,1,0,120.1219946,30.12892716,POINT(120.12199462499999 30.12892715625)
1433,,1,0,120.1229836,30.12863402,POINT(120.12298359374998 30.1286340234375)
1434,,1,0,120.1239651,30.12834311,POINT(120.1239650703125 30.128343111328128)
1435,,1,0,120.1249433,30.1280524,POINT(120.1249433359375 30.1280523984375)
1436,,1,0,120.1259312,30.12775786,POINT(120.12593123437502 30.127757859375002)
1437,,1,0,120.1269172,30.12746328,POINT(120.12691721875 30.12746328125)
1438,,1,0,120.127891,30.127172,POINT(120.127891 30.127172)
1439,,1,0,120.120832,30.385791,POINT(120.120832 30.385791)
1440,,1,0,120.119603,30.385791,POINT(120.119603 30.385791)
1441,,1,0,120.1240789,30.38533617,POINT(120.12407887500001 30.385336171875004)
1442,,1,0,120.1252972,30.38551161,POINT(120.125297203125 30.385511609375)
1443,,1,0,120.126314,30.385673,POINT(120.126314 30.385673)
1444,,1,0,120.1246479,30.38579969,POINT(120.12464793749999 30.385799687499997)
1445,,1,0,120.1238713,30.38596713,POINT(120.12387128125 30.385967125)
1446,,1,0,120.1229069,30.3862835,POINT(120.12290687500001 30.386283499999998)
1447,,1,0,120.1220764,30.3868262,POINT(120.122076375 30.386826203125004)
1448,,1,0,120.1214028,30.38751288,POINT(120.12140275 30.387512875)
1449,,1,0,120.1208728,30.3882835,POINT(120.12087281250001 30.3882835)
1450,,1,0,120.1204938,30.38911863,POINT(120.12049375000001 30.389118625000002)
1451,,1,0,120.1202788,30.39000061,POINT(120.1202788125 30.390000609374997)
1452,,1,0,120.120129,30.390887,POINT(120.120129 30.390887)
1453,,1,0,120.124657,30.385796,POINT(120.124657 30.385796)
1454,,1,0,120.1239498,30.385795,POINT(120.1239498046875 30.385795003906253)
1455,,1,0,120.1229136,30.38579317,POINT(120.12291360156249 30.38579316796875)
1456,,1,0,120.1218664,30.38579131,POINT(120.121866375 30.385791312500004)
1457,,1,0,120.120832,30.385791,POINT(120.120832 30.385791)
1458,,1,0,120.1363648,30.385652,POINT(120.136364828125 30.385652)
1459,1459,1,0,120.1269837,30.38566737,POINT(120.1269837265625 30.385667374999997)
1460,,1,0,120.1280255,30.38565862,POINT(120.12802552343749 30.385658624999998)
1461,,1,0,120.1290605,30.385657,POINT(120.1290604765625 30.385657)
1462,,1,0,120.1301079,30.38565872,POINT(120.13010793750001 30.385658718749998)
1463,,1,0,120.1311468,30.385657,POINT(120.13114681249999 30.385657)
1464,,1,0,120.1321921,30.385657,POINT(120.13219209375 30.385657)
1465,,1,0,120.1332349,30.38565643,POINT(120.13323493359374 30.385656433593745)
1466,,1,0,120.1342797,30.38565466,POINT(120.13427965624999 30.38565465625)
1467,,1,0,120.1353244,30.38565288,POINT(120.13532437890626 30.38565287890625)
1468,,1,0,120.1446669,30.38621619,POINT(120.144666859375 30.386216187499997)
1469,,1,0,120.137407,30.3856575,POINT(120.13740698437499 30.3856575)
1470,1470,1,0,120.14569,30.38636,POINT(120.14569 30.38636)
1471,,1,0,120.1384501,30.385683,POINT(120.13845009375001 30.385683)
1472,,1,0,120.1394873,30.38572272,POINT(120.13948726562501 30.385722718750003)
1473,,1,0,120.1405241,30.38578431,POINT(120.14052409375 30.3857843125)
1474,,1,0,120.1415657,30.38586507,POINT(120.14156566406251 30.3858650703125)
1475,,1,0,120.142605,30.38596195,POINT(120.14260503906252 30.3859619453125)
1476,,1,0,120.1436338,30.38608013,POINT(120.14363384375 30.386080125)
1477,,1,0,120.126314,30.385673,POINT(120.126314 30.385673)
1478,,1,0,120.1278965,30.12716766,POINT(120.12789653125 30.127167656250002)
1479,,1,0,120.129179,30.12662,POINT(120.129179 30.12662)
1480,,1,0,120.1278986,30.12716975,POINT(120.127898625 30.12716975)
1481,,1,0,120.1289608,30.12685377,POINT(120.12896076562498 30.126853765624997)
1482,,1,0,120.1299421,30.12656046,POINT(120.12994213281249 30.126560460937498)
1483,,1,0,120.1309265,30.12626889,POINT(120.13092653515625 30.126268886718755)
1484,,1,0,120.131904,30.125971,POINT(120.131904 30.125971)
1485,,1,0,120.1251906,30.12806891,POINT(120.12519062109374 30.12806890625)
1486,,1,0,120.1271525,30.12747941,POINT(120.12715246875001 30.127479406249996)
1487,,1,0,120.1261771,30.12777369,POINT(120.1261770703125 30.1277736875)
1488,,1,0,120.1173217,30.13040791,POINT(120.117321671875 30.13040790625)
1489,,1,0,120.116347,30.130697,POINT(120.116347 30.130697)
1490,,1,0,120.1242111,30.12836091,POINT(120.1242110625 30.128360906250002)
1491,,1,0,120.1232255,30.12865207,POINT(120.12322549218749 30.12865207421875)
1492,,1,0,120.1222379,30.12894414,POINT(120.12223794531249 30.128944140625002)
1493,,1,0,120.1212543,30.12923563,POINT(120.1212543125 30.129235625)
1494,,1,0,120.1202793,30.12952569,POINT(120.120279296875 30.129525687500003)
1495,,1,0,120.1192878,30.12982253,POINT(120.11928782031251 30.12982253125)
1496,,1,0,120.1183131,30.13011383,POINT(120.1183131484375 30.130113828125)
1497,,1,0,120.128406,30.127103,POINT(120.128406 30.127103)
1498,,1,0,120.1290629,30.12619194,POINT(120.129062875 30.1261919375)
1499,,1,0,120.129994,30.125767,POINT(120.129994 30.125767)
1500,,1,0,120.1290719,30.12620866,POINT(120.129071890625 30.12620865625)
1501,,1,0,120.130042,30.125906,POINT(120.130042 30.125906)
1502,,1,0,120.129093,30.126368,POINT(120.129093 30.126368)
1503,,1,0,120.129061,30.126212,POINT(120.129061 30.126212)
1504,,1,0,120.1291086,30.12636334,POINT(120.1291085859375 30.126363335937498)
1505,,1,0,120.130096,30.126067,POINT(120.130096 30.126067)
1506,,1,0,120.1291763,30.12661213,POINT(120.1291763125 30.126612125)
1507,,1,0,120.129093,30.126368,POINT(120.129093 30.126368)
1508,,1,0,120.1291971,30.12661481,POINT(120.12919709375 30.1266148125)
1509,,1,0,120.1304142,30.12627869,POINT(120.1304142265625 30.126278687499997)
1510,,1,0,120.131405,30.126014,POINT(120.131405 30.126014)
1511,,1,0,120.1292239,30.12701842,POINT(120.12922387500001 30.127018421875)
1512,,1,0,120.128406,30.127103,POINT(120.128406 30.127103)
1513,,1,0,120.13,30.12578438,POINT(120.13 30.125784375000002)
1514,,1,0,120.130042,30.125906,POINT(120.130042 30.125906)
1515,,1,0,120.1299937,30.12575794,POINT(120.12999368749999 30.125757937499998)
1516,,1,0,120.130257,30.125391,POINT(120.130257 30.125391)
1517,,1,0,120.1300454,30.12591606,POINT(120.13004537500001 30.1259160625)
1518,,1,0,120.130096,30.126067,POINT(120.130096 30.126067)
1519,,1,0,120.1300538,30.12590216,POINT(120.13005375 30.12590215625)
1520,,1,0,120.130418,30.125783,POINT(120.130418 30.125783)
1521,,1,0,120.1301079,30.12606281,POINT(120.13010790625 30.1260628125)
1522,,1,0,120.130477,30.125933,POINT(120.130477 30.125933)
1523,,1,0,120.1300544,30.12682103,POINT(120.13005443750001 30.12682103125)
1524,,1,0,120.129232,30.127017,POINT(120.129232 30.127017)
1525,,1,0,120.1301343,30.12699988,POINT(120.13013431249999 30.126999875000003)
1526,,1,0,120.130064,30.126818,POINT(120.130064 30.126818)
1527,,1,0,120.1301574,30.127068,POINT(120.13015737500001 30.127068)
1528,,1,0,120.130139,30.127012,POINT(120.130139 30.127012)
1529,,1,0,120.1302595,30.12539713,POINT(120.130259515625 30.125397125)
1530,,1,0,120.130418,30.125783,POINT(120.130418 30.125783)
1531,,1,0,120.1302733,30.12538566,POINT(120.13027325 30.12538565625)
1532,,1,0,120.1307871,30.12521863,POINT(120.130787125 30.125218625)
1533,,1,0,120.131346,30.125906,POINT(120.131346 30.125906)
1534,,1,0,120.130254,30.12733078,POINT(120.13025396875 30.12733078125)
1535,,1,0,120.13016,30.127076,POINT(120.13016 30.127076)
1536,,1,0,120.130337,30.12751,POINT(120.130337 30.12751)
1537,,1,0,120.130257,30.127339,POINT(120.130257 30.127339)
1538,,1,0,120.1304217,30.12579238,POINT(120.13042168750002 30.125792375)
1539,,1,0,120.130477,30.125933,POINT(120.130477 30.125933)
1540,,1,0,120.1304145,30.12768986,POINT(120.13041445312498 30.127689859375003)
1541,,1,0,120.1296966,30.12781434,POINT(120.12969662500001 30.12781434375)
1542,,1,0,120.129232,30.127017,POINT(120.129232 30.127017)
1543,,1,0,120.1304176,30.12767594,POINT(120.130417625 30.1276759375)
1544,,1,0,120.130337,30.12751,POINT(120.130337 30.12751)
1545,,1,0,120.130485,30.12593066,POINT(120.13048503125 30.12593065625)
1546,,1,0,120.131346,30.125906,POINT(120.131346 30.125906)
1547,,1,0,120.1305236,30.12689769,POINT(120.13052359375001 30.126897687499998)
1548,,1,0,120.130139,30.127012,POINT(120.130139 30.127012)
1549,,1,0,120.1305386,30.12690337,POINT(120.13053862500001 30.126903374999998)
1550,,1,0,120.130557,30.126969,POINT(120.130557 30.126969)
1551,,1,0,120.130557,30.126969,POINT(120.130557 30.126969)
1552,,1,0,120.13016,30.127076,POINT(120.13016 30.127076)
1553,,1,0,120.1305544,30.12695962,POINT(120.130554375 30.126959624999998)
1554,,1,0,120.130536,30.126894,POINT(120.130536 30.126894)
1555,,1,0,120.130557,30.126969,POINT(120.130557 30.126969)
1556,,1,0,120.1306,30.127097,POINT(120.1306 30.127097)
1557,,1,0,120.1306,30.127097,POINT(120.1306 30.127097)
1558,,1,0,120.130557,30.126969,POINT(120.130557 30.126969)
1559,,1,0,120.1306021,30.12710375,POINT(120.1306020625 30.12710375)
1560,,1,0,120.130633,30.127205,POINT(120.130633 30.127205)
1561,,1,0,120.1306271,30.12720709,POINT(120.13062712499999 30.127207093750002)
1562,,1,0,120.130257,30.127339,POINT(120.130257 30.127339)
1563,,1,0,120.1306309,30.12719825,POINT(120.1306309375 30.12719825)
1564,,1,0,120.1306,30.127097,POINT(120.1306 30.127097)
1565,,1,0,120.130633,30.127205,POINT(120.130633 30.127205)
1566,,1,0,120.130692,30.127414,POINT(120.130692 30.127414)
1567,,1,0,120.1306809,30.127417,POINT(120.13068090625 30.127417)
1568,,1,0,120.130337,30.12751,POINT(120.130337 30.12751)
1569,,1,0,120.1306923,30.12742238,POINT(120.1306923125 30.127422375000002)
1570,,1,0,120.130423,30.127687,POINT(120.130423 30.127687)
1571,,1,0,120.1313497,30.12591275,POINT(120.1313496875 30.12591275)
1572,,1,0,120.131405,30.126014,POINT(120.131405 30.126014)
1573,,1,0,120.1314137,30.12601166,POINT(120.13141371875 30.12601165625)
1574,,1,0,120.131904,30.125971,POINT(120.131904 30.125971)
1575,,1,0,120.131528,30.12633,POINT(120.131528 30.12633)
1576,,1,0,120.1310248,30.12649775,POINT(120.13102475 30.12649775)
1577,,1,0,120.130064,30.126818,POINT(120.130064 30.126818)
1578,,1,0,120.1315309,30.12633706,POINT(120.13153087500001 30.1263370625)
1579,,1,0,120.13162,30.126556,POINT(120.13162 30.126556)
1580,,1,0,120.1316031,30.12656128,POINT(120.1316030625 30.12656128125)
1581,,1,0,120.130536,30.126894,POINT(120.130536 30.126894)
1582,,1,0,120.131621,30.12656169,POINT(120.131621 30.1265616875)
1583,,1,0,120.131636,30.126647,POINT(120.131636 30.126647)
1584,,1,0,120.1316191,30.12665203,POINT(120.13161914062499 30.126652031249996)
1585,,1,0,120.130557,30.126969,POINT(120.130557 30.126969)
1586,,1,0,120.131636,30.126647,POINT(120.131636 30.126647)
1587,,1,0,120.131641,30.126754,POINT(120.131641 30.126754)
1588,,1,0,120.1316329,30.12675668,POINT(120.1316328671875 30.126756679687496)
1589,,1,0,120.1306,30.127097,POINT(120.1306 30.127097)
1590,,1,0,120.131639,30.12676675,POINT(120.131639 30.126766749999998)
1591,,1,0,120.130633,30.127205,POINT(120.130633 30.127205)
1592,,1,0,120.1916043,30.09125038,POINT(120.19160434375 30.091250375)
1593,,1,0,120.2008872,30.09022563,POINT(120.2008871875 30.090225625000002)
1594,,1,0,120.1400155,30.12355211,POINT(120.14001552734373 30.123552105468747)
1595,,1,0,120.1409919,30.12325897,POINT(120.14099186328124 30.12325897265625)
1596,,1,0,120.1419783,30.1229653,POINT(120.14197828125 30.1229653046875)
1597,,1,0,120.1429584,30.12267091,POINT(120.142958375 30.12267090625)
1598,,1,0,120.1439502,30.12237898,POINT(120.14395015624999 30.122378976562498)
1599,,1,0,120.1449322,30.12209021,POINT(120.144932234375 30.12209021484375)
1600,,1,0,120.2723827,30.09324623,POINT(120.27238271874998 30.0932462265625)
1601,,1,0,120.1459134,30.12179031,POINT(120.14591343750001 30.121790312499996)
1602,,1,0,120.146891,30.12149357,POINT(120.1468910390625 30.121493570312495)
1603,,1,0,120.1478747,30.12120012,POINT(120.14787471679688 30.121200115234373)
1604,,1,0,120.2790798,30.0907867,POINT(120.27907978906251 30.090786699218746)
1605,,1,0,120.1488584,30.12090666,POINT(120.14885839453125 30.120906660156248)
1606,,1,0,120.1498421,30.12061321,POINT(120.14984207226561 30.120613205078122)
1607,,1,0,120.1508258,30.12031975,POINT(120.15082575 30.12031975)
1608,,1,0,120.1518094,30.12002629,POINT(120.15180942773438 30.12002629492187)
1609,,1,0,120.1527846,30.11973109,POINT(120.15278457031249 30.119731085937502)
1610,,1,0,120.1537684,30.11942933,POINT(120.15376835937501 30.119429328124998)
1611,1611,1,0,120.1547389,30.11910922,POINT(120.15473893749999 30.119109218749998)
1612,,1,0,120.2733169,30.09285284,POINT(120.2733169375 30.0928528359375)
1613,,1,0,120.1557015,30.11876772,POINT(120.15570153125 30.11876771875)
1614,,1,0,120.1566539,30.11841058,POINT(120.15665390625 30.118410582031252)
1615,,1,0,120.201927,30.09019594,POINT(120.20192703125001 30.090195937500003)
1616,,1,0,120.1576045,30.11804313,POINT(120.15760449999999 30.118043125)
1617,,1,0,120.158532,30.11763455,POINT(120.15853203124999 30.117634546874996)
1618,,1,0,120.159451,30.11721827,POINT(120.1594509921875 30.117218265625)
1619,,1,0,120.1603591,30.11677684,POINT(120.16035906249999 30.116776843749996)
1620,,1,0,120.1612502,30.11632131,POINT(120.16125020312498 30.1163213125)
1621,,1,0,120.1621293,30.11584095,POINT(120.16212934375 30.1158409453125)
1622,,1,0,120.1629933,30.11534294,POINT(120.16299325 30.115342937499996)
1623,,1,0,120.1638463,30.11481978,POINT(120.16384628124999 30.114819781250002)
1624,,1,0,120.2742619,30.09247346,POINT(120.2742619375 30.092473460937498)
1625,,1,0,120.1646688,30.11427153,POINT(120.16466878124999 30.114271531250004)
1626,,1,0,120.2029643,30.09019,POINT(120.20296429687501 30.09019)
1627,,1,0,120.1654635,30.11369713,POINT(120.16546349999999 30.113697125)
1628,,1,0,120.1662147,30.11307537,POINT(120.1662146875 30.113075374999998)
1629,,1,0,120.1669189,30.11241363,POINT(120.166918875 30.112413625000002)
1630,,1,0,120.1675673,30.11171678,POINT(120.16756725 30.11171678125)
1631,,1,0,120.1681669,30.11097991,POINT(120.168166875 30.11097990625)
1632,,1,0,120.1687136,30.11020872,POINT(120.16871359375 30.110208718750002)
1633,,1,0,120.1691966,30.10941492,POINT(120.169196578125 30.109414921875)
1634,,1,0,120.1696063,30.10858891,POINT(120.16960631250001 30.10858890625)
1635,,1,0,120.1699813,30.10774953,POINT(120.169981328125 30.107749531249997)
1636,,1,0,120.2752098,30.09210997,POINT(120.27520981250001 30.092109968749998)
1637,,1,0,120.2039967,30.09021288,POINT(120.20399668750001 30.090212875)
1638,,1,0,120.1703366,30.1069033,POINT(120.17033664843748 30.106903296874997)
1639,,1,0,120.1706929,30.10606324,POINT(120.17069286914062 30.106063238281248)
1640,,1,0,120.1710517,30.10521696,POINT(120.17105172851561 30.10521695703125)
1641,,1,0,120.1714079,30.1043769,POINT(120.17140794921875 30.1043768984375)
1642,,1,0,120.1717665,30.10352904,POINT(120.17176651953126 30.10352903515625)
1643,,1,0,120.1721232,30.10268518,POINT(120.17212321093751 30.102685179687498)
1644,,1,0,120.1724775,30.10183681,POINT(120.17247750000001 30.1018368125)
1645,,1,0,120.1728319,30.10099189,POINT(120.17283187500001 30.100991890625004)
1646,,1,0,120.1731863,30.10014697,POINT(120.17318625 30.100146968749996)
1647,,1,0,120.1735486,30.09930569,POINT(120.17354855859375 30.099305691406254)
1648,,1,0,120.2050417,30.09026495,POINT(120.2050416875 30.090264953125)
1649,,1,0,120.2761676,30.09175741,POINT(120.27616758593749 30.091757410156248)
1650,,1,0,120.1739162,30.09846684,POINT(120.17391615625 30.098466843749996)
1651,,1,0,120.1743407,30.09764275,POINT(120.1743406875 30.09764275)
1652,,1,0,120.1748701,30.09686547,POINT(120.17487012499998 30.096865468749996)
1653,,1,0,120.1754467,30.09612031,POINT(120.17544665624999 30.096120312500002)
1654,,1,0,120.1761125,30.09543669,POINT(120.17611249999999 30.0954366875)
1655,,1,0,120.17685,30.09479963,POINT(120.17685 30.094799625)
1656,,1,0,120.1776505,30.09423044,POINT(120.17765053124998 30.0942304375)
1657,,1,0,120.1785008,30.09371258,POINT(120.1785008125 30.093712578125)
1658,,1,0,120.1794103,30.09327828,POINT(120.1794103125 30.09327828125)
1659,,1,0,120.2060723,30.09033888,POINT(120.2060723125 30.090338878906252)
1660,,1,0,120.1803574,30.0929135,POINT(120.18035737500001 30.0929135)
1661,,1,0,120.2771333,30.09143089,POINT(120.27713328125 30.091430890625)
1662,,1,0,120.181338,30.09261837,POINT(120.18133796875001 30.092618374999997)
1663,,1,0,120.1823496,30.09239894,POINT(120.18234956250001 30.0923989375)
1664,,1,0,120.1833737,30.09225542,POINT(120.18337374804688 30.092255421875)
1665,,1,0,120.1844063,30.09212866,POINT(120.18440631640624 30.092128656249997)
1666,,1,0,120.1854311,30.09200284,POINT(120.18543112109376 30.092002843750002)
1667,,1,0,120.1864637,30.09187608,POINT(120.18646368945312 30.091876078125)
1668,,1,0,120.1874939,30.09174936,POINT(120.18749392578124 30.091749359375)
1669,,1,0,120.1885213,30.09162289,POINT(120.18852126171875 30.091622890625004)
1670,,1,0,120.2071034,30.09044518,POINT(120.207103375 30.0904451796875)
1671,,1,0,120.1895505,30.09149816,POINT(120.18955053124999 30.091498156249997)
1672,,1,0,120.1905748,30.09137175,POINT(120.19057475 30.09137175)
1673,,1,0,120.278102,30.09110527,POINT(120.27810203124999 30.091105265624996)
1674,,1,0,120.2868809,30.08829631,POINT(120.2868809375 30.0882963125)
1675,,1,0,120.287848,30.087985,POINT(120.287848 30.087985)
1676,,1,0,120.2081359,30.0905729,POINT(120.2081358515625 30.0905728984375)
1677,,1,0,120.2091623,30.09072917,POINT(120.209162328125 30.090729171875)
1678,,1,0,120.1926339,30.09111901,POINT(120.19263387500001 30.0911190078125)
1679,,1,0,120.2101792,30.09090881,POINT(120.21017918749999 30.090908812500004)
1680,,1,0,120.2111831,30.0911245,POINT(120.211183125 30.0911245)
1681,,1,0,120.2800514,30.0904781,POINT(120.28005136718753 30.090478097656252)
1682,,1,0,120.2121859,30.091356,POINT(120.212185875 30.091355999999998)
1683,,1,0,120.2131824,30.091619,POINT(120.21318237499999 30.091619)
1684,,1,0,120.2141642,30.09192187,POINT(120.21416423437499 30.091921874999997)
1685,,1,0,120.2151355,30.092234,POINT(120.2151355 30.092233999999998)
1686,,1,0,120.2160948,30.09257825,POINT(120.21609475 30.09257825)
1687,,1,0,120.2170403,30.09295079,POINT(120.21704028906251 30.092950789062503)
1688,,1,0,120.2179797,30.09333524,POINT(120.21797974218748 30.093335242187496)
1689,,1,0,120.1936605,30.09099322,POINT(120.1936605078125 30.09099321875)
1690,,1,0,120.2189021,30.09375277,POINT(120.21890212109375 30.09375276953125)
1691,,1,0,120.2198086,30.09420098,POINT(120.21980855468749 30.094200976562504)
1692,,1,0,120.2206946,30.09466134,POINT(120.22069459375 30.094661343749998)
1693,,1,0,120.2810329,30.09016494,POINT(120.28103294140624 30.0901649375)
1694,,1,0,120.2215701,30.09514856,POINT(120.22157010546874 30.095148558593742)
1695,,1,0,120.2224376,30.09563845,POINT(120.2224376015625 30.0956384453125)
1696,,1,0,120.2233112,30.09613176,POINT(120.22331116406251 30.096131757812497)
1697,,1,0,120.2241855,30.09661883,POINT(120.22418553125001 30.096618828125003)
1698,,1,0,120.2250783,30.09708528,POINT(120.22507831249999 30.09708528125)
1699,,1,0,120.2259802,30.09752635,POINT(120.225980203125 30.0975263515625)
1700,,1,0,120.1946946,30.09087116,POINT(120.19469464843749 30.090871156250003)
1701,,1,0,120.226896,30.09794445,POINT(120.226895984375 30.097944453125002)
1702,,1,0,120.2278403,30.09833219,POINT(120.227840296875 30.0983321875)
1703,,1,0,120.2287879,30.09869216,POINT(120.22878790624999 30.0986921640625)
1704,,1,0,120.2297519,30.09902172,POINT(120.22975187499999 30.099021718750002)
1705,,1,0,120.2820042,30.08985356,POINT(120.28200415234375 30.089853562500004)
1706,,1,0,120.230735,30.09933075,POINT(120.230735 30.09933075)
1707,,1,0,120.2317195,30.0996045,POINT(120.2317195 30.099604499999998)
1708,,1,0,120.232727,30.09985148,POINT(120.23272701562499 30.099851484374998)
1709,,1,0,120.2337282,30.10006101,POINT(120.23372823437501 30.1000610078125)
1710,,1,0,120.2347515,30.10025244,POINT(120.234751546875 30.100252437500004)
1711,,1,0,120.1957265,30.09075002,POINT(120.195726484375 30.090750015625)
1712,,1,0,120.2357713,30.10040674,POINT(120.235771265625 30.100406742187495)
1713,,1,0,120.2367976,30.10053234,POINT(120.23679755468748 30.1005323359375)
1714,,1,0,120.2378313,30.10065387,POINT(120.23783131835937 30.100653868164066)
1715,,1,0,120.2388649,30.10076521,POINT(120.23886487109374 30.10076521289063)
1716,,1,0,120.2398893,30.10087557,POINT(120.23988927734376 30.10087557226563)
1717,,1,0,120.2829754,30.08954219,POINT(120.28297536328125 30.0895421875)
1718,,1,0,120.2409228,30.10098692,POINT(120.24092283007813 30.100986916992184)
1719,,1,0,120.2419564,30.10109826,POINT(120.2419563828125 30.101098261718747)
1720,,1,0,120.2429899,30.10120961,POINT(120.24298993554687 30.10120960644531)
1721,,1,0,120.2440235,30.10132095,POINT(120.24402348828124 30.10132095117188)
1722,,1,0,120.1967499,30.09062481,POINT(120.19674990624999 30.090624812499996)
1723,,1,0,120.2450479,30.10143131,POINT(120.24504789453124 30.10143131054688)
1724,,1,0,120.2460814,30.10154266,POINT(120.24608144726561 30.10154265527344)
1725,,1,0,120.247115,30.101654,POINT(120.247115 30.101654)
1726,,1,0,120.2481483,30.10176091,POINT(120.24814828125 30.101760914062496)
1727,,1,0,120.2491793,30.10187116,POINT(120.24917925390623 30.1018711640625)
1728,,1,0,120.2502086,30.10198491,POINT(120.25020862890624 30.1019849140625)
1729,,1,0,120.2839561,30.08923219,POINT(120.283956125 30.089232187500002)
1730,,1,0,120.2512452,30.1020762,POINT(120.25124519531249 30.1020761953125)
1731,,1,0,120.2522792,30.10212584,POINT(120.25227924999999 30.10212584375)
1732,,1,0,120.2533226,30.10210919,POINT(120.2533225625 30.1021091875)
1733,,1,0,120.1977864,30.09050587,POINT(120.19778637109376 30.090505867187495)
1734,,1,0,120.2543543,30.10200075,POINT(120.2543543125 30.10200075)
1735,,1,0,120.2553638,30.10181588,POINT(120.25536378125 30.101815875)
1736,,1,0,120.2563601,30.10154831,POINT(120.2563600625 30.1015483125)
1737,,1,0,120.2573179,30.10120459,POINT(120.25731785937501 30.10120459375)
1738,,1,0,120.2582439,30.10078656,POINT(120.258243875 30.1007865625)
1739,,1,0,120.2591273,30.10031747,POINT(120.25912732617188 30.10031747265625)
1740,,1,0,120.2599881,30.09982139,POINT(120.25998811523438 30.099821394531247)
1741,,1,0,120.2849252,30.08892117,POINT(120.28492520312498 30.088921171875)
1742,,1,0,120.2608602,30.09931879,POINT(120.26086023046875 30.0993187890625)
1743,,1,0,120.261721,30.09882271,POINT(120.26172101953125 30.098822710937498)
1744,,1,0,120.198813,30.09038805,POINT(120.19881296484375 30.0903880546875)
1745,,1,0,120.2625875,30.09832337,POINT(120.2625874716797 30.098323369140626)
1746,,1,0,120.2634539,30.09782403,POINT(120.26345392382812 30.097824027343748)
1747,,1,0,120.2643147,30.09732795,POINT(120.26431471289062 30.09732794921875)
1748,,1,0,120.2651865,30.09682724,POINT(120.2651864921875 30.0968272421875)
1749,,1,0,120.2660476,30.09633671,POINT(120.2660475625 30.0963367109375)
1750,,1,0,120.2669263,30.09585874,POINT(120.26692631249999 30.095858742187502)
1751,,1,0,120.2678102,30.09538584,POINT(120.2678101875 30.095385843749998)
1752,,1,0,120.2687105,30.09492566,POINT(120.26871051171875 30.0949256640625)
1753,,1,0,120.285902,30.08860714,POINT(120.28590201171875 30.088607144531245)
1754,,1,0,120.269621,30.09448834,POINT(120.269620953125 30.09448834375)
1755,,1,0,120.1998531,30.09030023,POINT(120.19985309375 30.090300234375)
1756,,1,0,120.2705272,30.09406273,POINT(120.2705271875 30.094062726562502)
1757,,1,0,120.131904,30.125971,POINT(120.131904 30.125971)
1758,,1,0,120.133133,30.12560995,POINT(120.13313299999999 30.125609945312505)
1759,,1,0,120.1341188,30.12531341,POINT(120.13411881249999 30.12531341015625)
1760,,1,0,120.135097,30.12502425,POINT(120.135097 30.12502425)
1761,,1,0,120.2714522,30.0936471,POINT(120.27145218749999 30.0936471015625)
1762,,1,0,120.1360844,30.12473144,POINT(120.13608443749999 30.124731437500003)
1763,,1,0,120.1370699,30.12443644,POINT(120.13706987500001 30.1244364375)
1764,,1,0,120.1380481,30.12414281,POINT(120.13804806249999 30.124142812499997)
1765,,1,0,120.1390318,30.12384746,POINT(120.13903179492186 30.123847458984372)
1766,,1,0,120.132762,30.12581,POINT(120.132762 30.12581)
1767,,1,0,120.1313571,30.12623565,POINT(120.1313570625 30.1262356484375)
1768,,1,0,120.1303659,30.12652352,POINT(120.13036590625 30.1265235234375)
1769,,1,0,120.1293883,30.1268102,POINT(120.1293883125 30.1268101953125)
1770,,1,0,120.128406,30.127103,POINT(120.128406 30.127103)
1771,,1,0,120.1327577,30.12581369,POINT(120.13275765624999 30.1258136875)
1772,,1,0,120.131528,30.12633,POINT(120.131528 30.12633)
1773,,1,0,120.1495503,30.38640876,POINT(120.14955025 30.386408757812497)
